Krok,CzasOczekiwania(s),ZatrzymanePojazdy,SredniaPredkosc(m/s)
3075,4705.0,201,0.94
3076,4740.0,203,0.95
3077,4638.0,203,1.03
3078,4675.0,204,1.06
3079,4686.0,203,1.14
3080,4699.0,201,1.17
3081,4802.0,202,1.23
3082,4902.0,201,1.24
3083,5017.0,203,1.26
3084,5099.0,200,1.24
3085,5152.0,199,1.23
3086,5230.0,200,1.24
3087,5390.0,202,1.22
3088,5496.0,203,1.3
3089,5650.0,206,1.36
3090,5736.0,207,1.4
3091,5824.0,207,1.41
3092,5913.0,207,1.42
3093,6032.0,209,1.44
3094,6094.0,206,1.46
3095,6214.0,208,1.38
3096,6308.0,207,1.39
3097,6477.0,208,1.36
3098,6570.0,208,1.34
3099,6696.0,209,1.34
3100,6786.0,210,1.32
3101,6876.0,209,1.34
3102,6971.0,210,1.34
3103,7062.0,208,1.29
3104,7194.0,209,1.25
3105,7278.0,211,1.18
3106,7363.0,210,1.09
3107,7496.0,210,1.09
3108,7588.0,211,1.08
3109,7679.0,208,1.04
3110,7806.0,206,1.03
3111,7945.0,207,1.04
3112,8037.0,206,1.01
3113,8084.0,204,1.06
3114,8128.0,204,1.1
3115,8202.0,204,1.1
3116,8283.0,202,1.13
3117,8367.0,202,1.18
3118,8455.0,204,1.2
3119,8567.0,202,1.23
3120,8726.0,206,1.24
3121,8841.0,205,1.29
3122,8957.0,206,1.26
3123,9077.0,209,1.26
3124,9127.0,208,1.27
3125,9181.0,210,1.22
3126,9238.0,210,1.16
3127,9340.0,212,1.18
3128,9402.0,213,1.17
3129,9468.0,214,1.14
3130,9577.0,214,1.11
3131,9643.0,213,1.12
3132,9732.0,215,1.15
3133,9798.0,213,1.11
3134,9867.0,213,1.09
3135,10020.0,215,1.05
3136,10134.0,216,1.06
3137,10205.0,215,1.02
3138,10263.0,214,1.02
3139,10365.0,213,1.01
3140,10512.0,215,1.02
3141,10450.0,210,0.95
3142,10348.0,209,0.91
3143,10329.0,206,0.9
3144,10289.0,205,0.93
3145,10287.0,203,0.96
3146,10340.0,203,0.96
3147,10452.0,204,1.04
3148,10565.0,204,1.04
3149,10688.0,205,1.03
3150,10787.0,203,1.06
3151,10842.0,204,1.05
3152,10905.0,202,1.07
3153,10976.0,202,1.08
3154,11064.0,203,1.1
3155,11158.0,204,1.2
3156,11271.0,205,1.25
3157,11381.0,207,1.22
3158,11482.0,207,1.17
3159,11593.0,210,1.17
3160,11695.0,211,1.12
3161,11558.0,206,1.11
3162,11429.0,207,1.05
3163,11316.0,210,1.07
3164,11192.0,210,1.1
3165,11086.0,209,1.08
3166,11013.0,211,1.1
3167,10895.0,211,1.09
3168,10782.0,209,1.15
3169,10664.0,209,1.17
3170,10685.0,209,1.24
3171,10580.0,209,1.28
3172,10480.0,207,1.31
3173,10432.0,207,1.35
3174,10493.0,209,1.35
3175,10462.0,207,1.28
3176,10435.0,208,1.32
3177,10389.0,205,1.24
3178,10332.0,203,1.26
3179,10406.0,201,1.24
3180,10237.0,197,1.2
3181,10194.0,192,1.23
3182,10068.0,190,1.21
3183,10083.0,194,1.29
3184,9959.0,189,1.36
3185,9892.0,190,1.45
3186,9731.0,185,1.52
3187,9704.0,186,1.56
3188,9551.0,183,1.6
3189,9457.0,181,1.66
3190,9318.0,180,1.73
3191,9216.0,177,1.83
3192,9084.0,178,1.85
3193,9045.0,182,1.87
3194,8961.0,183,1.86
3195,8864.0,184,1.91
3196,8769.0,181,1.88
3197,8861.0,185,1.91
3198,8991.0,185,1.91
3199,8900.0,185,1.93
3200,8863.0,185,1.89
3201,8793.0,186,1.93
3202,8720.0,187,1.84
3203,8695.0,188,1.7
3204,8627.0,191,1.71
3205,8768.0,193,1.6
3206,8701.0,194,1.58
3207,8556.0,191,1.47
3208,8279.0,189,1.43
3209,8022.0,195,1.42
3210,7892.0,195,1.41
3211,7705.0,194,1.4
3212,7580.0,194,1.41
3213,7312.0,190,1.36
3214,7061.0,192,1.34
3215,6934.0,189,1.3
3216,6698.0,188,1.3
3217,6404.0,187,1.26
3218,6107.0,184,1.25
3219,5941.0,184,1.24
3220,5736.0,183,1.28
3221,5669.0,184,1.25
3222,5541.0,184,1.27
3223,5377.0,184,1.24
3224,5183.0,186,1.17
3225,5058.0,188,1.16
3226,5031.0,185,1.14
3227,4891.0,185,1.15
3228,4805.0,188,1.17
3229,4581.0,186,1.18
3230,4420.0,185,1.16
3231,4363.0,184,1.12
3232,4173.0,185,1.12
3233,4119.0,183,0.98
3234,4130.0,183,0.99
3235,4170.0,181,0.89
3236,4204.0,186,0.86
3237,4282.0,187,0.83
3238,4218.0,185,0.77
3239,4026.0,180,0.81
3240,3884.0,179,0.84
3241,3749.0,180,0.89
3242,3677.0,178,0.93
3243,3582.0,174,0.92
3244,3517.0,172,1.0
3245,3499.0,173,1.02
3246,3509.0,171,1.05
3247,3592.0,175,1.12
3248,3604.0,174,1.16
3249,3717.0,176,1.17
3250,3739.0,174,1.16
3251,3784.0,175,1.11
3252,3796.0,174,1.06
3253,3803.0,175,1.02
3254,3791.0,179,1.01
3255,3802.0,174,1.09
3256,3786.0,176,1.13
3257,3831.0,180,1.07
3258,3881.0,179,1.1
3259,3876.0,181,1.04
3260,3878.0,181,1.08
3261,3845.0,175,1.07
3262,3825.0,178,1.07
3263,3949.0,178,0.97
3264,3985.0,182,0.93
3265,4038.0,181,0.88
3266,4060.0,181,0.84
3267,4006.0,178,0.83
3268,3934.0,177,0.74
3269,3896.0,177,0.7
3270,3941.0,173,0.75
3271,3930.0,175,0.79
3272,3927.0,178,0.88
3273,3901.0,177,0.99
3274,3906.0,175,1.06
3275,3934.0,173,1.19
3276,3923.0,170,1.31
3277,3896.0,168,1.43
3278,3883.0,168,1.55
3279,3966.0,165,1.56
3280,3999.0,164,1.61
3281,4035.0,169,1.63
3282,4082.0,169,1.55
3283,4129.0,169,1.57
3284,4209.0,168,1.47
3285,4230.0,169,1.41
3286,4243.0,165,1.37
3287,4268.0,165,1.32
3288,4339.0,170,1.3
3289,4416.0,172,1.29
3290,4485.0,172,1.28
3291,4478.0,176,1.28
3292,4501.0,175,1.26
3293,4562.0,179,1.28
3294,4590.0,179,1.2
3295,4626.0,181,1.11
3296,4660.0,182,1.03
3297,4672.0,186,0.97
3298,4770.0,190,0.96
3299,4885.0,190,0.94
3300,4902.0,189,0.9
3301,4986.0,194,0.85
3302,5121.0,196,0.82
3303,5180.0,196,0.81
3304,5231.0,196,0.77
3305,5295.0,199,0.77
3306,5274.0,197,0.79
3307,5229.0,196,0.81
3308,5247.0,197,0.8
3309,5267.0,195,0.8
3310,5267.0,192,0.84
3311,5279.0,193,0.84
3312,5177.0,194,0.8
3313,5201.0,193,0.83
3314,5197.0,195,0.74
3315,5193.0,193,0.71
3316,5251.0,195,0.7
3317,5316.0,201,0.68
3318,5288.0,200,0.64
3319,5289.0,198,0.67
3320,5278.0,195,0.67
3321,5263.0,198,0.7
3322,5231.0,195,0.72
3323,5264.0,197,0.75
3324,5307.0,194,0.79
3325,5334.0,193,0.8
3326,5336.0,191,0.76
3327,5275.0,191,0.77
3328,5408.0,195,0.78
3329,5374.0,195,0.84
3330,5336.0,195,0.88
3331,5245.0,191,0.85
3332,5202.0,188,0.92
3333,5114.0,189,0.91
3334,5033.0,187,0.93
3335,4949.0,188,1.04
3336,4961.0,188,1.09
3337,4835.0,187,1.15
3338,4852.0,186,1.22
3339,4823.0,184,1.34
3340,4755.0,182,1.36
3341,4738.0,183,1.37
3342,4652.0,179,1.42
3343,4679.0,179,1.37
3344,4484.0,173,1.34
3345,4376.0,171,1.36
3346,4194.0,171,1.35
3347,4104.0,173,1.33
3348,3975.0,168,1.31
3349,3897.0,170,1.24
3350,3890.0,169,1.28
3351,3822.0,169,1.3
3352,3823.0,168,1.31
3353,3778.0,165,1.31
3354,3743.0,165,1.28
3355,3757.0,166,1.28
3356,3843.0,168,1.23
3357,3907.0,169,1.24
3358,3932.0,168,1.24
3359,3925.0,169,1.31
3360,3922.0,166,1.28
3361,3891.0,164,1.31
3362,3891.0,161,1.32
3363,3866.0,162,1.36
3364,3920.0,162,1.4
3365,4041.0,163,1.42
3366,4070.0,163,1.39
3367,4019.0,158,1.4
3368,4078.0,162,1.47
3369,4069.0,160,1.49
3370,4165.0,162,1.48
3371,4249.0,160,1.44
3372,4268.0,159,1.52
3373,4366.0,160,1.43
3374,4458.0,162,1.39
3375,4552.0,163,1.36
3376,4686.0,165,1.3
3377,4753.0,166,1.21
3378,4822.0,165,1.11
3379,4929.0,171,0.99
3380,5004.0,171,0.99
3381,5109.0,171,0.93
3382,5218.0,173,0.96
3383,5319.0,174,0.93
3384,5393.0,175,0.93
3385,5508.0,174,0.93
3386,5643.0,176,0.96
3387,5720.0,176,0.96
3388,5797.0,176,1.02
3389,5851.0,174,1.05
3390,5850.0,175,1.08
3391,5822.0,174,1.15
3392,5796.0,175,1.09
3393,5772.0,175,1.12
3394,5744.0,174,1.11
3395,5751.0,174,1.05
3396,5728.0,173,1.0
3397,5630.0,171,1.04
3398,5597.0,175,1.03
3399,5539.0,175,1.09
3400,5413.0,172,1.07
3401,5431.0,173,1.11
3402,5361.0,169,1.09
3403,5344.0,169,1.12
3404,5352.0,169,1.14
3405,5336.0,168,1.1
3406,5432.0,170,1.03
3407,5513.0,171,1.03
3408,5580.0,176,0.95
3409,5686.0,178,0.93
3410,5793.0,180,0.93
3411,5811.0,181,0.93
3412,5857.0,181,0.87
3413,5984.0,186,0.92
3414,6086.0,186,0.89
3415,6234.0,186,0.85
3416,6337.0,186,0.82
3417,6448.0,191,0.79
3418,6567.0,192,0.78
3419,6722.0,193,0.78
3420,6801.0,192,0.83
3421,6860.0,191,0.85
3422,6928.0,190,0.85
3423,6999.0,191,0.87
3424,7110.0,189,0.88
3425,7200.0,190,0.95
3426,7269.0,189,1.02
3427,7339.0,187,1.05
3428,7402.0,185,1.11
3429,7541.0,186,1.2
3430,7629.0,184,1.24
3431,7644.0,182,1.27
3432,7631.0,178,1.29
3433,7625.0,178,1.3
3434,7640.0,176,1.36
3435,7662.0,176,1.38
3436,7688.0,176,1.44
3437,7719.0,173,1.46
3438,7754.0,174,1.5
3439,7837.0,173,1.56
3440,7866.0,169,1.53
3441,7855.0,167,1.55
3442,7774.0,162,1.49
3443,7752.0,161,1.52
3444,7741.0,162,1.42
3445,7665.0,158,1.44
3446,7523.0,153,1.46
3447,7611.0,154,1.49
3448,7497.0,147,1.52
3449,7462.0,144,1.6
3450,7340.0,140,1.59
3451,7257.0,138,1.63
3452,7231.0,135,1.58
3453,7201.0,135,1.64
3454,7117.0,136,1.62
3455,7045.0,134,1.7
3456,7131.0,134,1.64
3457,7149.0,134,1.64
3458,7201.0,137,1.69
3459,7256.0,138,1.57
3460,7309.0,138,1.59
3461,7093.0,139,1.57
3462,6972.0,140,1.56
3463,6923.0,142,1.51
3464,6909.0,143,1.39
3465,6862.0,143,1.41
3466,6856.0,146,1.38
3467,6801.0,147,1.45
3468,6893.0,149,1.4
3469,6881.0,152,1.43
3470,6770.0,150,1.48
3471,6724.0,152,1.55
3472,6717.0,152,1.54
3473,6672.0,152,1.58
3474,6634.0,153,1.49
3475,6528.0,150,1.41
3476,6473.0,152,1.36
3477,6380.0,156,1.39
3478,6402.0,158,1.39
3479,6343.0,158,1.37
3480,6178.0,156,1.42
3481,6121.0,158,1.4
3482,6035.0,159,1.41
3483,5955.0,159,1.4
3484,5877.0,159,1.36
3485,6003.0,165,1.34
3486,5924.0,161,1.34
3487,5811.0,163,1.26
3488,5759.0,165,1.27
3489,5710.0,167,1.22
3490,5638.0,167,1.2
3491,5630.0,170,1.1
3492,5631.0,171,1.1
3493,5589.0,173,1.0
3494,5552.0,174,1.01
3495,5626.0,176,0.99
3496,5568.0,181,1.05
3497,5547.0,180,1.04
3498,5557.0,186,1.04
3499,5566.0,186,1.07
3500,5751.0,187,1.05
3501,5760.0,188,1.0
3502,5776.0,190,0.94
3503,5678.0,192,0.87
3504,5641.0,190,0.81
3505,5648.0,195,0.78
3506,5656.0,193,0.76
3507,5594.0,197,0.73
3508,5607.0,197,0.74
3509,5721.0,202,0.66
3510,5627.0,203,0.66
3511,5529.0,198,0.66
3512,5521.0,199,0.67
3513,5427.0,199,0.71
3514,5508.0,201,0.73
3515,5422.0,203,0.78
3516,5337.0,199,0.86
3517,5401.0,202,0.92
3518,5478.0,202,0.97
3519,5648.0,209,0.94
3520,5725.0,210,0.9
3521,5801.0,213,0.88
3522,5825.0,212,0.86
3523,5814.0,212,0.92
3524,5833.0,213,0.89
3525,5857.0,216,0.86
3526,5885.0,220,0.86
3527,5947.0,218,0.83
3528,5975.0,219,0.79
3529,6049.0,220,0.8
3530,6121.0,220,0.74
3531,6187.0,222,0.76
3532,6213.0,219,0.7
3533,6321.0,223,0.64
3534,6434.0,223,0.6
3535,6554.0,225,0.61
3536,6641.0,228,0.59
3537,6630.0,225,0.59
3538,6769.0,227,0.54
3539,6793.0,224,0.53
3540,6741.0,219,0.48
3541,6763.0,216,0.5
3542,6741.0,213,0.56
3543,6728.0,214,0.61
3544,6706.0,210,0.68
3545,6650.0,208,0.78
3546,6639.0,206,0.87
3547,6632.0,204,0.94
3548,6731.0,202,1.0
3549,6751.0,201,1.06
3550,6812.0,202,1.1
3551,6927.0,199,1.1
3552,6964.0,199,1.12
3553,7094.0,203,1.18
3554,7213.0,200,1.18
3555,7334.0,204,1.24
3556,7427.0,198,1.23
3557,7507.0,201,1.26
3558,7599.0,201,1.15
3559,7672.0,202,1.15
3560,7793.0,201,1.12
3561,7832.0,201,1.05
3562,7962.0,205,1.01
3563,8086.0,204,0.97
3564,8248.0,208,0.89
3565,8380.0,210,0.89
3566,8467.0,209,0.83
3567,8624.0,210,0.82
3568,8649.0,207,0.74
3569,8679.0,208,0.75
3570,8710.0,205,0.79
3571,8740.0,203,0.78
3572,8744.0,200,0.83
3573,8630.0,199,0.8
3574,8507.0,194,0.83
3575,8360.0,193,0.79
3576,8217.0,191,0.78
3577,8074.0,189,0.77
3578,7965.0,187,0.85
3579,7854.0,188,0.91
3580,7714.0,185,0.9
3581,7721.0,183,0.87
3582,7697.0,182,0.91
3583,7584.0,182,0.89
3584,7539.0,180,0.97
3585,7303.0,178,1.0
3586,7237.0,179,1.02
3587,7144.0,176,1.03
3588,7081.0,174,1.1
3589,7119.0,173,1.18
3590,7146.0,174,1.18
3591,7153.0,178,1.2
3592,7144.0,175,1.26
3593,7133.0,174,1.26
3594,7268.0,175,1.28
3595,7286.0,175,1.28
3596,7317.0,175,1.29
3597,7370.0,174,1.3
3598,7426.0,176,1.31
3599,7479.0,177,1.25
3600,7495.0,179,1.34
3601,7524.0,177,1.3
3602,7566.0,179,1.38
3603,7579.0,176,1.37
3604,7686.0,178,1.48
3605,7700.0,176,1.53
3606,7742.0,177,1.54
3607,7762.0,178,1.55
3608,7812.0,179,1.47
3609,7694.0,180,1.49
3610,7419.0,173,1.48
3611,7048.0,171,1.38
3612,6857.0,169,1.36
3613,6688.0,170,1.31
3614,6608.0,170,1.23
3615,6490.0,171,1.22
3616,6369.0,170,1.2
3617,6343.0,172,1.13
3618,6250.0,170,1.14
3619,6159.0,170,1.08
3620,6142.0,169,1.12
3621,6053.0,168,1.14
3622,6024.0,169,1.08
3623,5900.0,165,1.13
3624,5751.0,163,1.08
3625,5664.0,159,1.07
3626,5503.0,155,1.07
3627,5417.0,154,1.08
3628,5303.0,152,1.12
3629,5191.0,151,1.16
3630,5060.0,148,1.15
3631,4976.0,149,1.17
3632,4997.0,149,1.24
3633,4974.0,151,1.24
3634,4920.0,154,1.33
3635,4914.0,152,1.32
3636,4864.0,152,1.32
3637,4817.0,151,1.29
3638,4785.0,154,1.32
3639,4769.0,153,1.34
3640,4922.0,156,1.37
3641,4972.0,157,1.41
3642,5002.0,161,1.42
3643,5031.0,160,1.47
3644,5132.0,162,1.46
3645,5134.0,161,1.47
3646,5166.0,163,1.49
3647,5200.0,165,1.53
3648,5234.0,164,1.53
3649,5302.0,167,1.53
3650,5434.0,168,1.6
3651,5470.0,166,1.54
3652,5506.0,166,1.54
3653,5541.0,165,1.52
3654,5608.0,166,1.53
3655,5739.0,166,1.52
3656,5772.0,165,1.5
3657,5760.0,164,1.54
3658,5895.0,166,1.55
3659,5916.0,167,1.56
3660,5952.0,165,1.57
3661,6041.0,165,1.58
3662,5877.0,162,1.6
3663,5716.0,159,1.61
3664,5555.0,157,1.64
3665,5398.0,156,1.68
3666,5311.0,152,1.7
3667,5389.0,154,1.72
3668,5498.0,155,1.76
3669,5576.0,155,1.8
3670,5657.0,158,1.83
3671,5738.0,156,1.83
3672,5766.0,154,1.82
3673,5746.0,152,1.85
3674,5660.0,153,1.82
3675,5545.0,151,1.84
3676,5463.0,150,1.85
3677,5352.0,150,1.88
3678,5315.0,149,1.79
3679,5093.0,148,1.84
3680,4958.0,144,1.8
3681,4760.0,144,1.85
3682,4725.0,147,1.85
3683,4640.0,147,1.88
3684,4544.0,144,1.98
3685,4457.0,146,1.92
3686,4372.0,146,1.88
3687,4328.0,145,1.78
3688,4296.0,146,1.69
3689,4221.0,146,1.64
3690,4194.0,146,1.61
3691,4205.0,148,1.6
3692,4129.0,148,1.62
3693,4100.0,147,1.54
3694,4117.0,149,1.62
3695,4095.0,151,1.64
3696,4211.0,154,1.7
3697,4188.0,153,1.72
3698,4207.0,153,1.72
3699,4189.0,154,1.79
3700,4310.0,159,1.76
3701,4298.0,161,1.74
3702,4268.0,159,1.79
3703,4241.0,159,1.71
3704,4216.0,157,1.72
3705,4288.0,162,1.66
3706,4177.0,158,1.56
3707,4249.0,160,1.64
3708,4234.0,161,1.57
3709,4282.0,163,1.52
3710,4306.0,160,1.49
3711,4335.0,161,1.42
3712,4478.0,163,1.43
3713,4462.0,162,1.34
3714,4445.0,159,1.27
3715,4327.0,156,1.26
3716,4208.0,154,1.29
3717,4092.0,153,1.3
3718,4021.0,151,1.29
3719,3920.0,148,1.24
3720,3893.0,148,1.26
3721,3866.0,148,1.26
3722,3886.0,149,1.36
3723,3819.0,146,1.47
3724,3778.0,146,1.53
3725,3627.0,141,1.63
3726,3453.0,138,1.67
3727,3431.0,136,1.71
3728,3259.0,133,1.76
3729,3169.0,135,1.84
3730,3040.0,136,1.84
3731,3052.0,137,1.89
3732,3039.0,140,1.95
3733,2946.0,139,1.97
3734,2885.0,140,1.98
3735,2806.0,138,1.97
3736,2754.0,135,1.95
3737,2663.0,135,1.9
3738,2723.0,142,1.87
3739,2747.0,144,1.86
3740,2812.0,144,1.84
3741,2878.0,147,1.85
3742,2903.0,147,1.87
3743,2928.0,145,1.88
3744,2959.0,148,1.91
3745,2995.0,150,1.84
3746,3044.0,152,1.91
3747,3121.0,152,1.98
3748,3224.0,154,1.99
3749,3306.0,154,2.0
3750,3393.0,155,2.01
3751,3488.0,156,2.01
3752,3608.0,156,1.96
3753,3713.0,157,1.97
3754,3794.0,154,1.95
3755,3880.0,158,1.97
3756,3984.0,155,1.97
3757,4069.0,156,1.95
3758,4195.0,157,1.9
3759,4291.0,157,1.95
3760,4376.0,158,1.97
3761,4483.0,157,1.99
3762,4568.0,157,2.03
3763,4650.0,156,2.05
3764,4745.0,156,2.05
3765,4891.0,157,2.04
3766,4938.0,157,2.0
3767,4987.0,156,1.88
3768,4991.0,155,1.9
3769,4987.0,153,1.87
3770,4985.0,151,1.89
3771,5082.0,154,1.87
3772,5144.0,156,1.87
3773,5208.0,155,1.86
3774,5307.0,154,1.88
3775,5373.0,156,1.82
3776,5442.0,158,1.87
3777,5519.0,159,1.85
3778,5626.0,162,1.9
3779,5601.0,160,1.9
3780,5525.0,158,1.93
3781,5451.0,157,1.9
3782,5378.0,154,1.92
3783,5307.0,154,1.89
3784,5244.0,152,1.85
3785,5086.0,152,1.8
3786,4932.0,150,1.79
3787,4930.0,148,1.77
3788,4852.0,150,1.77
3789,4786.0,151,1.76
3790,4716.0,149,1.74
3791,4652.0,150,1.74
3792,4535.0,149,1.71
3793,4422.0,147,1.73
3794,4485.0,150,1.69
3795,4417.0,153,1.65
3796,4309.0,147,1.74
3797,4240.0,149,1.7
3798,4214.0,148,1.72
3799,4212.0,147,1.77
3800,4205.0,149,1.79
3801,4148.0,149,1.81
3802,4124.0,148,1.8
3803,4066.0,147,1.76
3804,3976.0,148,1.66
3805,4014.0,151,1.71
3806,4073.0,151,1.7
3807,4080.0,151,1.69
3808,4058.0,152,1.64
3809,4071.0,154,1.69
3810,4117.0,154,1.59
3811,4156.0,153,1.6
3812,4307.0,154,1.61
3813,4405.0,155,1.6
3814,4377.0,154,1.65
3815,4385.0,156,1.62
3816,4407.0,155,1.66
3817,4433.0,155,1.59
3818,4454.0,154,1.59
3819,4418.0,154,1.49
3820,4298.0,151,1.52
3821,4218.0,152,1.52
3822,4071.0,149,1.6
3823,3918.0,148,1.53
3824,3801.0,147,1.65
3825,3639.0,143,1.74
3826,3507.0,140,1.77
3827,3393.0,140,1.9
3828,3250.0,137,1.97
3829,3123.0,135,2.02
3830,2930.0,133,2.0
3831,2943.0,135,2.03
3832,2854.0,133,2.04
3833,2784.0,131,2.07
3834,2753.0,132,2.09
3835,2689.0,133,2.09
3836,2677.0,129,2.1
3837,2652.0,132,2.12
3838,2575.0,133,2.08
3839,2579.0,140,2.06
3840,2588.0,138,2.0
3841,2588.0,140,2.0
3842,2620.0,146,1.92
3843,2697.0,148,1.86
3844,2719.0,148,1.85
3845,2781.0,148,1.84
3846,2858.0,149,1.83
3847,2939.0,150,1.85
3848,3074.0,153,1.83
3849,3175.0,156,1.77
3850,3289.0,158,1.77
3851,3372.0,158,1.75
3852,3448.0,157,1.75
3853,3540.0,160,1.81
3854,3612.0,159,1.86
3855,3727.0,160,1.81
3856,3833.0,160,1.86
3857,3886.0,159,1.88
3858,3937.0,157,1.84
3859,3987.0,157,1.78
3860,4037.0,156,1.74
3861,4100.0,156,1.76
3862,4208.0,160,1.65
3863,4279.0,158,1.7
3864,4355.0,159,1.66
3865,4433.0,159,1.66
3866,4515.0,161,1.66
3867,4591.0,157,1.68
3868,4700.0,157,1.63
3869,4830.0,161,1.62
3870,4890.0,161,1.63
3871,4975.0,163,1.62
3872,5028.0,163,1.6
3873,5106.0,161,1.59
3874,5092.0,158,1.6
3875,5122.0,161,1.63
3876,5161.0,161,1.69
3877,5152.0,157,1.74
3878,5215.0,157,1.77
3879,5243.0,155,1.82
3880,5280.0,158,1.83
3881,5345.0,155,1.84
3882,5368.0,154,1.87
3883,5349.0,151,1.92
3884,5336.0,153,1.91
3885,5355.0,152,1.86
3886,5333.0,152,1.86
3887,5313.0,151,1.75
3888,5290.0,150,1.74
3889,5238.0,148,1.64
3890,5192.0,151,1.65
3891,5034.0,148,1.62
3892,4902.0,147,1.52
3893,4812.0,143,1.51
3894,4712.0,140,1.52
3895,4678.0,146,1.57
3896,4709.0,144,1.6
3897,4615.0,142,1.63
3898,4572.0,140,1.6
3899,4512.0,142,1.55
3900,4456.0,143,1.64
3901,4435.0,144,1.58
3902,4455.0,140,1.65
3903,4401.0,139,1.57
3904,4425.0,139,1.62
3905,4434.0,138,1.59
3906,4521.0,140,1.65
3907,4367.0,138,1.67
3908,4266.0,135,1.74
3909,4178.0,135,1.8
3910,4059.0,131,1.88
3911,4037.0,131,1.95
3912,3921.0,129,1.98
3913,3839.0,129,2.05
3914,3911.0,129,2.1
3915,3792.0,127,2.08
3916,3727.0,128,2.15
3917,3606.0,126,2.16
3918,3484.0,122,2.2
3919,3421.0,123,2.27
3920,3455.0,123,2.28
3921,3389.0,121,2.28
3922,3358.0,128,2.26
3923,3294.0,120,2.21
3924,3357.0,124,2.23
3925,3330.0,124,2.11
3926,3324.0,124,1.96
3927,3221.0,124,1.91
3928,3113.0,125,1.84
3929,3056.0,123,1.83
3930,2967.0,126,1.87
3931,2932.0,125,1.92
3932,2899.0,126,1.94
3933,2922.0,127,1.97
3934,2895.0,129,1.98
3935,2890.0,130,2.03
3936,3023.0,133,2.05
3937,3001.0,133,2.05
3938,2930.0,133,2.07
3939,2861.0,131,2.05
3940,2797.0,133,2.02
3941,2734.0,132,2.01
3942,2764.0,131,1.97
3943,2711.0,132,2.04
3944,2695.0,133,2.1
3945,2682.0,133,2.14
3946,2697.0,138,2.12
3947,2734.0,138,2.12
3948,2752.0,141,2.1
3949,2799.0,142,2.13
3950,2800.0,142,2.04
3951,2856.0,148,1.98
3952,2982.0,148,2.01
3953,3087.0,150,2.02
3954,3165.0,151,2.02
3955,3249.0,154,2.03
3956,3405.0,156,1.98
3957,3490.0,157,2.0
3958,3579.0,159,2.0
3959,3698.0,161,1.97
3960,3740.0,161,1.95
3961,3815.0,162,1.99
3962,3835.0,160,1.98
3963,3951.0,159,1.99
3964,4000.0,160,1.94
3965,4081.0,160,1.91
3966,4105.0,159,1.86
3967,4185.0,159,1.83
3968,4238.0,159,1.85
3969,4327.0,158,1.84
3970,4417.0,158,1.88
3971,4470.0,158,1.84
3972,4564.0,160,1.87
3973,4627.0,158,1.78
3974,4731.0,158,1.78
3975,4798.0,159,1.78
3976,4862.0,157,1.73
3977,4954.0,157,1.66
3978,5041.0,155,1.68
3979,5104.0,154,1.72
3980,5120.0,155,1.73
3981,5134.0,153,1.71
3982,5184.0,154,1.73
3983,5226.0,152,1.71
3984,5301.0,153,1.72
3985,5351.0,153,1.7
3986,5432.0,155,1.72
3987,5488.0,156,1.7
3988,5546.0,157,1.72
3989,5605.0,156,1.75
3990,5665.0,155,1.62
3991,5628.0,154,1.69
3992,5588.0,152,1.63
3993,5553.0,150,1.68
3994,5516.0,149,1.65
3995,5361.0,145,1.71
3996,5213.0,142,1.7
3997,5025.0,141,1.73
3998,4825.0,138,1.81
3999,4680.0,135,1.87
