step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J1_stopped,J1_accumulated_waiting_time,J1_average_speed,J2_stopped,J2_accumulated_waiting_time,J2_average_speed,J3_stopped,J3_accumulated_waiting_time,J3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
4635.0,12,38.0,0.5277777777777778,3.6548476585401963,7,1808.0,0.14284050671351942,2,55.0,0.2643038955517059,2,75.0,0.3813810538258166,11,1938.0
4640.0,22,101.0,1.364864864864865,2.921030594695769,10,1774.0,0.14631583666696366,7,80.0,0.0759737718564066,4,71.0,0.26338594802118614,21,1925.0
4645.0,29,149.0,2.0135135135135136,2.075185006807523,13,1824.0,0.11390086897453836,9,94.0,0.053225652017653856,7,98.0,0.13788670699203334,29,2016.0
4650.0,33,227.0,3.026666666666667,2.1452981042541914,21,1910.0,0.12460007428321465,4,78.0,0.1700287039958343,8,135.0,0.13940237256199117,33,2123.0
4655.0,31,315.0,3.9873417721518987,2.567675482205994,24,1987.0,0.10084735984241441,0,52.0,0.33903214798113535,7,136.0,0.11833101432141739,31,2175.0
4660.0,31,302.0,3.728395061728395,2.8179418812736277,25,1920.0,0.07909297123246785,3,57.0,0.36333359488594547,3,100.0,0.20690036561505531,31,2077.0
4665.0,34,292.0,3.65,2.4208375178137347,27,1681.0,0.05899863275015125,6,58.0,0.2958111832938131,0,73.0,0.26528716014803533,33,1812.0
4670.0,33,273.0,3.3703703703703702,2.1329596975378435,28,1809.0,0.05589725187989752,3,65.0,0.2536375556851311,2,84.0,0.25385940332984136,33,1958.0
4675.0,40,339.0,4.0843373493975905,1.7803403442961647,30,1940.0,0.0537686989677946,3,52.0,0.1451036476142124,7,105.0,0.1020112317383049,40,2097.0
4680.0,37,334.0,3.9761904761904763,1.9117252867705958,27,1909.0,0.06816963756978241,2,59.0,0.17304460022174958,8,110.0,0.10662686974506315,37,2078.0
4685.0,34,345.0,4.156626506024097,2.458406440522433,25,1706.0,0.07794535441661465,5,70.0,0.2727113498960332,4,80.0,0.1696078644827813,34,1856.0
4690.0,26,249.0,3.0365853658536586,2.9757842761980626,19,1735.0,0.07579659183247155,7,84.0,0.22252364702013874,0,38.0,0.261491444025712,26,1857.0
4695.0,23,154.0,1.8333333333333333,3.66677301844568,15,1788.0,0.09642286244220229,6,116.0,0.14378906296000532,2,29.0,0.49259117497903687,23,1933.0
4700.0,24,126.0,1.575,3.0402849264805143,14,1822.0,0.10848393129174953,9,155.0,0.07344735697142965,1,18.0,0.4627065411125829,24,1995.0
4705.0,27,162.0,2.025,2.7863074695406738,17,1818.0,0.1118020680941321,8,163.0,0.06678109802753093,2,19.0,0.29103478977156966,27,2000.0
4710.0,30,220.0,2.75,3.614684945863572,19,1894.0,0.10293408150512787,7,133.0,0.1512695622868847,4,29.0,0.39019298997149865,30,2056.0
4715.0,28,295.0,3.831168831168831,3.690085235926358,23,1812.0,0.0902859664073204,0,75.0,0.3596209933855576,5,50.0,0.37648342763479525,28,1937.0
4720.0,30,281.0,3.7466666666666666,3.485810048083566,27,1783.0,0.059096373139555416,0,41.0,0.659991105563757,3,52.0,0.4013665063924002,30,1876.0
4725.0,32,252.0,3.3157894736842106,3.211196037600374,29,1845.0,0.04624108783077415,0,12.0,0.7062678624227373,3,43.0,0.3818904169490359,32,1900.0
4730.0,27,240.0,3.1578947368421053,3.597404182252117,24,1802.0,0.06196097828177205,1,10.0,0.4467137847074649,2,47.0,0.36104857343688174,27,1859.0
4735.0,25,232.0,2.9743589743589745,3.9966939640640495,17,1803.0,0.1262445564998359,5,29.0,0.2777748833260965,2,56.0,0.3488352662322432,24,1888.0
4740.0,29,285.0,3.7012987012987013,3.667746663247454,18,1747.0,0.16031142399425583,6,45.0,0.16022177267045778,4,71.0,0.261865634818024,28,1863.0
4745.0,23,230.0,3.066666666666667,3.3093701389998027,16,1676.0,0.14215351499453138,2,41.0,0.2060373861057036,5,90.0,0.3819643091306221,23,1807.0
4750.0,23,205.0,2.6973684210526314,3.512608319103069,17,1498.0,0.10398350595877415,0,23.0,0.29903687964080644,6,101.0,0.3814594590394593,23,1622.0
4755.0,22,187.0,2.367088607594937,3.313359631263429,17,1532.0,0.07889584212246649,1,23.0,0.5016414045359124,4,113.0,0.29233702678400836,22,1668.0
4760.0,22,208.0,2.5365853658536586,3.9146792104812898,15,1553.0,0.0946420277023483,3,32.0,0.45042418823643426,4,120.0,0.27635712419405023,22,1705.0
4765.0,21,117.0,1.4444444444444444,3.80868083397753,14,1599.0,0.1371989628682989,5,43.0,0.2823565614691811,2,45.0,0.2807898700485455,21,1687.0
4770.0,22,162.0,2.050632911392405,4.061428386146183,13,1654.0,0.19920558686911397,3,50.0,0.30899645354767286,6,28.0,0.1598775026585153,22,1732.0
4775.0,22,186.0,2.3544303797468356,4.164597318216789,14,1715.0,0.20695198978166815,1,36.0,0.4375771439342197,7,48.0,0.11846038699580816,22,1799.0
4780.0,21,182.0,2.3037974683544302,3.9889526327209386,15,1632.0,0.16677529258192547,2,42.0,0.4611387707971742,4,47.0,0.18094346315659143,21,1721.0
4785.0,23,170.0,2.207792207792208,3.569520005014031,18,1460.0,0.10430786733776738,5,49.0,0.2905894617188992,0,33.0,0.36408367118906393,23,1542.0
4790.0,25,163.0,2.116883116883117,2.8261958503116524,17,1538.0,0.08589230411657346,4,69.0,0.302684581295726,3,33.0,0.3651548142462933,24,1640.0
4795.0,22,157.0,1.9625,2.3532833753824938,17,1602.0,0.08723598222727615,3,74.0,0.2097770720336166,2,38.0,0.1919276591349808,22,1714.0
4800.0,29,215.0,2.654320987654321,2.477089620459974,16,1666.0,0.12908212251618062,4,90.0,0.16774064695879254,9,70.0,0.06882157179591593,29,1826.0
4805.0,26,209.0,2.580246913580247,2.260803918048602,17,1614.0,0.10670362951805666,2,96.0,0.17884626714875784,7,87.0,0.10371344044933514,26,1797.0
4810.0,27,200.0,2.4691358024691357,2.1608015104180214,16,1442.0,0.1044965123518708,5,112.0,0.26651240310748364,5,97.0,0.1160108418038757,26,1651.0
4815.0,34,241.0,2.9036144578313254,1.6975088765845858,19,1500.0,0.07194589916798329,9,148.0,0.15635276400627168,5,110.0,0.13307747316828933,33,1758.0
4820.0,42,325.0,3.7790697674418605,1.8221869080734294,16,1569.0,0.0846943537232803,15,208.0,0.0762473671042469,10,145.0,0.14652609658131227,41,1922.0
4825.0,46,419.0,4.761363636363637,1.555602256559434,18,1634.0,0.08810857838700291,17,282.0,0.02746005690215908,11,196.0,0.10332351060307554,46,2112.0
4830.0,47,527.0,5.921348314606742,2.0846229254020003,22,1727.0,0.10526174888200139,15,346.0,0.04976644852773208,10,243.0,0.10081760115583013,47,2316.0
4835.0,47,649.0,7.375,2.0061334454874813,26,1845.0,0.07216864380649747,14,413.0,0.045705741058975,7,240.0,0.13278755195974995,47,2498.0
4840.0,48,709.0,8.056818181818182,2.384832064888602,31,1990.0,0.024627448172365004,16,401.0,0.07801878295291018,1,181.0,0.2834840586143861,48,2572.0
4845.0,48,854.0,10.047058823529412,2.0961679220854106,33,2151.0,0.010478677386018547,14,426.0,0.04790019473187803,1,97.0,0.324852602117783,48,2674.0
4850.0,49,895.0,10.783132530120483,2.403424762952302,38,2331.0,0.05669404955900666,8,376.0,0.0972914914689244,3,54.0,0.35956793730931835,49,2761.0
4855.0,47,988.0,11.903614457831326,3.039197666467431,39,2520.0,0.06619537919987313,1,331.0,0.2301788100457037,7,46.0,0.2782247891010895,47,2897.0
4860.0,44,1049.0,12.950617283950617,3.363216381335611,38,2555.0,0.07482487594168584,1,221.0,0.4716373494498631,5,46.0,0.29783416211700897,44,2822.0
4865.0,41,1039.0,13.320512820512821,3.091324896544528,36,2432.0,0.052549872270427025,1,149.0,0.613039878717244,4,51.0,0.31253626729088124,41,2632.0
4870.0,40,916.0,11.743589743589743,2.8038110963652136,31,2532.0,0.06653674563807799,1,84.0,0.6812524941714495,7,61.0,0.22151408666621558,39,2677.0
4875.0,35,627.0,8.038461538461538,2.8248021300147164,23,2533.0,0.0897487763105303,2,4.0,0.48002571014522943,9,93.0,0.16909904473415568,34,2630.0
4880.0,37,466.0,5.89873417721519,2.8153894185641652,17,2449.0,0.12662350967301667,6,24.0,0.21818537939401958,13,146.0,0.139445812271924,36,2619.0
4885.0,39,453.0,5.6625,1.9272327594498726,13,2358.0,0.12998512365264545,10,63.0,0.07169178932187135,15,215.0,0.1194271279855465,38,2636.0
4890.0,34,340.0,4.25,1.8757111287663677,12,2136.0,0.14514149757075004,10,100.0,0.10192012686704015,12,259.0,0.11527218145658474,34,2495.0
4895.0,36,368.0,4.329411764705882,2.127382705715059,16,2203.0,0.1016501363054723,11,141.0,0.10788678997798333,9,269.0,0.13571174062690491,36,2613.0
4900.0,34,393.0,4.415730337078652,2.8395575968731293,19,2272.0,0.06804107627741783,11,171.0,0.13976171578263472,4,241.0,0.2461638315671949,34,2684.0
4905.0,36,434.0,4.988505747126437,2.856736699134943,25,2374.0,0.08500838871553201,6,160.0,0.12928068754825164,4,237.0,0.2903172931296421,35,2771.0
4910.0,33,514.0,6.119047619047619,2.833520347516767,25,2494.0,0.09493530952061469,1,121.0,0.18914913589861107,6,264.0,0.25691526842311824,32,2879.0
4915.0,37,565.0,6.807228915662651,2.718091308311627,24,2463.0,0.10334295845911656,0,95.0,0.3621428207195568,12,309.0,0.125374457259048,36,2867.0
4920.0,36,448.0,5.397590361445783,2.7913458218617473,22,2426.0,0.1349860764452004,2,101.0,0.3481364490994484,11,319.0,0.08574037914093467,35,2846.0
4925.0,41,526.0,6.188235294117647,2.6250503017785793,22,2392.0,0.15234471469147326,5,122.0,0.2721734538356161,13,310.0,0.0700988149572241,40,2824.0
4930.0,45,634.0,7.372093023255814,2.4872892833511235,27,2517.0,0.12076546661881078,9,160.0,0.12107342120546992,9,316.0,0.06056389566389286,45,2993.0
4935.0,48,785.0,9.022988505747126,2.1908888021570543,34,2671.0,0.05297963999509356,12,217.0,0.14255786678357857,2,259.0,0.1270084799312032,48,3147.0
4940.0,53,1036.0,12.188235294117646,2.2195908433845464,39,2857.0,0.012768548555272496,12,277.0,0.1951811092925016,1,221.0,0.2601262522105056,52,3355.0
4945.0,52,1178.0,13.858823529411765,1.5985498676449672,41,3058.0,0.01613625936444502,8,274.0,0.14368600723298242,3,147.0,0.2182602530541893,52,3479.0
4950.0,51,1303.0,15.511904761904763,2.131964965933716,41,3248.0,0.06630195943467714,3,211.0,0.25407855662962164,7,170.0,0.09939248857634093,51,3629.0
4955.0,46,1323.0,15.564705882352941,2.1000452760432635,40,3254.0,0.06028718723602637,0,173.0,0.37303693742690536,6,152.0,0.0789453074695903,46,3579.0
4960.0,44,1214.0,14.452380952380953,2.2345762147833015,38,3064.0,0.03908797451997372,3,186.0,0.41080866473981875,3,110.0,0.13200424720304593,44,3360.0
4965.0,39,1047.0,12.614457831325302,3.029116846957114,32,3168.0,0.06674884018079681,7,161.0,0.28477985539399586,0,60.0,0.3299053521226233,39,3389.0
4970.0,28,779.0,9.385542168674698,3.8647695247889864,22,3279.0,0.06359900170176501,5,158.0,0.29378959993076353,1,20.0,0.5543211643000953,28,3457.0
4975.0,26,510.0,6.455696202531645,3.4868706187150766,23,3393.0,0.07729133570809853,3,117.0,0.3485925631511685,0,9.0,0.5440267351054892,26,3519.0
4980.0,26,377.0,4.772151898734177,3.3547940565093812,24,3119.0,0.06591871836332171,2,74.0,0.37861886253989857,0,4.0,0.5073410521653808,26,3197.0
4985.0,23,187.0,2.4285714285714284,2.66457471672784,18,3144.0,0.0726763357719403,2,49.0,0.33756764218751906,2,5.0,0.34077002783462357,22,3198.0
4990.0,21,118.0,1.5128205128205128,2.8256454843825156,13,3052.0,0.10465101808268598,5,55.0,0.23435185071691217,3,17.0,0.23231040357567237,21,3124.0
4995.0,23,126.0,1.575,2.770745067464295,9,2920.0,0.1500391194799428,8,82.0,0.13309493975259093,6,40.0,0.11347067954664862,23,3042.0
5000.0,29,202.0,2.493827160493827,2.721539365628553,12,2879.0,0.17607822060809503,6,102.0,0.1573147818640932,11,80.0,0.08712662127991937,29,3061.0
5005.0,25,255.0,3.1097560975609757,2.8436167693266685,13,2855.0,0.19357348962242976,3,107.0,0.16956015572524222,9,105.0,0.1481858979135308,25,3067.0
5010.0,30,337.0,4.011904761904762,2.836484312398661,18,2930.0,0.13043732287327958,5,116.0,0.20748636680728091,6,124.0,0.1887344346939576,29,3170.0
5015.0,38,458.0,5.3882352941176475,2.363135107188814,26,3035.0,0.12012223909533364,8,146.0,0.12693688796469213,4,145.0,0.12540908400054823,38,3326.0
5020.0,50,633.0,7.3604651162790695,2.0305231628845615,31,3174.0,0.08311138380689334,9,173.0,0.024468477041031538,10,177.0,0.1000762775061922,50,3524.0
5025.0,57,854.0,9.704545454545455,1.6667942907960858,36,3340.0,0.04104462498915572,6,211.0,0.03351321448833131,15,243.0,0.05045213825451074,57,3794.0
5030.0,69,1117.0,13.297619047619047,1.0231025821837367,39,3479.0,0.0029821922956449563,6,240.0,0.02740214258037831,24,340.0,0.03757596734481637,69,4059.0
5035.0,63,1257.0,15.518518518518519,0.8534646143590334,35,3661.0,0.010579257905466157,10,285.0,0.01268144852643979,18,386.0,0.07458947079389347,63,4332.0
5040.0,54,1330.0,16.835443037974684,1.505125484545377,32,3829.0,0.008751379352294596,13,349.0,0.12783335325689588,9,339.0,0.16455865478787166,54,4517.0
5045.0,49,1455.0,18.417721518987342,2.619186633740304,36,4003.0,0.028732322841577035,12,373.0,0.18620376020983606,1,221.0,0.3391774852257089,49,4597.0
5050.0,48,1600.0,20.512820512820515,2.8765584863756097,39,4191.0,0.05559423792668516,7,384.0,0.27045261582602165,2,155.0,0.5025051237806156,48,4730.0
5055.0,47,1768.0,22.666666666666668,3.1694354283225614,41,4395.0,0.07041554985860325,3,345.0,0.4297142998473135,2,101.0,0.4449181926299124,46,4841.0
5060.0,46,1896.0,23.7,3.575517638075597,37,4500.0,0.07068445156766522,2,278.0,0.5426085420624897,6,106.0,0.2605380042838999,45,4884.0
5065.0,38,1950.0,25.0,3.3931832764313796,32,4632.0,0.09854518079176337,2,266.0,0.5339083667652896,4,107.0,0.18890719074653908,38,5005.0
5070.0,42,2072.0,26.90909090909091,2.8434697180201596,29,4675.0,0.12761081547729816,5,282.0,0.15549479114765713,8,124.0,0.09750401562041422,42,5081.0
5075.0,40,1967.0,25.21794871794872,2.263608856940781,28,4541.0,0.0934472745022227,7,287.0,0.05631978135626665,5,115.0,0.11043908197575111,40,4943.0
5080.0,36,1768.0,22.961038961038962,2.1360325192530265,30,4430.0,0.04234327008086639,5,319.0,0.1969769690414934,1,62.0,0.2036165551828575,36,4811.0
5085.0,33,1491.0,19.115384615384617,2.982802985174356,27,4564.0,0.06359260523296897,6,347.0,0.2374668123161777,0,41.0,0.36901705954496417,33,4952.0
5090.0,29,1243.0,15.5375,4.015071627198027,24,4632.0,0.09856310885516714,4,304.0,0.2594799551134584,1,26.0,0.5135638286154173,29,4962.0
5095.0,26,947.0,12.460526315789474,4.255841979279353,22,4743.0,0.10779090060888989,4,306.0,0.3201482159617806,0,10.0,0.6916419293018583,26,5059.0
5100.0,21,432.0,5.76,4.092558207864087,18,4756.0,0.07298689636455925,3,189.0,0.24468916461634213,0,1.0,0.6960153776421638,21,4946.0
5105.0,25,227.0,3.242857142857143,2.922853442435448,16,4797.0,0.061519683478150164,8,63.0,0.12591082698033232,1,3.0,0.4328084547901209,25,4863.0
5110.0,32,329.0,4.838235294117647,1.6719452292832222,20,4850.0,0.06719610715365111,7,79.0,0.0641236452206872,5,24.0,0.23564373594248195,32,4953.0
5115.0,33,422.0,5.861111111111111,2.1745319429388403,26,4967.0,0.10083957843118137,2,59.0,0.22985030864095954,5,43.0,0.19854374201929914,33,5069.0
5120.0,33,539.0,7.092105263157895,3.5314840078034826,32,5075.0,0.07178815127052884,0,26.0,0.5354456485733545,1,31.0,0.331548731859502,33,5132.0
5125.0,35,663.0,8.723684210526315,3.7774186047099563,33,5217.0,0.09471420094345528,0,18.0,0.647679328732741,2,20.0,0.320857772872948,35,5255.0
5130.0,35,679.0,9.175675675675675,2.3460427111910924,28,5062.0,0.07267746395109352,0,20.0,0.19019155751163203,7,41.0,0.20674307755904145,35,5123.0
5135.0,41,659.0,8.905405405405405,1.4803939552507264,28,4618.0,0.055748876916522486,4,32.0,0.1474914361470167,9,64.0,0.07200227928120333,41,4714.0
5140.0,35,572.0,7.428571428571429,2.4071532935619957,26,4192.0,0.06248924712106158,2,34.0,0.2969730803107359,7,70.0,0.1386214669151757,35,4296.0
5145.0,27,505.0,6.644736842105263,3.663151423788154,24,4312.0,0.1135752859478465,1,18.0,0.38795453765355686,2,57.0,0.25891577838129964,27,4387.0
5150.0,23,386.0,5.216216216216216,4.443647813647409,21,4379.0,0.12364486202980639,0,14.0,0.4594806659107901,2,46.0,0.42003944074698446,23,4439.0
5155.0,19,306.0,4.25,4.925385211378316,17,4413.0,0.16066352811902287,0,9.0,0.45717982476055674,2,44.0,0.44963077103093396,19,4466.0
5160.0,14,148.0,2.0555555555555554,5.602895875450094,11,4430.0,0.17232383037950816,0,4.0,0.46181129276774624,3,51.0,0.5144464721924484,14,4485.0
5165.0,16,160.0,2.3529411764705883,5.011640836977832,14,4210.0,0.16359604506233033,0,2.0,0.5558215377834332,2,61.0,0.5935920526233792,16,4273.0
5170.0,21,197.0,2.9402985074626864,3.754825566898979,19,4012.0,0.0996821537849308,0,2.0,0.6450973030285398,2,71.0,0.47014052820938995,21,4085.0
5175.0,28,187.0,2.6338028169014085,2.2528049836885784,22,4077.0,0.0571438140543763,2,7.0,0.33451489846770677,3,81.0,0.2371987091145102,27,4165.0
5180.0,29,219.0,3.084507042253521,2.4037805697847547,17,4105.0,0.07219874243113011,5,28.0,0.25034473674213237,6,102.0,0.1947966597656381,28,4235.0
5185.0,30,269.0,3.684931506849315,2.8242310112124334,17,4122.0,0.12899022191050022,5,45.0,0.134535199547472,7,135.0,0.1727775154112183,29,4302.0
5190.0,30,341.0,4.671232876712328,3.361469656836518,19,4197.0,0.15866749437498553,2,35.0,0.2249056389751476,8,172.0,0.30066036228815257,29,4404.0
5195.0,25,250.0,3.4722222222222223,3.441478636649223,19,4261.0,0.13347626987734967,0,13.0,0.40620007346960335,5,87.0,0.2133715987972641,24,4361.0
5200.0,26,291.0,3.9324324324324325,3.495141672681079,18,4343.0,0.1370525344460217,1,19.0,0.4432754384467328,7,119.0,0.09521047323825209,26,4481.0
5205.0,31,303.0,4.04,2.2824941664935143,22,4141.0,0.086951794498897,4,36.0,0.11932567856018805,5,119.0,0.12869567871225585,31,4296.0
5210.0,36,310.0,4.025974025974026,2.587763992512424,25,3678.0,0.062176997010021814,8,70.0,0.2183267934455246,3,79.0,0.22900322456826572,36,3827.0
5215.0,39,360.0,4.615384615384615,2.7783988067685597,28,3801.0,0.05300956646761007,11,118.0,0.15363902181075367,0,40.0,0.4098303379199682,39,3959.0
5220.0,42,431.0,5.455696202531645,3.370774467342533,26,3916.0,0.05619581844133531,15,187.0,0.08991299172187525,1,14.0,0.6366106263023563,42,4117.0
5225.0,42,453.0,6.121621621621622,2.0743391102147632,28,4040.0,0.036568152817721786,12,213.0,0.0365752257368462,2,18.0,0.2993700523504575,42,4271.0
5230.0,38,431.0,6.070422535211268,2.336805215233749,26,4177.0,0.09209679135701017,6,188.0,0.16233936083181533,6,44.0,0.29196691666493124,38,4409.0
5235.0,31,402.0,5.583333333333333,2.6600399007682145,26,4012.0,0.09283400300042659,0,110.0,0.405998225874277,4,45.0,0.21531869300460213,30,4167.0
5240.0,24,324.0,4.378378378378378,2.886615829598604,21,4089.0,0.0912489920240558,0,70.0,0.729417540189605,2,37.0,0.1761669604344644,23,4196.0
5245.0,24,243.0,3.1973684210526314,2.8273691503882605,18,4124.0,0.08262927889809875,0,41.0,0.5961294428838315,5,50.0,0.14011798482532647,23,4215.0
5250.0,28,134.0,1.6962025316455696,2.0058227502307955,18,3915.0,0.07556967440681467,3,54.0,0.23636039237339448,7,82.0,0.15914360578281872,28,4051.0
5255.0,38,182.0,2.275,1.5132684977994366,21,3437.0,0.08476282562819427,6,79.0,0.16219484061861802,11,127.0,0.10031182178354033,38,3643.0
5260.0,32,192.0,2.3132530120481927,1.327887195902934,16,3493.0,0.05887636909515617,9,118.0,0.0416766978795479,7,137.0,0.11999018154424085,32,3748.0
5265.0,26,186.0,2.1882352941176473,2.4408008162234798,11,3510.0,0.08556607107881,12,175.0,0.1620879036363096,3,103.0,0.17577840461461935,26,3788.0
5270.0,21,161.0,1.9634146341463414,3.5722246868795673,11,3540.0,0.10406648888060722,9,182.0,0.16483087446353073,1,60.0,0.3469503743953031,21,3782.0
5275.0,21,168.0,2.074074074074074,4.433825653645729,17,3604.0,0.12392171408648449,3,131.0,0.24138280528453418,1,33.0,0.5590313437907478,21,3768.0
5280.0,25,230.0,2.987012987012987,4.215425559975349,23,3647.0,0.12173733953343718,0,95.0,0.3382715768805218,2,20.0,0.4990739251020652,25,3762.0
5285.0,27,232.0,3.0526315789473686,4.133042279645776,24,3455.0,0.11081047652628288,0,47.0,0.5026617285131653,3,27.0,0.4552656658053127,27,3529.0
5290.0,23,212.0,2.864864864864865,3.7612098288187283,21,3014.0,0.08064091267085817,0,17.0,0.6251062250738508,2,37.0,0.37793630124915745,23,3068.0
5295.0,26,195.0,2.4683544303797467,3.195354760683533,21,3057.0,0.05561503426126446,2,22.0,0.2588721958979099,3,51.0,0.38983204715446435,26,3130.0
5300.0,29,208.0,2.6666666666666665,3.2726666376195666,18,3036.0,0.09069889470367365,7,49.0,0.2113713045774737,4,66.0,0.3719904289522479,29,3151.0
5305.0,29,234.0,3.1621621621621623,3.329029245365682,16,3015.0,0.1582814773345704,9,67.0,0.10581589414093624,3,81.0,0.34112901771573867,28,3163.0
5310.0,22,150.0,2.027027027027027,3.58752509407802,16,3049.0,0.15193510957986833,5,63.0,0.13635988772990804,1,22.0,0.5277244591121574,22,3134.0
5315.0,24,168.0,2.24,3.503262845203258,19,2865.0,0.09617459166638677,0,36.0,0.3231808375571937,5,19.0,0.30844729325071224,24,2920.0
5320.0,29,164.0,2.1025641025641026,3.121627480715953,21,2925.0,0.07495764382849869,0,26.0,0.6297988683000278,8,53.0,0.1954731747707603,29,3004.0
5325.0,31,193.0,2.382716049382716,2.6305568784065567,17,2948.0,0.08453406590640056,1,23.0,0.4524993427630602,13,109.0,0.08139901660350235,31,3080.0
5330.0,41,296.0,3.7,2.073488999075437,19,2970.0,0.09563975938969618,3,25.0,0.31072044623204476,19,188.0,0.020498294993586862,41,3183.0
5335.0,39,270.0,3.4615384615384617,1.5946478359230758,17,2776.0,0.11506456640338292,5,43.0,0.08276329853435928,17,237.0,0.028606568780109805,39,3056.0
5340.0,39,232.0,3.012987012987013,2.063748550176083,21,2314.0,0.07019983528697231,10,85.0,0.22267290150402985,8,218.0,0.1666079484229751,39,2617.0
5345.0,26,154.0,1.9743589743589745,2.1564894171300355,15,2382.0,0.07472608834034225,10,120.0,0.13121445902729215,0,165.0,0.271704176782187,25,2667.0
5350.0,22,94.0,1.175,2.619078016399935,13,2430.0,0.1312292506454745,6,93.0,0.14008559459755981,3,172.0,0.2452578139650058,22,2695.0
5355.0,26,110.0,1.3580246913580247,2.661232468994003,18,2480.0,0.10901573199583944,1,77.0,0.2847470686328777,7,195.0,0.1255903138397343,26,2752.0
5360.0,33,191.0,2.3580246913580245,2.3820575653341116,19,2548.0,0.11397780129652059,1,82.0,0.23458593610811296,13,246.0,0.0711039222924701,33,2876.0
5365.0,36,250.0,3.1645569620253164,2.028258667096064,18,2608.0,0.14546526421174347,4,97.0,0.11132815109775222,14,263.0,0.028531981088014826,36,2968.0
5370.0,38,315.0,3.9873417721518987,2.3279930629774235,20,2682.0,0.09736737217094667,8,130.0,0.18820533362122913,9,249.0,0.09352804834145048,37,3061.0
5375.0,42,452.0,5.794871794871795,2.016650957524777,25,2792.0,0.048407296194935556,11,178.0,0.16902188744107313,5,219.0,0.1474430006820311,41,3189.0
5380.0,46,576.0,7.291139240506329,1.260766326833089,33,2938.0,0.01885925526462909,8,193.0,0.09335101303985859,5,228.0,0.13270661273732695,46,3359.0
5385.0,54,718.0,8.975,1.3689495434820889,39,3111.0,0.05998049916364143,5,223.0,0.12333784451246264,10,269.0,0.058139676249208315,54,3603.0
5390.0,52,870.0,10.481927710843374,1.9260051495997246,40,3282.0,0.06379862999041068,4,208.0,0.053172079911190176,8,262.0,0.06382854343228882,52,3752.0
5395.0,45,941.0,11.617283950617283,2.367640044573107,36,3468.0,0.04066359870378146,3,229.0,0.3021154087908161,6,200.0,0.14211804512056758,45,3897.0
5400.0,40,1035.0,13.26923076923077,2.5221932371009013,36,3647.0,0.011820348643113252,4,245.0,0.2581868315924479,0,87.0,0.3154002712714382,40,3979.0
5405.0,35,1157.0,15.025974025974026,2.7884029119337757,32,3776.0,0.02414957934650209,3,222.0,0.2258092057978132,0,50.0,0.5645155101234497,35,4048.0
5410.0,34,1286.0,16.7012987012987,3.57440765266532,32,3924.0,0.06571349259016886,2,158.0,0.211996929493021,0,18.0,0.6878346909311195,34,4100.0
5415.0,35,1437.0,18.423076923076923,4.330055921921189,33,4044.0,0.0796003595242232,1,73.0,0.3090646381698547,1,0.0,0.6520252375539841,35,4117.0
5420.0,32,1581.0,21.65753424657534,4.390258376528366,30,4127.0,0.10342490782304886,1,42.0,0.5238228188566781,1,2.0,0.4524384204902372,32,4171.0
5425.0,36,1518.0,21.380281690140844,3.325445561896182,28,3921.0,0.10519504771311255,1,19.0,0.6145873425740003,7,25.0,0.19809363788858833,36,3965.0
5430.0,36,1281.0,17.791666666666668,2.4397477600685256,29,3478.0,0.0853941907869431,1,21.0,0.6024661294531595,6,43.0,0.14889665021694476,36,3542.0
5435.0,29,1056.0,14.08,2.5696346524165885,25,3564.0,0.05764398278155411,1,7.0,0.6273902502902295,2,35.0,0.1693798533739098,28,3606.0
5440.0,26,851.0,11.197368421052632,3.027781538771428,20,3566.0,0.0899948289349086,4,18.0,0.5022195058608429,2,41.0,0.14875084735761038,26,3625.0
5445.0,27,655.0,8.618421052631579,2.6416045514652513,18,3600.0,0.13189247482027108,2,20.0,0.2166909573277401,7,64.0,0.07956920272908659,27,3684.0
5450.0,26,341.0,4.428571428571429,2.333603511086785,15,3375.0,0.1504273334692626,4,31.0,0.15020474669689007,7,80.0,0.06294673905329086,26,3486.0
5455.0,22,97.0,1.2597402597402598,2.6596132187223485,12,2866.0,0.13512593473741374,7,57.0,0.22200534534491415,3,62.0,0.13228117368237635,22,2985.0
5460.0,26,147.0,1.8846153846153846,2.9124333723604074,15,2923.0,0.08351745835053548,11,105.0,0.18026180365454353,0,42.0,0.34189159474463693,26,3070.0
5465.0,31,215.0,2.7564102564102564,3.3854253363533484,20,2997.0,0.06797355785529954,11,137.0,0.1538619642896444,0,19.0,0.675195649398427,31,3153.0
5470.0,31,294.0,3.8181818181818183,3.139246734752557,24,3110.0,0.1033885966878543,6,130.0,0.15648786045722976,1,19.0,0.41308062906484055,31,3259.0
5475.0,36,370.0,5.0,2.8818490711110822,26,3188.0,0.10439572005767254,3,112.0,0.3177665559501798,7,39.0,0.19397515101302046,36,3339.0
5480.0,30,368.0,5.041095890410959,3.2338123159125964,21,3270.0,0.13942122461348322,3,109.0,0.5209355230079645,6,57.0,0.16061083024562506,30,3436.0
5485.0,24,386.0,5.216216216216216,3.543802867464131,20,3291.0,0.13828889670797428,3,113.0,0.3861937728014552,1,36.0,0.1709886500781486,24,3440.0
5490.0,24,462.0,6.16,4.1524961944157015,21,3345.0,0.11433342803593757,3,117.0,0.40962466341559123,0,14.0,0.3070721196465515,24,3476.0
