step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J1_stopped,J1_accumulated_waiting_time,J1_average_speed,J2_stopped,J2_accumulated_waiting_time,J2_average_speed,J3_stopped,J3_accumulated_waiting_time,J3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5370.0,26,370.0,4.625,2.4445803625973426,20,1955.0,0.09834405714246108,1,11.0,0.25843987663471973,5,65.0,0.1770103535992866,26,2031.0
5375.0,29,301.0,3.7160493827160495,2.135477997060173,14,1870.0,0.10665225818505471,6,27.0,0.18465010133630996,9,99.0,0.06271767684769688,29,1996.0
5380.0,23,155.0,1.9135802469135803,2.2488374196723027,11,1775.0,0.12010828308452473,3,33.0,0.24508840513380517,9,113.0,0.07907044797351315,23,1921.0
5385.0,18,62.0,0.7380952380952381,2.6211387829966193,13,1669.0,0.09561259106334088,2,43.0,0.28859749499710835,3,78.0,0.12957050497393066,18,1790.0
5390.0,17,58.0,0.6904761904761905,3.2231315457444802,11,1669.0,0.09526943370687631,6,53.0,0.1480635940669664,0,41.0,0.3467070268990599,17,1763.0
5395.0,21,83.0,0.9651162790697675,3.289476127063913,11,1717.0,0.10368927717113144,7,63.0,0.11498318940437101,2,36.0,0.4516776954261151,20,1816.0
5400.0,19,114.0,1.3902439024390243,2.9087796316645336,13,1720.0,0.12671422850052494,2,58.0,0.16553629143715665,4,47.0,0.3356269166506099,19,1825.0
5405.0,20,158.0,1.9036144578313252,3.179677169129342,15,1736.0,0.13202315244142357,2,46.0,0.22055676617793893,3,37.0,0.2255373764239229,20,1819.0
5410.0,21,171.0,2.0853658536585367,3.376179376420558,19,1649.0,0.127991875499803,1,46.0,0.29309748111174366,1,19.0,0.25344752923394787,21,1714.0
5415.0,24,181.0,2.1294117647058823,3.286713465965411,21,1511.0,0.08367602508522153,1,43.0,0.31477777640813676,2,16.0,0.3057952780048149,24,1570.0
5420.0,29,190.0,2.289156626506024,2.263301834381849,23,1563.0,0.05882347045539358,1,42.0,0.2916720336994649,5,20.0,0.19795845540133225,29,1625.0
5425.0,34,206.0,2.4523809523809526,2.054729713463097,22,1571.0,0.08130028968138035,3,53.0,0.12033177740223923,9,53.0,0.0989994932367005,34,1677.0
5430.0,37,291.0,3.4235294117647057,2.368289486227562,17,1619.0,0.13434071508830317,4,64.0,0.22711621967863851,16,119.0,0.03142369836485914,37,1802.0
5435.0,35,307.0,3.611764705882353,2.9208679535453244,15,1656.0,0.1631517583030583,4,68.0,0.24607023336110367,16,171.0,0.05207646873497262,35,1895.0
5440.0,29,241.0,2.9753086419753085,2.6552686184906613,14,1602.0,0.13006226868588489,6,85.0,0.27576601718640714,8,187.0,0.13990732509757903,28,1874.0
5445.0,34,236.0,2.95,1.9198137006911693,21,1568.0,0.06300141627090057,10,126.0,0.17959648012583895,2,169.0,0.2085022975067257,33,1863.0
5450.0,45,298.0,3.5903614457831323,1.5222034528648398,24,1669.0,0.03965246036388024,14,126.0,0.11152169571906945,6,168.0,0.22344132251113216,44,1963.0
5455.0,52,450.0,5.294117647058823,1.5072060959367715,26,1768.0,0.04631639693347875,14,192.0,0.05613636582315372,11,181.0,0.15786523277496645,51,2141.0
5460.0,52,596.0,6.930232558139535,1.8241549708796416,29,1887.0,0.07256450724033685,13,250.0,0.06520574396481234,10,227.0,0.09142618826922154,52,2364.0
5465.0,49,728.0,8.666666666666666,1.8713841750905784,28,2032.0,0.08407899141647832,12,303.0,0.09229725185556745,9,273.0,0.08151956114651601,49,2608.0
5470.0,47,830.0,9.880952380952381,1.6239906866298042,30,2184.0,0.06391465146412535,11,320.0,0.16186457041056998,6,260.0,0.09557201265390204,47,2764.0
5475.0,47,833.0,9.686046511627907,1.587917643276215,36,2343.0,0.030571108733938004,7,362.0,0.17960148730466513,3,235.0,0.1379248010214934,46,2940.0
5480.0,44,900.0,10.465116279069768,1.9595041795342265,36,2509.0,0.02969553323425651,4,345.0,0.2267243653910966,3,240.0,0.1611712061774258,43,3094.0
5485.0,45,845.0,9.602272727272727,2.010100648280939,34,2612.0,0.0500178887586223,4,331.0,0.10842662572267596,7,268.0,0.13646688477185048,45,3211.0
5490.0,49,847.0,9.964705882352941,1.634682443403626,32,2714.0,0.07765709003315538,8,365.0,0.043761741221404735,9,308.0,0.06724081260370479,49,3387.0
5495.0,48,895.0,10.529411764705882,1.114666440106408,30,2866.0,0.021986536564235864,10,402.0,0.04136854426532606,8,303.0,0.0591339911143967,48,3571.0
5500.0,49,1077.0,12.975903614457831,1.7994795381514685,35,3038.0,0.06610813324767228,10,434.0,0.17629897954170137,4,232.0,0.13909636010444076,49,3704.0
5505.0,49,1291.0,15.55421686746988,2.350743033513341,38,3214.0,0.04885924749374531,11,466.0,0.17268205800716752,0,153.0,0.29851746442671057,49,3833.0
5510.0,46,1431.0,17.451219512195124,3.074804711887406,40,3399.0,0.04710139695125848,6,384.0,0.2307004439128558,0,79.0,0.4641654660897092,46,3862.0
5515.0,43,1583.0,19.072289156626507,3.719087116413948,41,3604.0,0.044286616371471896,2,288.0,0.3912123273834194,0,25.0,0.4959711631185339,43,3917.0
5520.0,39,1680.0,20.48780487804878,3.88266754187865,38,3723.0,0.07134563120468204,0,185.0,0.4170094762053321,1,6.0,0.47219130788175384,39,3914.0
5525.0,36,1546.0,20.07792207792208,3.1839654687143186,34,3705.0,0.07314173272418371,0,86.0,0.3647423505989814,2,8.0,0.4053379442422408,36,3799.0
5530.0,36,1250.0,16.233766233766232,2.4911304888759314,29,3493.0,0.056791604974717476,0,20.0,0.5056468072892579,7,31.0,0.20463239241952724,36,3544.0
5535.0,35,1057.0,13.551282051282051,1.7536744027404956,26,3530.0,0.06577604854290674,1,7.0,0.32836589481557077,8,50.0,0.11482500161498876,35,3587.0
5540.0,29,783.0,10.038461538461538,2.8718989689145524,21,3479.0,0.08967494021213031,4,23.0,0.45162701642274244,4,48.0,0.15879682418841704,29,3550.0
5545.0,23,591.0,7.3875,4.1997998491928215,17,3346.0,0.13972184436963686,4,28.0,0.3217511763844462,2,42.0,0.2962465120987358,23,3416.0
5550.0,20,329.0,4.2727272727272725,3.9684527790255806,14,3354.0,0.13301716162772848,4,47.0,0.1667476303631205,2,44.0,0.5308087233920322,20,3445.0
5555.0,30,251.0,3.3026315789473686,2.2525131874246913,21,3447.0,0.06616986778438881,7,79.0,0.08135780383460559,2,49.0,0.4762485122037023,30,3575.0
5560.0,35,286.0,3.6666666666666665,1.704978157686822,24,3475.0,0.0613945134818705,8,95.0,0.11512452796411884,3,13.0,0.22403790484404654,35,3583.0
5565.0,35,370.0,4.512195121951219,2.885147606606441,24,3567.0,0.09729498202009385,5,83.0,0.1992648104842183,6,35.0,0.2824909432991736,35,3685.0
5570.0,33,468.0,5.63855421686747,3.3922501659353492,28,3601.0,0.07227785351896925,0,45.0,0.45785915829967655,5,48.0,0.2212668241079841,33,3694.0
5575.0,30,581.0,7.0,4.1400681224661104,29,3677.0,0.08431071657316967,0,28.0,0.6024660610452611,1,22.0,0.2643083231933878,30,3727.0
5580.0,29,594.0,7.425,3.8829579683866102,28,3602.0,0.09941045920332715,1,17.0,0.5134509416104827,0,4.0,0.33453442724080834,29,3623.0
5585.0,33,534.0,7.026315789473684,2.840600970652646,29,3307.0,0.08429376615150785,1,13.0,0.3894662072666576,3,8.0,0.26546736931303105,33,3328.0
5590.0,37,555.0,7.115384615384615,1.8383734849830518,29,2850.0,0.06543569354793927,1,15.0,0.2531598489082416,7,33.0,0.12852590923609078,37,2898.0
5595.0,40,441.0,5.582278481012659,1.542204638110366,27,2956.0,0.069434729759303,4,13.0,0.15201696057081043,9,57.0,0.061168719211159926,40,3026.0
5600.0,31,339.0,4.291139240506329,2.9618577692889776,20,3020.0,0.12449577369810376,7,41.0,0.2579109650011731,4,51.0,0.1317987306225941,31,3112.0
5605.0,18,212.0,2.717948717948718,4.114020131135447,13,3055.0,0.16808552562697954,5,52.0,0.2304709326332971,0,33.0,0.34855424729446205,18,3140.0
5610.0,17,119.0,1.6081081081081081,4.567103380836975,15,3109.0,0.1871787135752243,2,39.0,0.22590417131505713,0,18.0,0.5701555421559785,17,3166.0
5615.0,20,178.0,2.4383561643835616,4.130382960757737,18,3145.0,0.15851030305652447,0,25.0,0.31897185224779434,2,17.0,0.386246608058094,20,3187.0
5620.0,27,197.0,2.6621621621621623,2.8783771995534337,19,3027.0,0.1095384983217308,1,21.0,0.43198751571428834,7,40.0,0.18739816818316457,27,3088.0
5625.0,29,179.0,2.452054794520548,2.255634809492882,22,2727.0,0.08453925318500928,1,13.0,0.5407344190850818,6,56.0,0.14452004831375553,29,2796.0
5630.0,24,156.0,2.0259740259740258,2.2696746658520066,21,2799.0,0.05594914082156217,2,23.0,0.41149668389799104,1,33.0,0.17787089511839546,24,2855.0
5635.0,23,140.0,1.7721518987341771,3.53957901741265,20,2841.0,0.09673097443155117,2,31.0,0.40732467252453447,1,12.0,0.28944117492021154,23,2884.0
5640.0,21,157.0,1.9625,4.178287053104403,17,2862.0,0.14697574695762702,2,26.0,0.25003280558604024,1,8.0,0.4708791692577127,20,2896.0
5645.0,19,138.0,1.7468354430379747,3.697075809762767,15,2737.0,0.15494484846525491,1,32.0,0.2312883732692273,2,13.0,0.3623447814906114,18,2782.0
5650.0,20,108.0,1.4025974025974026,2.5968488054718373,14,2604.0,0.10717868144320508,1,33.0,0.2932754052163881,5,30.0,0.20309009060822855,20,2667.0
5655.0,27,133.0,1.6419753086419753,1.9527488288504964,17,2648.0,0.07402271324056507,2,42.0,0.2753425607550698,8,63.0,0.0974970272511534,27,2753.0
5660.0,24,135.0,1.588235294117647,2.2334011039822945,14,2666.0,0.07671266824291323,3,54.0,0.15647071063871873,7,79.0,0.11252329456855659,24,2799.0
5665.0,22,144.0,1.6551724137931034,3.050194513511632,14,2698.0,0.125102374575601,6,78.0,0.18398287285518303,2,56.0,0.13959240067856368,22,2832.0
5670.0,23,210.0,2.4705882352941178,3.7194362459827115,17,2765.0,0.1254970370769874,6,95.0,0.18787031087996847,0,25.0,0.307480918528607,23,2885.0
5675.0,27,277.0,3.3373493975903616,2.9559235739703933,21,2860.0,0.09669447777329992,5,93.0,0.16665124732599534,1,23.0,0.3570675425428801,27,2976.0
5680.0,39,365.0,4.506172839506172,1.1736077916760297,30,2988.0,0.03387958548769658,4,58.0,0.14813847206644068,5,40.0,0.11918470384189363,39,3086.0
5685.0,50,494.0,5.951807228915663,0.8618972320827863,32,3116.0,0.022662588836591953,10,87.0,0.04961542120448205,8,56.0,0.09983690402671865,50,3259.0
5690.0,38,550.0,6.470588235294118,1.878645435147652,28,3224.0,0.047876170883141785,6,109.0,0.11129116049530598,3,55.0,0.11453828089326332,37,3388.0
5695.0,39,645.0,7.771084337349397,1.9379773181639581,33,3375.0,0.08029515937560623,2,78.0,0.18626150380784423,3,59.0,0.14369854639201363,38,3512.0
5700.0,45,753.0,9.072289156626505,1.621592248676851,37,3301.0,0.05146173221357334,1,64.0,0.20485546243497516,6,78.0,0.158426190998377,44,3443.0
5705.0,50,723.0,8.505882352941176,1.4039001433130822,33,3434.0,0.036810724553114176,5,83.0,0.24858183291656014,11,122.0,0.09705922927995404,49,3639.0
5710.0,48,704.0,8.091954022988507,1.4745246793265905,28,3536.0,0.05835313744514475,9,124.0,0.12325988166347973,11,176.0,0.0918462272396973,48,3836.0
5715.0,52,675.0,7.670454545454546,1.15467092705872,25,3656.0,0.06652786594292218,16,189.0,0.0051337384629408685,11,228.0,0.0636105706024987,52,4073.0
5720.0,54,655.0,7.359550561797753,0.7823735999768229,30,3794.0,0.025786209713760003,15,258.0,0.014156167321245514,8,242.0,0.05862989269921535,53,4294.0
5725.0,44,519.0,5.831460674157303,1.2227213714102947,30,3935.0,0.031590896327100056,6,258.0,0.13865984766834927,7,268.0,0.07754300825071189,43,4461.0
5730.0,43,468.0,5.258426966292135,1.6150515454320968,33,4070.0,0.03490145594908066,4,275.0,0.1532823589215151,5,288.0,0.14362438205284803,42,4633.0
5735.0,45,523.0,6.011494252873563,1.6350274023999238,29,4153.0,0.0534376570503299,8,300.0,0.09834100012447837,8,319.0,0.12589832137091533,45,4772.0
5740.0,54,629.0,7.067415730337078,1.6185136029570932,32,4299.0,0.08311376476588858,12,333.0,0.04877018904045379,10,363.0,0.0703051782006586,54,4995.0
5745.0,51,738.0,8.2,1.7800471880665782,32,4451.0,0.060530992771740386,11,388.0,0.10835830553166362,8,349.0,0.0628780550491052,51,5188.0
5750.0,51,955.0,10.852272727272727,2.0885561142839175,36,4621.0,0.021641605501405568,13,452.0,0.1397521364135189,2,256.0,0.1665480604787237,51,5329.0
5755.0,50,1119.0,13.16470588235294,2.4628623574576762,39,4812.0,0.0006198224425705477,11,448.0,0.10003133410242014,0,164.0,0.36106971282748695,50,5424.0
5760.0,47,1226.0,15.325,2.1988101559109268,41,5018.0,0.05350999113201453,4,360.0,0.16780731454981776,2,102.0,0.3235959852143093,47,5480.0
5765.0,42,1340.0,16.75,3.230357068455553,40,5151.0,0.06437637521725414,1,250.0,0.29773277424510197,1,19.0,0.27612410495784945,42,5420.0
5770.0,36,1406.0,17.575,3.9347687120538866,35,5272.0,0.10098737445093534,1,164.0,0.49913898439524357,0,2.0,0.3035592818546448,36,5438.0
5775.0,31,1281.0,16.855263157894736,3.915388258453996,30,5118.0,0.09077049027691296,1,43.0,0.5306832853991837,0,0.0,0.31774767345625443,31,5161.0
5780.0,30,1045.0,13.933333333333334,3.5184161240910496,28,4678.0,0.05024223616169374,2,34.0,0.3810473042338162,0,0.0,0.41958754607191706,30,4712.0
5785.0,33,913.0,12.506849315068493,2.413804683817436,26,4741.0,0.05005425953026292,6,57.0,0.13083384513374924,1,2.0,0.4664183658446992,33,4800.0
5790.0,27,733.0,10.180555555555555,3.35656753550378,20,4703.0,0.09318731933481669,7,60.0,0.16849607928534144,0,2.0,0.539578241928127,27,4765.0
5795.0,20,539.0,7.486111111111111,3.760154820786271,17,4607.0,0.14438835605760222,2,45.0,0.1636381906523981,1,4.0,0.38446031790301133,20,4656.0
5800.0,20,320.0,4.571428571428571,4.012453177591117,15,4629.0,0.1863678322108556,0,23.0,0.31486631546316707,5,18.0,0.2865942797637621,20,4670.0
5805.0,16,157.0,2.242857142857143,3.7654237160765067,12,4407.0,0.15411467653640606,0,12.0,0.6671825245557689,4,29.0,0.2143711706669867,16,4448.0
5810.0,18,93.0,1.2916666666666667,3.555502023866102,17,3917.0,0.10790612205305507,0,8.0,0.7733204369054256,1,25.0,0.2154834174351848,18,3950.0
5815.0,24,133.0,1.7972972972972974,2.9870051442400403,22,3466.0,0.06396065824321007,2,10.0,0.34206610968046175,0,11.0,0.35204816636247777,24,3487.0
5820.0,28,145.0,1.9594594594594594,2.9189336782511957,20,3512.0,0.07610895230281506,8,38.0,0.1655797568905678,0,2.0,0.546520634230577,28,3552.0
5825.0,23,98.0,1.2727272727272727,3.2178042332529233,14,3495.0,0.11758335780912187,7,57.0,0.1496121464155779,2,6.0,0.25994986403514275,23,3558.0
5830.0,24,94.0,1.236842105263158,3.5483623564414257,13,3517.0,0.16536108445974138,3,39.0,0.22437678505231134,8,31.0,0.24826142813715257,24,3587.0
5835.0,14,94.0,1.2702702702702702,4.056888975048961,11,3538.0,0.1799198995775448,0,26.0,0.4364582024983068,3,41.0,0.2582800509410637,14,3605.0
5840.0,17,139.0,1.8533333333333333,4.646378490215601,15,3577.0,0.18744368345989693,1,12.0,0.5030438985493146,1,18.0,0.2675701268725166,17,3607.0
5845.0,19,222.0,2.96,4.985998110015267,18,3641.0,0.17715066118077474,1,10.0,0.46704445742546447,0,2.0,0.4100106705771273,19,3653.0
5850.0,26,323.0,4.364864864864865,4.610187234874055,24,3717.0,0.1790526545307035,1,13.0,0.41495779870802124,0,1.0,0.39474343385598754,25,3731.0
5855.0,31,355.0,4.863013698630137,3.530435936918703,25,3522.0,0.13316902766029745,1,18.0,0.437717899577533,4,11.0,0.29182698594094025,30,3551.0
5860.0,37,349.0,4.592105263157895,2.4272414675452794,29,3088.0,0.08689746430893865,1,23.0,0.45263788876730954,7,34.0,0.13964120783488526,37,3145.0
5865.0,38,328.0,4.205128205128205,1.5421084972430374,27,3215.0,0.06908583403769186,3,35.0,0.1661053075845527,8,56.0,0.08367818211500434,38,3306.0
5870.0,34,339.0,4.185185185185185,2.1569234837468585,21,3302.0,0.10307132307305088,8,68.0,0.08684905927429606,5,79.0,0.09557479773839257,34,3449.0
5875.0,26,304.0,3.753086419753086,3.0835174121244533,19,3373.0,0.1219989787619696,6,80.0,0.20949200075748084,1,53.0,0.2019972550236849,26,3506.0
5880.0,25,264.0,3.3,3.5281758237786134,20,3457.0,0.13096762994734074,3,82.0,0.2952455636636903,1,45.0,0.2161249435710553,24,3584.0
5885.0,25,264.0,3.3417721518987342,3.6593823108977404,19,3536.0,0.14429543237950992,1,88.0,0.3102439438128387,4,61.0,0.2231321531561054,24,3685.0
5890.0,29,274.0,3.5128205128205128,2.2763071623923627,19,3322.0,0.10727025457773588,3,99.0,0.20512498499305704,7,90.0,0.1319437950070773,29,3511.0
5895.0,40,292.0,3.65,1.2278067890683304,23,3135.0,0.07563937264074684,7,125.0,0.0975072869297234,10,130.0,0.071881944435169,40,3390.0
5900.0,47,380.0,4.634146341463414,0.8673520667420118,31,3268.0,0.033122930374803884,10,168.0,0.0034672613093685626,6,147.0,0.10223538561611444,47,3583.0
5905.0,47,408.0,4.857142857142857,1.8834890687432875,37,3429.0,0.02709747181737361,8,193.0,0.21938306538072136,2,107.0,0.18833438684690498,47,3729.0
5910.0,34,413.0,4.975903614457831,3.1024446489140476,31,3574.0,0.05802975400888295,3,194.0,0.2774353946019487,0,48.0,0.3046114432736482,34,3816.0
5915.0,27,395.0,4.8765432098765435,3.739649785026157,25,3648.0,0.07372282704829351,1,183.0,0.26790569685509324,1,26.0,0.5451114629382865,27,3857.0
5920.0,21,343.0,4.454545454545454,4.334906660076126,20,3675.0,0.125283837963196,1,152.0,0.2654292159417014,0,3.0,0.7281825990733638,21,3830.0
5925.0,20,290.0,3.7662337662337664,3.6917667788771262,18,3443.0,0.10271648210969081,1,130.0,0.27881642025434056,1,0.0,0.653503751200618,20,3573.0
5930.0,24,312.0,4.273972602739726,2.7160933700542387,21,3299.0,0.0693735793300863,1,104.0,0.44362429402665876,1,3.0,0.41001872272090506,23,3406.0
5935.0,31,312.0,4.0519480519480515,2.5509475309794927,24,3365.0,0.053436015558709034,1,100.0,0.5780770323128058,5,22.0,0.2766426003675259,30,3487.0
5940.0,31,333.0,4.215189873417722,2.3314110602751428,20,3396.0,0.07338406122018035,4,112.0,0.32225849441492116,7,53.0,0.1407562888739336,31,3561.0
5945.0,35,349.0,4.3625,2.4161991421737876,18,3389.0,0.11505069611329286,8,138.0,0.10057514396438384,9,94.0,0.09186403612660242,35,3621.0
5950.0,27,281.0,3.5125,2.298631108104831,14,3208.0,0.14637506475904047,8,165.0,0.09146130994575713,5,110.0,0.11416573428922105,27,3483.0
5955.0,27,220.0,2.7160493827160495,2.159721629989959,15,3023.0,0.09519580390814517,7,193.0,0.21529247339508892,4,105.0,0.14785905624425227,26,3321.0
5960.0,30,255.0,3.072289156626506,1.7687801009427588,18,3099.0,0.06892026519303057,8,228.0,0.14406028949082725,3,118.0,0.18657246674812358,29,3445.0
5965.0,34,183.0,2.127906976744186,1.7843875115735413,17,3133.0,0.0620714325118666,9,144.0,0.08085053431994703,7,144.0,0.23765132525141414,33,3421.0
5970.0,46,301.0,3.4204545454545454,1.6970514824599372,19,3205.0,0.07071913823933292,15,201.0,0.030818802408807945,11,185.0,0.14739992198392524,45,3591.0
5975.0,44,392.0,4.505747126436781,1.7867565605048739,20,3296.0,0.11204295298984134,14,256.0,0.05196014395025613,10,238.0,0.09050465488762771,44,3790.0
5980.0,49,553.0,6.430232558139535,1.9578611361333917,25,3401.0,0.09782064610925507,12,306.0,0.09078823387622356,12,293.0,0.06796179483139646,49,4000.0
5985.0,50,678.0,7.704545454545454,2.3029118267139768,31,3546.0,0.08293411507025295,11,317.0,0.18383407743853966,8,296.0,0.08335681099913947,50,4159.0
5990.0,45,725.0,8.529411764705882,2.421933088091229,36,3715.0,0.05860983802565602,7,353.0,0.2532358599366176,2,225.0,0.16117073930986284,45,4293.0
5995.0,48,845.0,10.180722891566266,1.9955325190171151,43,3915.0,0.010033618870696072,5,382.0,0.17770042258702928,0,153.0,0.32996106538386616,48,4450.0
6000.0,53,928.0,11.45679012345679,1.8742341748232245,42,4058.0,0.014235438549983407,11,378.0,0.12531191760891183,0,92.0,0.48030587040670747,53,4528.0
6005.0,49,990.0,12.073170731707316,1.7081430673141107,36,4229.0,0.039437951097155886,12,382.0,0.04597596262815387,1,95.0,0.23548672699005843,49,4706.0
6010.0,48,1021.0,12.301204819277109,2.017321535472484,35,4401.0,0.07297077703891594,5,305.0,0.12456257827299999,8,119.0,0.15459290462306666,48,4825.0
6015.0,52,1180.0,14.390243902439025,1.727046477844281,39,4315.0,0.03198770368055269,0,176.0,0.38157972273024815,13,174.0,0.08900073548725412,52,4665.0
6020.0,54,1103.0,13.289156626506024,1.2067756304382864,35,4416.0,0.028642729622712578,1,173.0,0.39085053099900624,18,249.0,0.025803567216286797,54,4838.0
6025.0,49,970.0,11.686746987951807,1.5136868296285102,27,4439.0,0.07233604320827189,6,190.0,0.16611790150499695,16,280.0,0.034430828671308526,49,4909.0
6030.0,37,774.0,9.439024390243903,2.8427268228524167,23,4439.0,0.11475139350790603,6,212.0,0.2283695363449772,8,228.0,0.1380013372645846,37,4879.0
6035.0,30,582.0,7.367088607594937,2.942322785580489,22,4546.0,0.10713471498279842,8,190.0,0.22654381229644507,0,147.0,0.305690189763479,30,4883.0
6040.0,35,483.0,6.113924050632911,2.4637586512953833,28,4671.0,0.042188824540162116,7,228.0,0.19810377448819538,0,101.0,0.4937243836232923,35,5000.0
6045.0,38,361.0,4.402439024390244,2.4123937470895673,29,4804.0,0.023890372053540596,9,266.0,0.07664469073837865,0,35.0,0.5717964165086566,38,5105.0
6050.0,39,377.0,4.597560975609756,2.326678921994408,27,4860.0,0.059358278873026915,9,240.0,0.07453079907758699,3,31.0,0.24280190622447603,39,5131.0
6055.0,38,468.0,6.157894736842105,2.406143151144954,28,4979.0,0.07473640514769989,5,143.0,0.14038400177379678,5,53.0,0.32108137360621336,38,5175.0
6060.0,31,547.0,7.012820512820513,3.1418287488086065,29,5049.0,0.07605966173062578,0,76.0,0.3818170492804876,2,45.0,0.2695891420159801,31,5170.0
6065.0,31,676.0,8.779220779220779,4.009116123284997,30,5077.0,0.10564914142726232,0,44.0,0.5940555902462341,1,7.0,0.29627604348908937,31,5128.0
6070.0,30,679.0,9.175675675675675,3.6691617122419546,28,4904.0,0.10374338231264299,0,11.0,0.6136461891330968,1,2.0,0.29541459178366947,29,4917.0
6075.0,34,615.0,8.2,2.5989847590407833,30,4425.0,0.0887507199668733,0,5.0,0.5492184954216128,3,14.0,0.23815669250136276,33,4444.0
6080.0,36,580.0,7.435897435897436,2.202588220648898,26,4488.0,0.061279738890069387,1,5.0,0.4453777197510289,8,42.0,0.2359337410846224,35,4535.0
6085.0,35,459.0,5.810126582278481,2.120653922085541,20,4508.0,0.08710858960660947,6,25.0,0.2028533901543959,9,83.0,0.15934697413749677,35,4616.0
6090.0,36,362.0,4.525,1.7941928147023198,13,4268.0,0.11109242055396511,12,76.0,0.031108792847973535,11,138.0,0.10898688104649124,36,4482.0
6095.0,36,297.0,3.6666666666666665,1.5361617290607124,13,3727.0,0.0903529918693834,15,144.0,0.042777014207659135,8,155.0,0.09070343992331853,36,4026.0
6100.0,30,195.0,2.3780487804878048,2.253492148282358,15,3796.0,0.08109226847231703,11,180.0,0.14221749620627186,4,118.0,0.20558845452532565,30,4094.0
6105.0,24,161.0,1.9397590361445782,2.6565297682421427,20,3879.0,0.08256823346491192,4,163.0,0.13590662656213778,0,82.0,0.3427602727214269,24,4124.0
6110.0,19,149.0,1.7951807228915662,3.1359157074891955,18,3910.0,0.06876925363436578,0,131.0,0.18212518696557822,1,41.0,0.4274107558342273,19,4082.0
6115.0,17,153.0,1.8658536585365855,3.863286029890105,17,3927.0,0.10809041664142706,0,77.0,0.24012811896323696,0,6.0,0.48794118356188515,17,4010.0
6120.0,15,173.0,2.217948717948718,4.11235885672335,15,3962.0,0.1414918505425688,0,46.0,0.27267381686809994,0,1.0,0.4874632730979354,15,4009.0
6125.0,20,247.0,3.25,3.763910480867185,17,3989.0,0.1340669601596436,0,11.0,0.376244355982237,3,7.0,0.2971957417057033,20,4007.0
6130.0,31,289.0,3.8026315789473686,2.7711236851004615,22,3764.0,0.09087618258221596,0,2.0,0.5431458002503313,9,39.0,0.1474624259094052,31,3805.0
6135.0,34,280.0,3.6363636363636362,2.1722907795540363,25,3269.0,0.08171603956483274,0,2.0,0.7156271436686737,9,72.0,0.07307527830040501,34,3343.0
6140.0,34,251.0,3.217948717948718,2.0189391279280566,26,3365.0,0.056265082554029074,2,9.0,0.3581321578935689,6,75.0,0.13216165323627516,34,3449.0
6145.0,26,202.0,2.58974358974359,3.5641063577565024,21,3414.0,0.09619795829691877,5,30.0,0.32282258577552614,0,46.0,0.32566509626183987,26,3490.0
6150.0,22,160.0,2.0779220779220777,4.089889835650969,16,3415.0,0.1372920921572733,5,43.0,0.2044975603936514,1,29.0,0.554898617495367,22,3487.0
6155.0,14,119.0,1.5866666666666667,3.638840202705104,13,3175.0,0.16609254341847704,1,25.0,0.22030974659282385,0,20.0,0.38552196231869396,14,3220.0
6160.0,23,80.0,1.0526315789473684,2.740212647967137,15,2759.0,0.10398137847079096,0,5.0,0.3333034677770812,8,43.0,0.1593817242200862,23,2807.0
6165.0,28,133.0,1.6835443037974684,2.1510686646638884,20,2637.0,0.062321751135651,0,3.0,0.4584605269616382,8,64.0,0.09680407913931606,28,2704.0
6170.0,26,125.0,1.5432098765432098,2.3100608544689947,20,2693.0,0.06309345698273607,3,15.0,0.2978308500680435,3,54.0,0.16356168865477053,26,2762.0
6175.0,24,113.0,1.3950617283950617,3.065893975754439,15,2723.0,0.10252048171322799,9,49.0,0.1695604067436483,0,29.0,0.3099100499960813,24,2801.0
6180.0,20,99.0,1.2375,3.4728505965991303,11,2714.0,0.14294943266036428,9,70.0,0.07553462224793042,0,20.0,0.45707876834312394,20,2804.0
6185.0,20,114.0,1.4615384615384615,2.8245600497645156,13,2770.0,0.14556157139751963,5,79.0,0.14358348436948462,2,21.0,0.25248001522983793,20,2870.0
6190.0,24,115.0,1.4556962025316456,2.744118156860701,18,2416.0,0.09232890305251931,1,53.0,0.3002333181133139,5,27.0,0.15306670587177013,24,2496.0
6195.0,21,101.0,1.216867469879518,3.029049321465103,18,2472.0,0.06810559828600642,0,42.0,0.41936341526183984,3,23.0,0.21247091240503785,21,2537.0
6200.0,22,86.0,1.0238095238095237,3.42358108479315,18,2495.0,0.08548451951029815,3,51.0,0.262175719101857,1,19.0,0.29979368696918635,22,2565.0
6205.0,21,106.0,1.3766233766233766,3.014159354744878,15,2503.0,0.12490270854669877,4,53.0,0.16046331093615612,1,12.0,0.3138655800020688,20,2568.0
6210.0,21,126.0,1.5949367088607596,3.15045089148041,16,2539.0,0.16982293169435952,2,53.0,0.191238712922473,3,23.0,0.18701796696312167,21,2615.0
6215.0,21,123.0,1.5769230769230769,2.7698059306934693,16,2394.0,0.13061097783498796,1,26.0,0.26870737907420195,4,30.0,0.11085977720476854,21,2450.0
6220.0,21,108.0,1.35,2.888527061761283,18,2035.0,0.1064219900085716,0,14.0,0.36221919912151973,3,24.0,0.16473577872117473,21,2073.0
6225.0,19,80.0,0.9523809523809523,3.2302758945945684,18,2096.0,0.07089210555266846,0,11.0,0.3788606612559719,1,21.0,0.2704572512420354,19,2128.0
