step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J1_stopped,J1_accumulated_waiting_time,J1_average_speed,J2_stopped,J2_accumulated_waiting_time,J2_average_speed,J3_stopped,J3_accumulated_waiting_time,J3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
2455.0,25,417.0,5.56,4.6701682133466695,25,3388.0,0.09225696453311061,0,4.0,0.5068477972123712,0,0.0,0.5693946705150793,25,3392.0
2460.0,29,547.0,7.293333333333333,4.6407935851565325,27,3436.0,0.15765726896142912,1,7.0,0.2678851902928824,1,0.0,0.5468321639512639,29,3443.0
2465.0,37,592.0,8.222222222222221,2.277074343563901,27,3361.0,0.09760538159506947,8,37.0,0.0898251127204692,2,1.0,0.302066227179407,37,3399.0
2470.0,43,555.0,7.708333333333333,1.6817041252719478,30,3107.0,0.06327314361677454,7,61.0,0.10183977347563983,6,20.0,0.2187423712179541,43,3188.0
2475.0,32,493.0,6.662162162162162,2.75358391416479,27,3056.0,0.11528224592422227,3,55.0,0.1743748235940846,2,30.0,0.400864155095853,32,3141.0
2480.0,26,425.0,5.448717948717949,3.733877273020462,25,3118.0,0.09478911552660045,0,26.0,0.35612694116835986,1,13.0,0.36811671196426843,26,3157.0
2485.0,22,339.0,4.4605263157894735,4.717148306421248,21,3127.0,0.10664734799548878,0,13.0,0.6456424612288066,1,7.0,0.416529230429399,22,3147.0
2490.0,14,180.0,2.5,4.835403438348952,13,3014.0,0.13822982789905536,0,7.0,0.6172056239339997,1,9.0,0.4942144429516901,14,3030.0
2495.0,14,62.0,0.8857142857142857,4.1760731513167935,13,2715.0,0.13379357975774045,0,2.0,0.5494069304026125,1,14.0,0.4565690065106123,14,2731.0
2500.0,18,71.0,0.9861111111111112,2.9512334234546014,15,2758.0,0.08883813323986985,1,6.0,0.3100401837194487,2,19.0,0.417059367650736,18,2783.0
2505.0,22,88.0,1.1733333333333333,3.0558620368654594,13,2766.0,0.10363604885380914,7,27.0,0.21989405434603546,1,24.0,0.3201715234396404,21,2817.0
2510.0,27,166.0,2.155844155844156,2.958394326680381,11,2754.0,0.14523891572076603,12,75.0,0.11485081266766382,4,38.0,0.16948481021960157,27,2867.0
2515.0,32,176.0,2.2857142857142856,2.702332385753041,13,2778.0,0.16467925572955466,13,112.0,0.07113985017300586,6,28.0,0.11195783773542174,32,2918.0
2520.0,35,258.0,3.3506493506493507,3.25508526918535,18,2851.0,0.1551335490478228,7,112.0,0.21604654122882594,10,70.0,0.2236201404719169,35,3033.0
2525.0,33,342.0,4.384615384615385,3.3590875540031155,23,2931.0,0.12753639994028426,0,73.0,0.4429840018738828,10,107.0,0.14052693604969635,33,3111.0
2530.0,29,383.0,4.848101265822785,3.897340580990345,23,3027.0,0.11137446786867738,0,39.0,0.7446660583750088,6,91.0,0.1275336757025428,29,3157.0
2535.0,27,472.0,6.12987012987013,4.231928907457852,25,3136.0,0.14859376052768225,0,17.0,0.5775172482704781,2,67.0,0.24666273866467744,27,3220.0
2540.0,29,486.0,6.48,3.9828547530856704,28,3052.0,0.13032830382828728,1,12.0,0.4395446577576779,0,34.0,0.3962503096686245,29,3098.0
2545.0,29,457.0,5.935064935064935,4.0813852085386415,28,2799.0,0.08517658658591791,1,11.0,0.47318367082980917,0,17.0,0.5621185724176851,29,2827.0
2550.0,34,479.0,5.9875,2.997717530194379,31,2565.0,0.06147138413458552,1,15.0,0.3874200309510022,2,12.0,0.3511356651303034,34,2592.0
2555.0,36,398.0,5.1688311688311686,1.7266613582460397,28,2685.0,0.06313350268350251,3,12.0,0.16388398816802358,5,30.0,0.1939204885082071,36,2727.0
2560.0,40,371.0,4.756410256410256,1.956635918034241,20,2738.0,0.10796757064370492,8,44.0,0.09432956152656245,12,79.0,0.12664912699068182,40,2861.0
2565.0,33,275.0,3.481012658227848,2.16679005978201,13,2776.0,0.1461574513082627,8,67.0,0.03392083043341548,12,112.0,0.07694117674942645,33,2955.0
2570.0,25,144.0,1.8227848101265822,3.37739418565624,15,2826.0,0.17081184913745392,4,71.0,0.2617928235668169,6,108.0,0.13179092446592613,25,3005.0
2575.0,24,203.0,2.6363636363636362,3.6511967504802514,19,2872.0,0.12893445661770028,4,74.0,0.24886669882411447,1,76.0,0.251023165725537,24,3022.0
2580.0,33,321.0,4.223684210526316,3.3158833273109876,22,2953.0,0.05556191969890466,10,117.0,0.1390146204686172,1,55.0,0.5327761702862414,33,3125.0
2585.0,35,425.0,5.743243243243243,2.263851852253027,24,3068.0,0.046749215574630285,10,135.0,0.07954055316655756,1,34.0,0.4087306452677758,35,3237.0
2590.0,41,543.0,7.24,2.497791118996292,33,3205.0,0.07365610658558196,5,118.0,0.15182422774686105,3,28.0,0.43188416428279935,41,3351.0
2595.0,38,672.0,8.842105263157896,3.3300685747951815,36,3342.0,0.05895280443497557,0,71.0,0.3656187175069473,2,34.0,0.4599793984206713,38,3447.0
2600.0,37,801.0,10.539473684210526,3.7935981273453128,35,3468.0,0.09459006329601133,0,45.0,0.5838831595235066,1,34.0,0.35898106607931984,36,3547.0
2605.0,35,789.0,10.662162162162161,3.2609279426436406,29,3390.0,0.08621157875710908,0,10.0,0.6380296782013407,5,47.0,0.26310395612409904,34,3447.0
2610.0,36,725.0,9.797297297297296,2.6067754691850036,28,3065.0,0.08274407397572663,0,3.0,0.6368689013669736,7,75.0,0.20746096613337225,35,3143.0
2615.0,38,600.0,7.594936708860759,1.4801983040142,28,3165.0,0.05962420089350251,2,10.0,0.26061569240572324,8,67.0,0.1118019449078053,38,3242.0
2620.0,38,497.0,6.135802469135802,1.99244297718948,21,3210.0,0.09227182122467097,6,34.0,0.24113240622204687,11,117.0,0.05855690685886862,38,3361.0
2625.0,40,478.0,5.759036144578313,2.4328554454843414,17,3236.0,0.14198551755728223,9,56.0,0.1916720794242954,14,179.0,0.028141999739949485,40,3471.0
2630.0,30,305.0,3.630952380952381,2.521531761796185,13,3083.0,0.1586662724393285,3,63.0,0.18355929407831534,14,221.0,0.041582703219759654,30,3367.0
2635.0,31,133.0,1.6419753086419753,1.8780826346611459,16,3154.0,0.08463540837249349,5,72.0,0.16570588789324464,9,228.0,0.10733107799714114,30,3454.0
2640.0,33,147.0,1.7926829268292683,1.981479811982607,20,3212.0,0.06843224405023104,8,106.0,0.24643594061245713,4,219.0,0.1406149086818842,32,3537.0
2645.0,35,158.0,1.8372093023255813,1.9167265690344981,21,3290.0,0.060929806831495445,8,120.0,0.12321089250152699,6,243.0,0.16511560796998967,35,3653.0
2650.0,39,217.0,2.5232558139534884,1.528633858886216,23,3369.0,0.06194319011461916,7,155.0,0.03820892345430676,9,283.0,0.06921777612962203,39,3807.0
2655.0,38,269.0,3.127906976744186,2.0527805858268677,24,3455.0,0.09430406207451719,5,150.0,0.12022474556019004,9,273.0,0.08201496520114002,38,3878.0
2660.0,34,294.0,3.458823529411765,2.8095752319406575,26,3573.0,0.07944667580970746,4,147.0,0.19595757036134967,4,184.0,0.14627253445633118,34,3904.0
2665.0,33,403.0,4.914634146341464,2.977731318960361,28,3697.0,0.017772358183564006,5,171.0,0.14561029707281445,0,105.0,0.36564407651229414,33,3973.0
2670.0,35,509.0,6.443037974683544,2.9564555069843084,28,3804.0,0.015189577155190434,7,167.0,0.11996691744941901,0,31.0,0.6842077002386342,35,4002.0
2675.0,36,637.0,8.493333333333334,2.674684622672275,33,3962.0,0.05050801482939732,3,124.0,0.1365608859266595,0,10.0,0.5759451032483878,36,4096.0
2680.0,35,779.0,10.386666666666667,3.2484344880764464,33,4096.0,0.08304578601620446,0,66.0,0.3330416358160341,2,4.0,0.43157929616231827,35,4166.0
2685.0,33,769.0,10.253333333333334,3.7670232251677693,33,3977.0,0.08245444046307443,0,30.0,0.5988320452525476,0,0.0,0.4673835026803743,33,4007.0
2690.0,31,675.0,8.766233766233766,4.136600498046279,30,3585.0,0.06494093151303061,0,6.0,0.7584366739522889,1,0.0,0.44090853240456834,31,3591.0
2695.0,28,552.0,7.2631578947368425,3.766610615104094,27,3687.0,0.05406771030602187,0,3.0,0.6002761572466309,1,0.0,0.5913916720282809,28,3690.0
2700.0,27,498.0,6.821917808219178,3.8160617253443836,24,3732.0,0.08338199397179813,3,10.0,0.35486676728292693,0,0.0,0.6446213468350719,27,3742.0
2705.0,27,390.0,5.342465753424658,3.299318895873152,17,3739.0,0.14486335183399843,7,40.0,0.1130888763513719,3,6.0,0.251399668314834,27,3785.0
2710.0,29,320.0,4.507042253521127,3.1045933299879502,15,3763.0,0.17727275048437702,7,64.0,0.11887274860804814,7,31.0,0.18111023661313716,29,3858.0
2715.0,19,185.0,2.642857142857143,3.6376910218157166,14,3798.0,0.18113328628881695,1,51.0,0.2010640216846035,4,44.0,0.3233754981362608,19,3893.0
2720.0,16,173.0,2.4027777777777777,3.933974633514757,14,3575.0,0.15656878138844058,0,23.0,0.39184890221896046,2,27.0,0.3346167334119699,16,3625.0
2725.0,20,154.0,2.138888888888889,3.3524211269463597,19,3372.0,0.10219587429563254,0,10.0,0.6162466931679654,1,20.0,0.3946978073711899,20,3402.0
2730.0,23,155.0,2.066666666666667,3.201033360048542,20,3451.0,0.07438305382762093,0,4.0,0.6296737499849333,2,21.0,0.30730121461909693,22,3476.0
2735.0,28,145.0,1.8354430379746836,2.943032548197657,20,3519.0,0.08917597144898985,1,3.0,0.4673532371996802,6,22.0,0.1675487784159499,27,3544.0
2740.0,27,159.0,2.0126582278481013,2.718976910073139,16,3579.0,0.14698851591952322,1,8.0,0.30001541530398496,10,61.0,0.05923549614288626,27,3648.0
2745.0,27,178.0,2.282051282051282,2.9111973281369488,16,3641.0,0.16148512246213984,4,17.0,0.19385351123181563,7,87.0,0.06452862242402402,27,3745.0
2750.0,19,173.0,2.1625,3.5585378089738384,13,3708.0,0.18243777750512918,5,33.0,0.21148080392497676,1,67.0,0.1428619673253409,19,3808.0
2755.0,23,243.0,3.155844155844156,4.210084492024176,19,3788.0,0.13524570696406926,4,32.0,0.36608157118229845,0,35.0,0.32665113074636487,23,3855.0
2760.0,26,340.0,4.473684210526316,4.755532496502412,26,3893.0,0.11084747667985122,0,37.0,0.39581645022185014,0,18.0,0.6215701251715208,26,3948.0
2765.0,28,446.0,6.027027027027027,4.283843711161657,26,4010.0,0.09687191297598434,2,44.0,0.3024122834316126,0,3.0,0.6949011173154677,28,4057.0
2770.0,36,597.0,8.067567567567568,2.4986754396498227,28,4136.0,0.06312933057866321,6,64.0,0.11231399351124786,2,5.0,0.2271459821638201,36,4205.0
2775.0,44,767.0,10.506849315068493,1.8989649556764248,32,4287.0,0.028990259227957785,6,82.0,0.10136231909466804,6,27.0,0.17683097825247934,44,4396.0
2780.0,40,897.0,12.121621621621621,2.511357466507588,36,4456.0,0.0681184874024891,3,56.0,0.25540809548534377,1,29.0,0.36129080540428854,40,4541.0
2785.0,41,965.0,12.697368421052632,2.9459292116082687,37,4334.0,0.06292928684478853,0,36.0,0.5800153715108415,3,23.0,0.3312007819811855,40,4393.0
2790.0,39,856.0,10.974358974358974,3.270895709544386,32,4485.0,0.07383869917251881,1,12.0,0.7040565023509517,5,37.0,0.3305451747007505,38,4534.0
2795.0,33,742.0,9.275,2.8004991973199465,26,4575.0,0.06614970009912237,2,19.0,0.45635783260697177,5,67.0,0.20421325480170144,33,4661.0
2800.0,40,610.0,7.530864197530864,2.6326833694679754,21,4666.0,0.10719035550574076,6,39.0,0.1660221301472071,13,112.0,0.1353151076537264,40,4817.0
2805.0,34,500.0,6.172839506172839,2.212294703480042,18,4447.0,0.12536597708580743,8,65.0,0.04983494189314526,8,130.0,0.12528896734736517,34,4642.0
2810.0,32,348.0,4.2439024390243905,2.0935731533099284,22,4235.0,0.06748665097422682,6,99.0,0.1794148561080861,4,113.0,0.14321558131412485,32,4447.0
2815.0,24,138.0,1.725,2.5765790144479417,18,4324.0,0.050085388261369074,4,103.0,0.23212778326976038,2,74.0,0.2928567717468913,24,4501.0
2820.0,27,148.0,1.85,3.132976566232731,16,4369.0,0.07150608529130983,9,122.0,0.13376681556377892,2,53.0,0.49742636782914595,27,4544.0
2825.0,31,188.0,2.35,3.1951258116686776,19,4441.0,0.06609894802900386,9,141.0,0.10023195414165531,3,46.0,0.49431448503309156,31,4628.0
2830.0,28,218.0,2.7948717948717947,3.273990103527616,21,4536.0,0.09451474817662113,4,102.0,0.14987018167896293,3,46.0,0.4785981176034391,28,4684.0
2835.0,25,282.0,3.863013698630137,4.00263595404528,23,4615.0,0.11601925216489935,0,63.0,0.40024552861694357,2,55.0,0.5417363635523273,25,4733.0
2840.0,26,360.0,4.8,4.527846488165471,23,4662.0,0.12003916926428948,0,23.0,0.6810811643588878,2,64.0,0.3722650747858152,25,4749.0
2845.0,31,465.0,6.283783783783784,3.318784254081255,22,4712.0,0.11190806583207918,2,27.0,0.4186075261915327,6,84.0,0.17971754810175586,30,4823.0
2850.0,45,657.0,8.878378378378379,2.2953330212860688,26,4784.0,0.06883636981699291,8,54.0,0.175142069459845,10,126.0,0.1525645906490478,44,4964.0
2855.0,47,714.0,9.52,1.6540117878672234,28,4574.0,0.07492753962110325,8,73.0,0.08667707279863365,10,176.0,0.18623648804647855,46,4823.0
2860.0,39,637.0,8.272727272727273,2.151091062087115,25,4707.0,0.11204459244037959,5,64.0,0.1696539304358585,9,207.0,0.2220621163988504,39,4978.0
2865.0,33,537.0,6.7125,2.9059518851853747,26,4814.0,0.099049967642566,1,50.0,0.3339984168715678,6,211.0,0.1576023477534045,33,5075.0
2870.0,31,496.0,5.975903614457831,3.7735919433832312,25,4913.0,0.13238886581413073,2,44.0,0.3478311442922106,4,192.0,0.2060870084941108,31,5149.0
2875.0,25,480.0,6.0,3.5433368709706117,18,4981.0,0.11324890209389497,2,48.0,0.23209492651167118,5,185.0,0.31244059220838116,25,5214.0
2880.0,32,448.0,5.894736842105263,2.143189700477023,20,4721.0,0.06477234886881868,7,75.0,0.12067158856428342,4,199.0,0.2753909425166324,31,4995.0
2885.0,36,371.0,4.756410256410256,1.2978716302298532,19,4813.0,0.03884217918203532,9,91.0,0.058587843742220855,7,228.0,0.21519376204085466,35,5132.0
2890.0,36,409.0,5.1125,2.187642893080554,24,4915.0,0.08942376882177756,6,80.0,0.14237194622841345,6,253.0,0.2695378388174091,36,5248.0
2895.0,36,475.0,5.72289156626506,3.1759457593297764,28,5012.0,0.0904587899210625,0,48.0,0.30953770079838433,8,276.0,0.21762291167445977,36,5336.0
2900.0,33,496.0,6.048780487804878,4.198644220673336,28,5128.0,0.09265376762189352,0,29.0,0.6322384461175596,5,286.0,0.26323506606405916,33,5443.0
2905.0,25,236.0,3.064935064935065,4.010756676988638,21,5189.0,0.11826275276342514,0,15.0,0.657348476633936,4,116.0,0.2188290464680566,25,5320.0
2910.0,28,308.0,4.219178082191781,3.673263198388934,19,5257.0,0.1709795672465216,0,1.0,0.5414467414044457,9,55.0,0.12811604996692505,28,5313.0
2915.0,29,322.0,4.293333333333333,2.8188211133454777,19,4984.0,0.11848669261111468,0,2.0,0.49006718586657555,10,83.0,0.06657254428899301,29,5069.0
2920.0,33,286.0,3.8133333333333335,2.819184261943863,24,4418.0,0.06361473466325444,2,9.0,0.3891681270417683,7,74.0,0.1345140888239388,33,4501.0
2925.0,29,275.0,3.767123287671233,2.8983408108283593,24,4515.0,0.06453338998225196,5,30.0,0.2243381390216767,0,64.0,0.3520835433827022,29,4609.0
2930.0,26,252.0,3.4054054054054053,3.807309709489453,20,4570.0,0.11245217601620734,5,48.0,0.2004280386332584,1,32.0,0.5912540447991169,26,4650.0
2935.0,21,203.0,2.780821917808219,4.2087613586525885,18,4648.0,0.13653575098062512,3,48.0,0.24059464472113604,0,15.0,0.6892958218498638,21,4711.0
2940.0,19,187.0,2.5972222222222223,4.612621672706456,19,4714.0,0.12716424548219954,0,26.0,0.3405786479362291,0,0.0,0.6286306382686838,19,4740.0
2945.0,16,169.0,2.315068493150685,5.4547848588902,15,4777.0,0.15857080594925085,0,17.0,0.6532420149881363,1,0.0,0.5977424554331454,16,4794.0
2950.0,20,253.0,3.7205882352941178,5.206744671429907,19,4843.0,0.1401267750090355,0,3.0,0.7232144323283832,1,1.0,0.4864756749988603,20,4847.0
2955.0,27,372.0,5.552238805970149,4.2394962655964,21,4937.0,0.18625248227194238,0,0.0,0.7821866098647611,6,22.0,0.21504376387212412,27,4959.0
2960.0,39,531.0,7.695652173913044,3.1955220391981736,27,5053.0,0.15560609480420232,0,0.0,0.7509895531119204,12,66.0,0.12178091420958384,39,5119.0
2965.0,38,537.0,7.671428571428572,2.091909097614134,27,4860.0,0.06327361106204266,1,4.0,0.20744629454603616,10,101.0,0.07683477533481216,38,4965.0
2970.0,39,473.0,6.757142857142857,2.1157556163812123,28,4364.0,0.06556604822738119,5,23.0,0.36895243344124945,5,103.0,0.10684388925072898,38,4490.0
2975.0,33,443.0,6.152777777777778,2.4891741996032266,23,4474.0,0.10099232873226603,6,49.0,0.28251957223571716,3,99.0,0.15434068520944533,32,4622.0
2980.0,24,322.0,4.410958904109589,3.1356319391551373,18,4543.0,0.14870764728832236,3,59.0,0.2744444078696709,3,119.0,0.197448674499072,24,4721.0
2985.0,31,294.0,3.972972972972973,1.8406983707136195,17,4629.0,0.11947126852677073,4,76.0,0.0426351850995668,10,156.0,0.10358169889985519,31,4861.0
2990.0,32,240.0,3.2,1.3042078539903672,18,4403.0,0.07427035178717778,7,104.0,0.025502335062045366,7,164.0,0.10659369695903995,32,4671.0
2995.0,27,129.0,1.6538461538461537,2.1271229668383613,16,4484.0,0.06874399511348273,7,116.0,0.17057276642329636,4,127.0,0.12740546134153055,27,4727.0
3000.0,25,162.0,2.076923076923077,3.591202184267097,21,4561.0,0.09192452925729426,3,115.0,0.28957742546456344,1,72.0,0.30022820170350795,25,4748.0
3005.0,25,201.0,2.6103896103896105,3.848610060097602,23,4642.0,0.06706454244527507,0,118.0,0.2883090087242064,2,46.0,0.5253182317830808,25,4806.0
3010.0,29,227.0,3.1095890410958904,2.933947189958866,21,4727.0,0.03925971016991621,7,143.0,0.13632605789798852,1,20.0,0.5221563704361059,29,4890.0
3015.0,29,256.0,3.5555555555555554,2.3114179327247864,21,4832.0,0.045553384302574336,6,147.0,0.11542535780542724,2,21.0,0.47673315925885545,29,5000.0
3020.0,27,312.0,4.457142857142857,2.7550808669468863,23,4943.0,0.08995961709394858,4,109.0,0.16737620023371186,0,2.0,0.6664080920818052,27,5054.0
3025.0,31,385.0,5.347222222222222,2.914494912217129,29,4734.0,0.07209300273498188,0,50.0,0.3440254585225624,2,7.0,0.3916573728413881,31,4791.0
3030.0,38,363.0,4.84,2.768247015485296,30,4840.0,0.07106961529053217,0,17.0,0.6143359580405283,8,33.0,0.21377927533971705,38,4890.0
3035.0,33,322.0,4.2368421052631575,3.080550428925769,27,4904.0,0.0832168627730707,0,6.0,0.8056139916747505,6,51.0,0.16990489353682126,33,4961.0
3040.0,24,257.0,3.3376623376623376,3.7041321039376944,22,4937.0,0.11302916640744409,1,7.0,0.5461090836139967,1,36.0,0.1946667142071299,24,4980.0
3045.0,26,280.0,3.6842105263157894,4.147676746197193,20,4987.0,0.14068248335056108,4,22.0,0.35054399942974973,2,21.0,0.2755059437002227,26,5030.0
3050.0,22,203.0,2.7066666666666666,3.860876992220761,18,4717.0,0.07105302100062755,3,27.0,0.21759276532578523,1,12.0,0.5213985883863597,22,4756.0
3055.0,19,124.0,1.6756756756756757,3.930699028062394,17,4129.0,0.14047992238252782,0,14.0,0.24313032071704888,1,18.0,0.519651939291942,18,4161.0
3060.0,18,121.0,1.6575342465753424,3.0952901278925995,13,3845.0,0.12874370695867915,0,4.0,0.33219890318539247,4,28.0,0.34859726764735893,17,3877.0
3065.0,24,117.0,1.5194805194805194,2.9908667065281898,16,3874.0,0.10935704180266595,0,4.0,0.5819740733010386,7,50.0,0.17003409388361534,23,3928.0
3070.0,24,115.0,1.4556962025316456,3.0524239402396502,14,3907.0,0.132710565399019,2,9.0,0.4289823953854312,8,67.0,0.10581835478008249,24,3983.0
3075.0,25,142.0,1.8205128205128205,3.415764455008035,13,3964.0,0.18517712092385166,5,27.0,0.14842822459770488,7,86.0,0.14278660162491788,25,4077.0
3080.0,18,160.0,2.0779220779220777,4.227359286209059,13,4024.0,0.20107394255315397,5,45.0,0.2436797834234479,0,61.0,0.2609030726793424,18,4130.0
3085.0,25,231.0,2.9615384615384617,3.734186675110692,19,4108.0,0.15791903980917407,2,42.0,0.3816794602886688,3,60.0,0.1834825238446512,24,4210.0
3090.0,31,339.0,4.346153846153846,2.523584350169227,27,4228.0,0.09885182400998879,0,51.0,0.30986731041341375,4,73.0,0.19349015207860365,31,4352.0
3095.0,39,361.0,4.628205128205129,1.2628831507853229,30,3682.0,0.054436717983502574,2,55.0,0.09012449155043702,7,99.0,0.07532949994677789,39,3836.0
3100.0,40,345.0,4.2592592592592595,1.2952384302178626,31,3808.0,0.03522555072856808,0,49.0,0.12089548814449964,9,112.0,0.07371552770234559,40,3969.0
3105.0,32,268.0,3.308641975308642,2.5465164737614643,24,3914.0,0.0731022248263966,3,59.0,0.22472877729777535,5,98.0,0.15293040904695776,32,4071.0
3110.0,27,244.0,3.168831168831169,3.4076323450491337,23,4015.0,0.08494088018519447,4,57.0,0.297258239990626,0,54.0,0.33957432697663575,27,4126.0
3115.0,28,256.0,3.324675324675325,4.080951049381271,23,4120.0,0.11631028227153632,4,60.0,0.33008125532566174,1,26.0,0.5318193982717779,28,4206.0
3120.0,31,295.0,4.041095890410959,3.3612383371603647,26,4243.0,0.06964934773383498,5,78.0,0.23940094335688358,0,11.0,0.584897155341521,31,4332.0
3125.0,35,340.0,4.857142857142857,2.242785876669184,25,4308.0,0.03129934667737871,9,111.0,0.11729004902065439,0,7.0,0.4203222506681487,34,4426.0
3130.0,42,430.0,6.056338028169014,1.6466984835638727,27,4439.0,0.04627869560732429,10,134.0,0.07946285015189561,4,16.0,0.3201395365048502,41,4589.0
3135.0,38,528.0,7.333333333333333,2.180520699297773,28,4571.0,0.08569224050792956,6,118.0,0.16863686497850314,3,33.0,0.4373528604101658,37,4722.0
3140.0,37,624.0,8.432432432432432,2.7841845332484825,34,4691.0,0.07205217040902726,0,65.0,0.37544444271731886,3,45.0,0.2801933362580561,37,4801.0
3145.0,39,652.0,8.578947368421053,2.7552627347430776,31,4473.0,0.07872237971109655,0,34.0,0.6668088464868263,8,72.0,0.126242794837181,39,4579.0
3150.0,36,609.0,8.12,1.9311752967329565,30,3953.0,0.07057274766064092,0,18.0,0.5463047964600543,6,79.0,0.10514178790861069,36,4050.0
3155.0,31,493.0,6.402597402597403,2.2299725914145547,26,4037.0,0.05904719942155818,3,30.0,0.3378349050323838,2,43.0,0.21959313927906365,31,4110.0
3160.0,25,384.0,4.987012987012987,3.6925748460586427,20,4058.0,0.09616276999249697,5,35.0,0.38913665314555224,0,17.0,0.3928316768099405,25,4110.0
3165.0,21,334.0,4.282051282051282,4.453173943317098,18,4075.0,0.14139968305828202,2,37.0,0.30666533165410015,1,12.0,0.6053674541948767,21,4124.0
3170.0,18,231.0,3.1216216216216215,3.9159801380486963,18,4156.0,0.1383872461365098,0,23.0,0.3548241274643726,0,7.0,0.5809398955416151,18,4186.0
3175.0,20,108.0,1.5,2.9135964369867806,16,3569.0,0.09673246323907385,0,7.0,0.4308074804218041,4,13.0,0.2993941806922213,20,3589.0
3180.0,26,113.0,1.4675324675324675,2.1306559795425932,18,3607.0,0.06876696032469229,0,5.0,0.4657998937457076,8,43.0,0.12253979470896255,26,3655.0
3185.0,26,103.0,1.3037974683544304,2.2979709801744574,15,3609.0,0.09208080791285825,4,12.0,0.3086135912296792,7,65.0,0.08571753020675348,26,3686.0
3190.0,31,133.0,1.6024096385542168,3.293263230943099,17,3617.0,0.12299497708401201,7,38.0,0.3179892888447397,7,54.0,0.16725310594598386,31,3709.0
3195.0,26,131.0,1.617283950617284,3.588329398245632,19,3401.0,0.14892475662633067,7,63.0,0.22192597370409384,0,34.0,0.3541273927102725,26,3498.0
3200.0,25,108.0,1.3333333333333333,3.0680560443266756,19,3190.0,0.1000696848597645,5,52.0,0.1559459344095478,1,26.0,0.4950148810701261,25,3268.0
3205.0,21,110.0,1.3414634146341464,3.106294122206663,19,3273.0,0.06473917796818898,2,46.0,0.25672963819376177,0,16.0,0.5233651541703108,21,3335.0
3210.0,22,118.0,1.372093023255814,3.7020048212692336,18,3331.0,0.0645235488032925,3,46.0,0.28107493652200366,1,1.0,0.4408210746883145,22,3378.0
3215.0,23,151.0,1.8414634146341464,3.9548417332831964,18,3365.0,0.10109498734678797,4,48.0,0.2736568362846881,1,5.0,0.4996590637410142,23,3418.0
3220.0,23,181.0,2.2911392405063293,3.5737938012050896,17,3412.0,0.15538559601963328,3,44.0,0.25007974191837806,3,13.0,0.3231380204427951,23,3469.0
3225.0,25,273.0,3.4556962025316458,4.376201543758144,17,3466.0,0.17383266366853276,1,40.0,0.3457847599022398,7,35.0,0.23348413963001644,25,3541.0
3230.0,25,301.0,3.858974358974359,4.2893639467380025,20,3228.0,0.13367255047190252,1,45.0,0.4518920599358502,4,52.0,0.3403397979233604,25,3325.0
3235.0,31,314.0,4.131578947368421,3.1789026973264343,25,2739.0,0.08534994798696625,1,43.0,0.5211678816224048,4,61.0,0.30816836078093557,30,2843.0
3240.0,36,368.0,4.717948717948718,2.4145073618342274,26,2837.0,0.06957653528919865,1,49.0,0.44954147450289883,8,86.0,0.24504842698810142,35,2972.0
3245.0,36,378.0,4.666666666666667,2.6330046697784897,21,2906.0,0.10405210969353175,4,58.0,0.3235656224000322,10,126.0,0.16884401756851206,35,3090.0
3250.0,34,282.0,3.397590361445783,2.6926549218408273,17,2950.0,0.13521019562427483,7,82.0,0.1972416736256378,10,107.0,0.09893199342998306,34,3139.0
3255.0,32,243.0,2.9634146341463414,2.3510647753250433,15,2766.0,0.1539385583498947,7,102.0,0.08787852734108745,10,128.0,0.06141158181215468,32,2996.0
3260.0,29,192.0,2.2857142857142856,2.303039959478826,14,2325.0,0.11677479551259307,8,130.0,0.15211809180232921,7,145.0,0.08772301047999982,29,2600.0
3265.0,24,175.0,2.0114942528735633,2.5768075460853677,17,2175.0,0.09606556245466756,5,147.0,0.17813606420622663,2,115.0,0.1745754839400603,24,2437.0
3270.0,24,200.0,2.2988505747126435,2.89704461287938,19,2249.0,0.0790898843434606,5,159.0,0.1246698656356311,0,64.0,0.36708347869930547,24,2472.0
3275.0,22,206.0,2.4523809523809526,3.644817164260052,18,2281.0,0.10308538274694094,4,159.0,0.11950603433544434,0,34.0,0.5850319499847264,22,2474.0
3280.0,20,201.0,2.4814814814814814,3.552503981328185,16,2342.0,0.1426897166021728,3,141.0,0.13478055709562192,1,14.0,0.45192501927703044,20,2497.0
3285.0,18,236.0,2.9873417721518987,4.058481049303419,14,2389.0,0.15379609871723626,1,123.0,0.22575772666232155,3,6.0,0.31134748356596037,18,2518.0
3290.0,19,315.0,3.9375,4.259283278188002,17,2450.0,0.15068967250163262,1,112.0,0.42001113141638596,1,8.0,0.2583063171865533,19,2570.0
3295.0,28,348.0,4.296296296296297,3.282543411386401,18,2304.0,0.10493953310790655,1,105.0,0.6098860602742047,9,32.0,0.0952916880446042,28,2441.0
3300.0,33,359.0,4.602564102564102,2.0629307305587496,22,1995.0,0.08006283368138192,1,107.0,0.6213215927683687,10,58.0,0.06707999991163278,33,2160.0
3305.0,28,306.0,3.825,2.5205969748392443,23,2083.0,0.06061236792099225,2,114.0,0.48661692600026496,3,55.0,0.14878475595914012,28,2252.0
3310.0,25,185.0,2.4025974025974026,3.5867228361365333,21,2139.0,0.08502707365081189,4,23.0,0.35114389253998196,0,33.0,0.36236294917981265,25,2195.0
