run,time,traffic_light_id,action
1,2015.0,J2,0
1,2015.0,J3,0
1,2020.0,J1,0
1,2020.0,J2,0
1,2020.0,J3,0
1,2025.0,J1,0
1,2025.0,J2,0
1,2025.0,J3,0
1,2030.0,J1,0
1,2030.0,J2,0
1,2030.0,J3,1
1,2035.0,J1,0
1,2035.0,J2,0
1,2035.0,J3,0
1,2040.0,J1,1
1,2040.0,J2,0
1,2040.0,J3,0
1,2045.0,J1,0
1,2045.0,J2,0
1,2045.0,J3,0
1,2050.0,J1,1
1,2050.0,J2,0
1,2050.0,J3,1
1,2055.0,J1,0
1,2055.0,J2,0
1,2055.0,J3,0
1,2060.0,J1,0
1,2060.0,J2,1
1,2060.0,J3,0
1,2065.0,J1,0
1,2065.0,J2,0
1,2065.0,J3,0
1,2070.0,J1,0
1,2070.0,J2,0
1,2070.0,J3,0
1,2075.0,J1,0
1,2075.0,J2,0
1,2075.0,J3,0
1,2080.0,J1,0
1,2080.0,J2,1
1,2080.0,J3,0
1,2085.0,J1,0
1,2085.0,J2,1
1,2085.0,J3,0
1,2090.0,J1,0
1,2090.0,J2,0
1,2090.0,J3,0
1,2095.0,J1,1
1,2095.0,J2,0
1,2095.0,J3,0
1,2100.0,J1,0
1,2100.0,J2,0
1,2100.0,J3,0
1,2105.0,J1,0
1,2105.0,J2,0
1,2105.0,J3,0
1,2110.0,J1,0
1,2110.0,J2,0
1,2110.0,J3,0
1,2115.0,J1,0
1,2115.0,J2,0
1,2115.0,J3,0
1,2120.0,J1,0
1,2120.0,J2,0
1,2120.0,J3,1
1,2125.0,J1,1
1,2125.0,J2,1
1,2125.0,J3,0
1,2130.0,J1,0
1,2130.0,J2,0
1,2130.0,J3,0
1,2135.0,J1,0
1,2135.0,J2,0
1,2135.0,J3,0
1,2140.0,J1,0
1,2140.0,J2,0
1,2140.0,J3,0
1,2145.0,J1,0
1,2145.0,J2,0
1,2145.0,J3,0
1,2150.0,J1,0
1,2150.0,J2,0
1,2150.0,J3,0
1,2155.0,J1,0
1,2155.0,J2,0
1,2155.0,J3,0
1,2160.0,J1,0
1,2160.0,J2,0
1,2160.0,J3,1
1,2165.0,J1,0
1,2165.0,J2,0
1,2165.0,J3,0
1,2170.0,J1,0
1,2170.0,J2,1
1,2170.0,J3,0
1,2175.0,J1,0
1,2175.0,J2,0
1,2175.0,J3,0
1,2180.0,J1,1
1,2180.0,J2,0
1,2180.0,J3,0
1,2185.0,J1,0
1,2185.0,J2,1
1,2185.0,J3,0
1,2190.0,J1,0
1,2190.0,J2,0
1,2190.0,J3,0
1,2195.0,J1,0
1,2195.0,J2,0
1,2195.0,J3,1
1,2200.0,J1,0
1,2200.0,J2,1
1,2200.0,J3,0
1,2205.0,J1,1
1,2205.0,J2,0
1,2205.0,J3,0
1,2210.0,J1,0
1,2210.0,J2,0
1,2210.0,J3,0
1,2215.0,J1,0
1,2215.0,J2,0
1,2215.0,J3,0
1,2220.0,J1,0
1,2220.0,J2,0
1,2220.0,J3,1
1,2225.0,J1,0
1,2225.0,J2,0
1,2225.0,J3,0
1,2230.0,J1,0
1,2230.0,J2,1
1,2230.0,J3,1
1,2235.0,J1,1
1,2235.0,J2,0
1,2235.0,J3,0
1,2240.0,J1,0
1,2240.0,J2,0
1,2240.0,J3,0
1,2245.0,J1,0
1,2245.0,J2,0
1,2245.0,J3,0
1,2250.0,J1,0
1,2250.0,J2,0
1,2250.0,J3,0
1,2255.0,J1,0
1,2255.0,J2,0
1,2255.0,J3,0
1,2260.0,J1,0
1,2260.0,J2,0
1,2260.0,J3,1
1,2265.0,J1,0
1,2265.0,J2,0
1,2265.0,J3,0
1,2270.0,J1,0
1,2270.0,J2,0
1,2270.0,J3,1
1,2275.0,J1,0
1,2275.0,J2,1
1,2275.0,J3,0
1,2280.0,J1,0
1,2280.0,J2,0
1,2280.0,J3,0
1,2285.0,J1,0
1,2285.0,J2,0
1,2285.0,J3,0
1,2290.0,J1,1
1,2290.0,J2,0
1,2290.0,J3,0
1,2295.0,J1,0
1,2295.0,J2,0
1,2295.0,J3,0
1,2300.0,J1,0
1,2300.0,J2,0
1,2300.0,J3,0
1,2305.0,J1,0
1,2305.0,J2,0
1,2305.0,J3,0
1,2310.0,J1,1
1,2310.0,J2,0
1,2310.0,J3,0
1,2315.0,J1,0
1,2315.0,J2,0
1,2315.0,J3,0
1,2320.0,J1,0
1,2320.0,J2,0
1,2320.0,J3,1
1,2325.0,J1,0
1,2325.0,J2,1
1,2325.0,J3,1
1,2330.0,J1,0
1,2330.0,J2,0
1,2330.0,J3,0
1,2335.0,J1,1
1,2335.0,J2,0
1,2335.0,J3,1
1,2340.0,J1,0
1,2340.0,J2,1
1,2340.0,J3,0
1,2345.0,J1,0
1,2345.0,J2,1
1,2345.0,J3,0
1,2350.0,J1,0
1,2350.0,J2,0
1,2350.0,J3,0
1,2355.0,J1,0
1,2355.0,J2,0
1,2355.0,J3,0
1,2360.0,J1,0
1,2360.0,J2,0
1,2360.0,J3,0
1,2365.0,J1,0
1,2365.0,J2,0
1,2365.0,J3,0
1,2370.0,J1,0
1,2370.0,J2,0
1,2370.0,J3,0
1,2375.0,J1,0
1,2375.0,J2,0
1,2375.0,J3,0
1,2380.0,J1,0
1,2380.0,J2,0
1,2380.0,J3,1
1,2385.0,J1,0
1,2385.0,J2,0
1,2385.0,J3,0
1,2390.0,J1,1
1,2390.0,J2,0
1,2390.0,J3,0
1,2395.0,J1,0
1,2395.0,J2,0
1,2395.0,J3,0
1,2400.0,J1,0
1,2400.0,J2,0
1,2400.0,J3,0
1,2405.0,J1,0
1,2405.0,J2,0
1,2405.0,J3,0
1,2410.0,J1,0
1,2410.0,J2,0
1,2410.0,J3,0
1,2415.0,J1,0
1,2415.0,J2,1
1,2415.0,J3,0
1,2420.0,J1,1
1,2420.0,J2,0
1,2420.0,J3,0
1,2425.0,J1,0
1,2425.0,J2,0
1,2425.0,J3,0
1,2430.0,J1,0
1,2430.0,J2,0
1,2430.0,J3,0
1,2435.0,J1,0
1,2435.0,J2,1
1,2435.0,J3,1
1,2440.0,J1,0
1,2440.0,J2,1
1,2440.0,J3,1
1,2445.0,J1,0
1,2445.0,J2,0
1,2445.0,J3,1
1,2450.0,J1,0
1,2450.0,J2,0
1,2450.0,J3,0
1,2455.0,J1,0
1,2455.0,J2,1
1,2455.0,J3,0
1,2460.0,J1,0
1,2460.0,J2,1
1,2460.0,J3,0
1,2465.0,J1,0
1,2465.0,J2,0
1,2465.0,J3,1
1,2470.0,J1,0
1,2470.0,J2,0
1,2470.0,J3,0
1,2475.0,J1,0
1,2475.0,J2,0
1,2475.0,J3,0
1,2480.0,J1,0
1,2480.0,J2,0
1,2480.0,J3,0
1,2485.0,J1,1
1,2485.0,J2,1
1,2485.0,J3,0
1,2490.0,J1,0
1,2490.0,J2,0
1,2490.0,J3,0
1,2495.0,J1,1
1,2495.0,J2,0
1,2495.0,J3,0
1,2500.0,J1,0
1,2500.0,J2,0
1,2500.0,J3,0
1,2505.0,J1,0
1,2505.0,J2,0
1,2505.0,J3,0
1,2510.0,J1,0
1,2510.0,J2,0
1,2510.0,J3,1
1,2515.0,J1,0
1,2515.0,J2,0
1,2515.0,J3,0
1,2520.0,J1,0
1,2520.0,J2,1
1,2520.0,J3,0
1,2525.0,J1,0
1,2525.0,J2,1
1,2525.0,J3,0
1,2530.0,J1,1
1,2530.0,J2,1
1,2530.0,J3,0
1,2535.0,J1,0
1,2535.0,J2,0
1,2535.0,J3,1
1,2540.0,J1,0
1,2540.0,J2,0
1,2540.0,J3,0
1,2545.0,J1,0
1,2545.0,J2,0
1,2545.0,J3,0
1,2550.0,J1,0
1,2550.0,J2,1
1,2550.0,J3,0
1,2555.0,J1,0
1,2555.0,J2,0
1,2555.0,J3,0
1,2560.0,J1,0
1,2560.0,J2,1
1,2560.0,J3,0
1,2565.0,J1,0
1,2565.0,J2,0
1,2565.0,J3,0
1,2570.0,J1,0
1,2570.0,J2,0
1,2570.0,J3,0
1,2575.0,J1,1
1,2575.0,J2,0
1,2575.0,J3,0
1,2580.0,J1,0
1,2580.0,J2,0
1,2580.0,J3,0
1,2585.0,J1,1
1,2585.0,J2,0
1,2585.0,J3,0
1,2590.0,J1,0
1,2590.0,J2,0
1,2590.0,J3,1
1,2595.0,J1,0
1,2595.0,J2,0
1,2595.0,J3,0
1,2600.0,J1,0
1,2600.0,J2,1
1,2600.0,J3,0
1,2605.0,J1,0
1,2605.0,J2,0
1,2605.0,J3,0
1,2610.0,J1,0
1,2610.0,J2,0
1,2610.0,J3,0
1,2615.0,J1,0
1,2615.0,J2,0
1,2615.0,J3,1
1,2620.0,J1,1
1,2620.0,J2,1
1,2620.0,J3,1
1,2625.0,J1,0
1,2625.0,J2,0
1,2625.0,J3,1
1,2630.0,J1,0
1,2630.0,J2,0
1,2630.0,J3,0
1,2635.0,J1,0
1,2635.0,J2,0
1,2635.0,J3,0
1,2640.0,J1,0
1,2640.0,J2,0
1,2640.0,J3,0
1,2645.0,J1,0
1,2645.0,J2,0
1,2645.0,J3,0
1,2650.0,J1,0
1,2650.0,J2,1
1,2650.0,J3,0
1,2655.0,J1,0
1,2655.0,J2,0
1,2655.0,J3,0
1,2660.0,J1,1
1,2660.0,J2,0
1,2660.0,J3,0
1,2665.0,J1,0
1,2665.0,J2,0
1,2665.0,J3,0
1,2670.0,J1,0
1,2670.0,J2,0
1,2670.0,J3,0
1,2675.0,J1,0
1,2675.0,J2,1
1,2675.0,J3,0
1,2680.0,J1,0
1,2680.0,J2,0
1,2680.0,J3,1
1,2685.0,J1,0
1,2685.0,J2,0
1,2685.0,J3,0
1,2690.0,J1,1
1,2690.0,J2,0
1,2690.0,J3,1
1,2695.0,J1,0
1,2695.0,J2,0
1,2695.0,J3,0
1,2700.0,J1,0
1,2700.0,J2,0
1,2700.0,J3,0
1,2705.0,J1,0
1,2705.0,J2,0
1,2705.0,J3,0
1,2710.0,J1,0
1,2710.0,J2,0
1,2710.0,J3,0
1,2715.0,J1,0
1,2715.0,J2,0
1,2715.0,J3,1
1,2720.0,J1,0
1,2720.0,J2,0
1,2720.0,J3,1
1,2725.0,J1,0
1,2725.0,J2,0
1,2725.0,J3,0
1,2730.0,J1,0
1,2730.0,J2,0
1,2730.0,J3,0
1,2735.0,J1,0
1,2735.0,J2,1
1,2735.0,J3,0
1,2740.0,J1,1
1,2740.0,J2,1
1,2740.0,J3,0
1,2745.0,J1,0
1,2745.0,J2,0
1,2745.0,J3,1
1,2750.0,J1,0
1,2750.0,J2,0
1,2750.0,J3,0
1,2755.0,J1,0
1,2755.0,J2,0
1,2755.0,J3,0
1,2760.0,J1,1
1,2760.0,J2,0
1,2760.0,J3,0
1,2765.0,J1,0
1,2765.0,J2,0
1,2765.0,J3,0
1,2770.0,J1,0
1,2770.0,J2,1
1,2770.0,J3,1
1,2775.0,J1,0
1,2775.0,J2,0
1,2775.0,J3,0
1,2780.0,J1,0
1,2780.0,J2,0
1,2780.0,J3,1
1,2785.0,J1,0
1,2785.0,J2,0
1,2785.0,J3,0
1,2790.0,J1,1
1,2790.0,J2,0
1,2790.0,J3,0
1,2795.0,J1,0
1,2795.0,J2,0
1,2795.0,J3,0
1,2800.0,J1,0
1,2800.0,J2,0
1,2800.0,J3,1
1,2805.0,J1,0
1,2805.0,J2,0
1,2805.0,J3,1
1,2810.0,J1,0
1,2810.0,J2,0
1,2810.0,J3,0
1,2815.0,J1,1
1,2815.0,J2,0
1,2815.0,J3,0
1,2820.0,J1,0
1,2820.0,J2,0
1,2820.0,J3,0
1,2825.0,J1,0
1,2825.0,J2,1
1,2825.0,J3,0
1,2830.0,J1,0
1,2830.0,J2,0
1,2830.0,J3,1
1,2835.0,J1,1
1,2835.0,J2,0
1,2835.0,J3,0
1,2840.0,J1,0
1,2840.0,J2,0
1,2840.0,J3,0
1,2845.0,J1,0
1,2845.0,J2,0
1,2845.0,J3,0
1,2850.0,J1,0
1,2850.0,J2,0
1,2850.0,J3,0
1,2855.0,J1,0
1,2855.0,J2,0
1,2855.0,J3,0
1,2860.0,J1,0
1,2860.0,J2,0
1,2860.0,J3,0
1,2865.0,J1,1
1,2865.0,J2,0
1,2865.0,J3,0
1,2870.0,J1,0
1,2870.0,J2,0
1,2870.0,J3,0
1,2875.0,J1,0
1,2875.0,J2,0
1,2875.0,J3,1
1,2880.0,J1,0
1,2880.0,J2,0
1,2880.0,J3,0
1,2885.0,J1,0
1,2885.0,J2,0
1,2885.0,J3,0
1,2890.0,J1,0
1,2890.0,J2,0
1,2890.0,J3,0
1,2895.0,J1,1
1,2895.0,J2,0
1,2895.0,J3,0
1,2900.0,J1,0
1,2900.0,J2,0
1,2900.0,J3,0
1,2905.0,J1,0
1,2905.0,J2,0
1,2905.0,J3,1
1,2910.0,J1,0
1,2910.0,J2,1
1,2910.0,J3,0
1,2915.0,J1,0
1,2915.0,J2,0
1,2915.0,J3,0
1,2920.0,J1,0
1,2920.0,J2,0
1,2920.0,J3,0
1,2925.0,J1,0
1,2925.0,J2,0
1,2925.0,J3,0
1,2930.0,J1,0
1,2930.0,J2,0
1,2930.0,J3,1
1,2935.0,J1,0
1,2935.0,J2,0
1,2935.0,J3,0
1,2940.0,J1,0
1,2940.0,J2,0
1,2940.0,J3,0
1,2945.0,J1,1
1,2945.0,J2,0
1,2945.0,J3,0
1,2950.0,J1,0
1,2950.0,J2,0
1,2950.0,J3,0
1,2955.0,J1,0
1,2955.0,J2,1
1,2955.0,J3,0
1,2960.0,J1,0
1,2960.0,J2,1
1,2960.0,J3,1
1,2965.0,J1,0
1,2965.0,J2,0
1,2965.0,J3,1
1,2970.0,J1,0
1,2970.0,J2,0
1,2970.0,J3,1
1,2975.0,J1,1
1,2975.0,J2,0
1,2975.0,J3,0
1,2980.0,J1,0
1,2980.0,J2,0
1,2980.0,J3,0
1,2985.0,J1,0
1,2985.0,J2,0
1,2985.0,J3,0
1,2990.0,J1,0
1,2990.0,J2,0
1,2990.0,J3,0
1,2995.0,J1,0
1,2995.0,J2,0
1,2995.0,J3,0
1,3000.0,J1,1
1,3000.0,J2,0
1,3000.0,J3,0
1,3005.0,J1,0
1,3005.0,J2,0
1,3005.0,J3,0
1,3010.0,J1,0
1,3010.0,J2,0
1,3010.0,J3,1
1,3015.0,J1,0
1,3015.0,J2,0
1,3015.0,J3,1
1,3020.0,J1,0
1,3020.0,J2,0
1,3020.0,J3,0
1,3025.0,J1,1
1,3025.0,J2,0
1,3025.0,J3,1
1,3030.0,J1,0
1,3030.0,J2,0
1,3030.0,J3,1
1,3035.0,J1,0
1,3035.0,J2,1
1,3035.0,J3,0
1,3040.0,J1,0
1,3040.0,J2,0
1,3040.0,J3,0
1,3045.0,J1,0
1,3045.0,J2,0
1,3045.0,J3,0
1,3050.0,J1,0
1,3050.0,J2,1
1,3050.0,J3,0
1,3055.0,J1,0
1,3055.0,J2,0
1,3055.0,J3,0
1,3060.0,J1,0
1,3060.0,J2,0
1,3060.0,J3,0
1,3065.0,J1,0
1,3065.0,J2,0
1,3065.0,J3,0
1,3070.0,J1,0
1,3070.0,J2,0
1,3070.0,J3,0
1,3075.0,J1,0
1,3075.0,J2,0
1,3075.0,J3,0
1,3080.0,J1,1
1,3080.0,J2,1
1,3080.0,J3,0
1,3085.0,J1,0
1,3085.0,J2,0
1,3085.0,J3,1
1,3090.0,J1,0
1,3090.0,J2,0
1,3090.0,J3,0
1,3095.0,J1,0
1,3095.0,J2,0
1,3095.0,J3,0
1,3100.0,J1,0
1,3100.0,J2,0
1,3100.0,J3,0
1,3105.0,J1,1
1,3105.0,J2,0
1,3105.0,J3,0
1,3110.0,J1,0
1,3110.0,J2,0
1,3110.0,J3,0
1,3115.0,J1,0
1,3115.0,J2,0
1,3115.0,J3,0
1,3120.0,J1,0
1,3120.0,J2,0
1,3120.0,J3,1
1,3125.0,J1,0
1,3125.0,J2,0
1,3125.0,J3,0
1,3130.0,J1,1
1,3130.0,J2,0
1,3130.0,J3,0
1,3135.0,J1,0
1,3135.0,J2,1
1,3135.0,J3,0
1,3140.0,J1,0
1,3140.0,J2,0
1,3140.0,J3,0
1,3145.0,J1,0
1,3145.0,J2,0
1,3145.0,J3,0
1,3150.0,J1,0
1,3150.0,J2,0
1,3150.0,J3,0
1,3155.0,J1,1
1,3155.0,J2,1
1,3155.0,J3,1
1,3160.0,J1,0
1,3160.0,J2,1
1,3160.0,J3,0
1,3165.0,J1,0
1,3165.0,J2,1
1,3165.0,J3,0
1,3170.0,J1,1
1,3170.0,J2,1
1,3170.0,J3,0
1,3175.0,J1,0
1,3175.0,J2,0
1,3175.0,J3,0
1,3180.0,J1,0
1,3180.0,J2,0
1,3180.0,J3,1
1,3185.0,J1,1
1,3185.0,J2,0
1,3185.0,J3,0
1,3190.0,J1,0
1,3190.0,J2,0
1,3190.0,J3,0
1,3195.0,J1,0
1,3195.0,J2,0
1,3195.0,J3,0
1,3200.0,J1,0
1,3200.0,J2,0
1,3200.0,J3,0
1,3205.0,J1,0
1,3205.0,J2,0
1,3205.0,J3,0
1,3210.0,J1,0
1,3210.0,J2,0
1,3210.0,J3,0
1,3215.0,J1,0
1,3215.0,J2,0
1,3215.0,J3,0
1,3220.0,J1,0
1,3220.0,J2,0
1,3220.0,J3,1
1,3225.0,J1,1
1,3225.0,J2,0
1,3225.0,J3,0
1,3230.0,J1,0
1,3230.0,J2,0
1,3230.0,J3,1
1,3235.0,J1,0
1,3235.0,J2,0
1,3235.0,J3,1
1,3240.0,J1,0
1,3240.0,J2,0
1,3240.0,J3,0
1,3245.0,J1,0
1,3245.0,J2,0
1,3245.0,J3,0
1,3250.0,J1,1
1,3250.0,J2,1
1,3250.0,J3,0
1,3255.0,J1,0
1,3255.0,J2,1
1,3255.0,J3,0
1,3260.0,J1,0
1,3260.0,J2,1
1,3260.0,J3,0
1,3265.0,J1,0
1,3265.0,J2,0
1,3265.0,J3,0
1,3270.0,J1,1
1,3270.0,J2,1
1,3270.0,J3,0
1,3275.0,J1,0
1,3275.0,J2,0
1,3275.0,J3,1
1,3280.0,J1,0
1,3280.0,J2,1
1,3280.0,J3,0
1,3285.0,J1,0
1,3285.0,J2,1
1,3285.0,J3,0
1,3290.0,J1,0
1,3290.0,J2,0
1,3290.0,J3,0
1,3295.0,J1,0
1,3295.0,J2,0
1,3295.0,J3,0
1,3300.0,J1,1
1,3300.0,J2,0
1,3300.0,J3,1
1,3305.0,J1,0
1,3305.0,J2,1
1,3305.0,J3,0
1,3310.0,J1,0
1,3310.0,J2,1
1,3310.0,J3,0
1,3315.0,J1,0
1,3315.0,J2,1
1,3315.0,J3,0
1,3320.0,J1,0
1,3320.0,J2,0
1,3320.0,J3,0
1,3325.0,J1,0
1,3325.0,J2,0
1,3325.0,J3,0
1,3330.0,J1,1
1,3330.0,J2,0
1,3330.0,J3,1
1,3335.0,J1,0
1,3335.0,J2,0
1,3335.0,J3,0
1,3340.0,J1,0
1,3340.0,J2,0
1,3340.0,J3,0
1,3345.0,J1,0
1,3345.0,J2,1
1,3345.0,J3,0
1,3350.0,J1,0
1,3350.0,J2,0
1,3350.0,J3,0
1,3355.0,J1,0
1,3355.0,J2,0
1,3355.0,J3,0
1,3360.0,J1,1
1,3360.0,J2,0
1,3360.0,J3,0
1,3365.0,J1,0
1,3365.0,J2,0
1,3365.0,J3,0
1,3370.0,J1,0
1,3370.0,J2,0
1,3370.0,J3,0
1,3375.0,J1,0
1,3375.0,J2,0
1,3375.0,J3,1
1,3380.0,J1,0
1,3380.0,J2,0
1,3380.0,J3,0
1,3385.0,J1,1
1,3385.0,J2,0
1,3385.0,J3,0
1,3390.0,J1,0
1,3390.0,J2,1
1,3390.0,J3,0
1,3395.0,J1,0
1,3395.0,J2,0
1,3395.0,J3,0
1,3400.0,J1,0
1,3400.0,J2,0
1,3400.0,J3,0
1,3405.0,J1,1
1,3405.0,J2,0
1,3405.0,J3,1
1,3410.0,J1,0
1,3410.0,J2,0
1,3410.0,J3,1
1,3415.0,J1,0
1,3415.0,J2,0
1,3415.0,J3,0
1,3420.0,J1,0
1,3420.0,J2,0
1,3420.0,J3,1
1,3425.0,J1,0
1,3425.0,J2,0
1,3425.0,J3,0
1,3430.0,J1,0
1,3430.0,J2,0
1,3430.0,J3,0
1,3435.0,J1,0
1,3435.0,J2,0
1,3435.0,J3,1
1,3440.0,J1,0
1,3440.0,J2,0
1,3440.0,J3,0
1,3445.0,J1,0
1,3445.0,J2,0
1,3445.0,J3,0
1,3450.0,J1,1
1,3450.0,J2,0
1,3450.0,J3,0
1,3455.0,J1,0
1,3455.0,J2,0
1,3455.0,J3,0
1,3460.0,J1,0
1,3460.0,J2,0
1,3460.0,J3,0
1,3465.0,J1,0
1,3465.0,J2,1
1,3465.0,J3,0
1,3470.0,J1,0
1,3470.0,J2,0
1,3470.0,J3,0
1,3475.0,J1,1
1,3475.0,J2,0
1,3475.0,J3,0
1,3480.0,J1,0
1,3480.0,J2,0
1,3480.0,J3,0
1,3485.0,J1,0
1,3485.0,J2,0
1,3485.0,J3,0
1,3490.0,J1,0
1,3490.0,J2,0
1,3490.0,J3,0
1,3495.0,J1,0
1,3495.0,J2,0
1,3495.0,J3,0
1,3500.0,J1,0
1,3500.0,J2,0
1,3500.0,J3,0
1,3505.0,J1,0
1,3505.0,J2,0
1,3505.0,J3,1
1,3510.0,J1,0
1,3510.0,J2,0
1,3510.0,J3,0
1,3515.0,J1,1
1,3515.0,J2,0
1,3515.0,J3,0
1,3520.0,J1,0
1,3520.0,J2,0
1,3520.0,J3,0
1,3525.0,J1,0
1,3525.0,J2,0
1,3525.0,J3,0
1,3530.0,J1,0
1,3530.0,J2,1
1,3530.0,J3,0
1,3535.0,J1,0
1,3535.0,J2,1
1,3535.0,J3,0
1,3540.0,J1,1
1,3540.0,J2,0
1,3540.0,J3,1
1,3545.0,J1,0
1,3545.0,J2,0
1,3545.0,J3,1
1,3550.0,J1,0
1,3550.0,J2,0
1,3550.0,J3,0
1,3555.0,J1,0
1,3555.0,J2,0
1,3555.0,J3,0
1,3560.0,J1,0
1,3560.0,J2,0
1,3560.0,J3,0
1,3565.0,J1,1
1,3565.0,J2,0
1,3565.0,J3,0
1,3570.0,J1,0
1,3570.0,J2,0
1,3570.0,J3,0
1,3575.0,J1,0
1,3575.0,J2,0
1,3575.0,J3,0
1,3580.0,J1,1
1,3580.0,J2,0
1,3580.0,J3,0
1,3585.0,J1,1
1,3585.0,J2,0
1,3585.0,J3,0
1,3590.0,J1,0
1,3590.0,J2,0
1,3590.0,J3,0
1,3595.0,J1,0
1,3595.0,J2,0
1,3595.0,J3,1
1,3600.0,J1,0
1,3600.0,J2,0
1,3600.0,J3,0
1,3605.0,J1,0
1,3605.0,J2,0
1,3605.0,J3,0
1,3610.0,J1,0
1,3610.0,J2,0
1,3610.0,J3,0
1,3615.0,J1,0
1,3615.0,J2,0
1,3615.0,J3,0
1,3620.0,J1,0
1,3620.0,J2,0
1,3620.0,J3,0
1,3625.0,J1,0
1,3625.0,J2,0
1,3625.0,J3,0
1,3630.0,J1,0
1,3630.0,J2,0
1,3630.0,J3,1
1,3635.0,J1,1
1,3635.0,J2,0
1,3635.0,J3,0
1,3640.0,J1,0
1,3640.0,J2,1
1,3640.0,J3,0
1,3645.0,J1,0
1,3645.0,J2,0
1,3645.0,J3,0
1,3650.0,J1,0
1,3650.0,J2,1
1,3650.0,J3,0
1,3655.0,J1,0
1,3655.0,J2,0
1,3655.0,J3,0
1,3660.0,J1,0
1,3660.0,J2,1
1,3660.0,J3,0
1,3665.0,J1,1
1,3665.0,J2,0
1,3665.0,J3,0
1,3670.0,J1,0
1,3670.0,J2,0
1,3670.0,J3,0
1,3675.0,J1,1
1,3675.0,J2,0
1,3675.0,J3,1
1,3680.0,J1,0
1,3680.0,J2,0
1,3680.0,J3,0
1,3685.0,J1,0
1,3685.0,J2,0
1,3685.0,J3,0
1,3690.0,J1,0
1,3690.0,J2,0
1,3690.0,J3,0
1,3695.0,J1,0
1,3695.0,J2,0
1,3695.0,J3,1
1,3700.0,J1,1
1,3700.0,J2,1
1,3700.0,J3,0
1,3705.0,J1,0
1,3705.0,J2,0
1,3705.0,J3,1
1,3710.0,J1,0
1,3710.0,J2,1
1,3710.0,J3,0
1,3715.0,J1,0
1,3715.0,J2,0
1,3715.0,J3,0
1,3720.0,J1,1
1,3720.0,J2,1
1,3720.0,J3,0
1,3725.0,J1,0
1,3725.0,J2,1
1,3725.0,J3,0
1,3730.0,J1,0
1,3730.0,J2,0
1,3730.0,J3,0
1,3735.0,J1,0
1,3735.0,J2,0
1,3735.0,J3,0
1,3740.0,J1,0
1,3740.0,J2,0
1,3740.0,J3,1
1,3745.0,J1,0
1,3745.0,J2,0
1,3745.0,J3,0
1,3750.0,J1,0
1,3750.0,J2,0
1,3750.0,J3,1
1,3755.0,J1,0
1,3755.0,J2,0
1,3755.0,J3,0
1,3760.0,J1,1
1,3760.0,J2,0
1,3760.0,J3,0
1,3765.0,J1,0
1,3765.0,J2,1
1,3765.0,J3,0
1,3770.0,J1,0
1,3770.0,J2,0
1,3770.0,J3,0
1,3775.0,J1,0
1,3775.0,J2,0
1,3775.0,J3,0
1,3780.0,J1,0
1,3780.0,J2,0
1,3780.0,J3,0
1,3785.0,J1,1
1,3785.0,J2,0
1,3785.0,J3,0
1,3790.0,J1,0
1,3790.0,J2,0
1,3790.0,J3,0
1,3795.0,J1,0
1,3795.0,J2,0
1,3795.0,J3,0
1,3800.0,J1,0
1,3800.0,J2,0
1,3800.0,J3,0
1,3805.0,J1,0
1,3805.0,J2,0
1,3805.0,J3,0
1,3810.0,J1,0
1,3810.0,J2,0
1,3810.0,J3,1
1,3815.0,J1,0
1,3815.0,J2,0
1,3815.0,J3,0
1,3820.0,J1,1
1,3820.0,J2,0
1,3820.0,J3,0
1,3825.0,J1,0
1,3825.0,J2,0
1,3825.0,J3,0
1,3830.0,J1,1
1,3830.0,J2,0
1,3830.0,J3,0
1,3835.0,J1,0
1,3835.0,J2,0
1,3835.0,J3,0
1,3840.0,J1,0
1,3840.0,J2,0
1,3840.0,J3,0
1,3845.0,J1,0
1,3845.0,J2,0
1,3845.0,J3,0
1,3850.0,J1,0
1,3850.0,J2,0
1,3850.0,J3,1
1,3855.0,J1,1
1,3855.0,J2,0
1,3855.0,J3,0
1,3860.0,J1,0
1,3860.0,J2,0
1,3860.0,J3,0
1,3865.0,J1,0
1,3865.0,J2,0
1,3865.0,J3,0
1,3870.0,J1,0
1,3870.0,J2,0
1,3870.0,J3,0
1,3875.0,J1,0
1,3875.0,J2,0
1,3875.0,J3,0
1,3880.0,J1,0
1,3880.0,J2,0
1,3880.0,J3,1
1,3885.0,J1,0
1,3885.0,J2,0
1,3885.0,J3,0
1,3890.0,J1,0
1,3890.0,J2,1
1,3890.0,J3,1
1,3895.0,J1,0
1,3895.0,J2,0
1,3895.0,J3,0
1,3900.0,J1,1
1,3900.0,J2,0
1,3900.0,J3,0
1,3905.0,J1,1
1,3905.0,J2,0
1,3905.0,J3,0
1,3910.0,J1,0
1,3910.0,J2,0
1,3910.0,J3,0
1,3915.0,J1,0
1,3915.0,J2,0
1,3915.0,J3,1
1,3920.0,J1,0
1,3920.0,J2,0
1,3920.0,J3,0
1,3925.0,J1,0
1,3925.0,J2,0
1,3925.0,J3,0
1,3930.0,J1,1
1,3930.0,J2,0
1,3930.0,J3,0
1,3935.0,J1,0
1,3935.0,J2,1
1,3935.0,J3,0
1,3940.0,J1,0
1,3940.0,J2,0
1,3940.0,J3,0
1,3945.0,J1,0
1,3945.0,J2,1
1,3945.0,J3,0
1,3950.0,J1,0
1,3950.0,J2,1
1,3950.0,J3,1
1,3955.0,J1,1
1,3955.0,J2,0
