Krok	CzasOczekiwania(s)	ZatrzymanePojazdy	SredniaPredkosc(m/s)
1136	456.00	96	3.96
1137	504.00	99	3.88
1138	513.00	99	3.93
1139	534.00	93	4.02
1140	588.00	96	4.07
1141	627.00	102	4.01
1142	699.00	114	3.89
1143	693.00	93	4.03
1144	696.00	93	4.09
1145	618.00	84	3.92
1146	546.00	75	3.92
1147	495.00	75	3.88
1148	444.00	66	3.77
1149	438.00	66	3.72
1150	408.00	66	3.73
1151	345.00	54	3.79
1152	243.00	39	3.80
1153	177.00	36	3.85
1154	138.00	30	3.92
1155	105.00	30	3.93
1156	102.00	21	3.91
1157	129.00	33	3.75
1158	120.00	24	3.59
1159	63.00	27	3.49
1160	87.00	36	3.35
1161	111.00	33	3.33
1162	120.00	33	3.36
1163	150.00	39	3.46
1164	192.00	48	3.50
1165	204.00	51	3.51
1166	222.00	51	3.49
1167	228.00	57	3.48
1168	225.00	57	3.40
1169	231.00	60	3.48
1170	234.00	57	3.29
1171	234.00	63	3.26
1172	249.00	69	3.17
1173	246.00	57	3.26
1174	258.00	63	3.34
1175	279.00	60	3.37
1176	336.00	66	3.36
1177	354.00	69	3.33
1178	363.00	60	3.24
1179	396.00	63	3.32
1180	453.00	69	3.35
1181	504.00	69	3.53
1182	558.00	75	3.73
1183	612.00	72	3.67
1184	678.00	84	3.56
1185	753.00	87	3.41
1186	837.00	93	3.32
1187	927.00	108	3.12
1188	1035.00	120	3.16
1189	1140.00	126	2.98
1190	1245.00	123	2.92
1191	1359.00	132	2.96
1192	1452.00	129	3.00
1193	1563.00	135	2.87
1194	1518.00	132	2.91
1195	1479.00	129	2.94
1196	1440.00	126	2.88
1197	1401.00	120	2.96
1198	1359.00	114	2.93
1199	1338.00	123	2.86
1200	1308.00	120	2.96
1201	1296.00	123	2.87
1202	1281.00	120	2.87
1203	1359.00	129	2.85
1204	1416.00	141	2.85
1205	1449.00	144	2.89
1206	1452.00	138	3.03
1207	1497.00	135	2.89
1208	1560.00	138	2.94
1209	1632.00	141	2.84
1210	1725.00	141	2.92
1211	1860.00	150	2.86
1212	1935.00	147	2.85
1213	2022.00	153	2.95
1214	2115.00	153	3.08
1215	2205.00	147	3.22
1216	2292.00	144	3.28
1217	2412.00	138	3.28
1218	2514.00	141	3.39
1219	2610.00	138	3.41
1220	2706.00	135	3.50
1221	2799.00	132	3.73
1222	2892.00	126	3.73
1223	2988.00	126	3.68
1224	3117.00	129	3.64
1225	3207.00	126	3.52
1226	3333.00	129	3.46
1227	3393.00	126	3.53
1228	3519.00	129	3.37
1229	3609.00	129	3.30
1230	3738.00	132	3.15
1231	3837.00	126	3.21
1232	3945.00	123	3.33
1233	4071.00	126	3.22
1234	4182.00	126	3.24
1235	4293.00	120	3.20
1236	4413.00	120	3.01
1237	4533.00	120	2.97
1238	4656.00	123	2.93
1239	4776.00	123	2.74
1240	4899.00	123	2.67
1241	5025.00	126	2.62
1242	5151.00	126	2.63
1243	5283.00	132	2.76
1244	5418.00	135	2.79
1245	5556.00	138	2.87
1246	5694.00	138	3.04
1247	5832.00	138	3.15
1248	5970.00	138	3.18
1249	6114.00	144	3.23
1250	6252.00	141	3.12
1251	6393.00	141	3.23
1252	6537.00	144	3.06
1253	6675.00	141	2.94
1254	6819.00	144	2.96
1255	6963.00	144	2.72
1256	7107.00	144	2.76
1257	7251.00	144	2.87
1258	7398.00	147	3.00
1259	7545.00	147	3.03
1260	7692.00	147	3.09
1261	7839.00	147	3.16
1262	7989.00	150	3.07
1263	8142.00	153	2.92
1264	8289.00	153	2.99
1265	8439.00	156	2.95
1266	8592.00	156	2.97
1267	8745.00	156	2.91
1268	8901.00	156	2.78
1269	9060.00	159	2.81
1270	9225.00	165	2.83
1271	9393.00	168	2.86
1272	9555.00	165	2.87
1273	9723.00	168	2.97
1274	9891.00	168	3.01
1275	10059.00	168	2.97
1276	10227.00	168	2.97
1277	10398.00	171	3.03
1278	10572.00	174	2.95
1279	10740.00	171	3.03
1280	10911.00	171	2.98
1281	11082.00	171	2.83
1282	11253.00	171	2.69
1283	11424.00	171	2.60
1284	11598.00	174	2.53
1285	11772.00	174	2.72
1286	11949.00	177	2.86
1287	12120.00	174	2.74
1288	12294.00	174	2.72
1289	12471.00	177	2.80
1290	12645.00	177	2.81
1291	12816.00	174	2.88
1292	12993.00	177	2.90
1293	13170.00	177	2.80
1294	13347.00	177	2.68
1295	13527.00	180	2.70
1296	13710.00	183	2.72
1297	13893.00	183	2.67
1298	14082.00	189	2.75
1299	14256.00	186	2.75
1300	14436.00	186	2.73
1301	14619.00	186	2.64
1302	14802.00	186	2.58
1303	14982.00	183	2.59
1304	15171.00	189	2.53
1305	15360.00	189	2.53
1306	15552.00	192	2.55
1307	15744.00	192	2.44
1308	15939.00	195	2.32
1309	16137.00	198	2.22
1310	16329.00	204	2.25
1311	16524.00	204	2.26
1312	16719.00	204	2.29
1313	16914.00	204	2.35
1314	17112.00	204	2.30
1315	17310.00	204	2.37
1316	17511.00	204	2.31
1317	17712.00	204	2.36
1318	17916.00	204	2.39
1319	18120.00	204	2.38
1320	18324.00	204	2.20
1321	18528.00	204	2.17
1322	18732.00	204	2.10
1323	18936.00	204	2.10
1324	19146.00	210	2.09
1325	19356.00	210	2.13
1326	19569.00	213	2.15
1327	19782.00	216	2.08
1328	19995.00	216	2.12
1329	20211.00	216	2.20
1330	20421.00	216	2.27
1331	20637.00	219	2.28
1332	20850.00	216	2.28
1333	21066.00	216	2.29
1334	21285.00	219	2.29
1335	21504.00	219	2.27
1336	21723.00	219	2.38
1337	21942.00	219	2.49
1338	22161.00	219	2.57
1339	22380.00	219	2.60
1340	22599.00	219	2.70
1341	22818.00	219	2.71
1342	23037.00	219	2.79
1343	23256.00	219	2.79
1344	23478.00	222	2.80
1345	23700.00	222	2.76
1346	23922.00	222	2.84
1347	24144.00	222	2.88
1348	24366.00	222	2.87
1349	24588.00	222	2.97
1350	24810.00	222	3.11
1351	25032.00	222	3.16
1352	25254.00	225	3.13
1353	25476.00	222	3.08
1354	25701.00	225	3.17
1355	25926.00	225	3.15
1356	26151.00	225	2.97
1357	26376.00	225	2.96
1358	26601.00	225	2.98
1359	26826.00	225	3.06
1360	27054.00	228	3.10
1361	27285.00	231	3.08
1362	27516.00	231	3.09
1363	27750.00	234	3.04
1364	27987.00	237	2.92
1365	28227.00	240	2.82
1366	28467.00	240	2.83
1367	28707.00	240	2.78
1368	28950.00	243	2.88
1369	29181.00	246	2.93
1370	29418.00	243	2.99
1371	29655.00	243	3.06
1372	29688.00	240	3.06
1373	29742.00	240	3.16
1374	29829.00	237	3.14
1375	29919.00	234	3.14
1376	30054.00	231	3.01
1377	30231.00	228	3.05
1378	30444.00	231	2.92
1379	30663.00	237	2.98
1380	30339.00	228	2.87
1381	30015.00	225	2.89
1382	29700.00	225	2.85
1383	29382.00	222	2.68
1384	29055.00	219	2.77
1385	28734.00	219	2.78
1386	28419.00	219	2.70
1387	28104.00	219	2.76
1388	27780.00	216	2.65
1389	27990.00	216	2.66
1390	27660.00	210	2.60
1391	27333.00	207	2.62
1392	25704.00	198	2.43
1393	24066.00	189	2.45
1394	22431.00	180	2.43
1395	20802.00	168	2.49
1396	19176.00	165	2.45
1397	17592.00	162	2.44
1398	16077.00	162	2.39
1399	14562.00	156	2.47
1400	13635.00	150	2.39
1401	13218.00	156	2.40
1402	11781.00	159	2.37
1403	10386.00	150	2.42
1404	9552.00	153	2.33
1405	8361.00	153	2.39
1406	7677.00	147	2.42
1407	7302.00	150	2.38
1408	6588.00	141	2.35
1409	5964.00	138	2.25
1410	5388.00	138	2.30
1411	4839.00	144	2.29
1412	4536.00	150	2.34
1413	4239.00	147	2.44
1414	3957.00	153	2.40
1415	4101.00	159	2.41
1416	4221.00	156	2.34
1417	3948.00	153	2.28
1418	3732.00	153	2.37
1419	3429.00	150	2.55
1420	3123.00	141	2.58
1421	2817.00	132	2.57
1422	2826.00	135	2.57
1423	2574.00	138	2.69
1424	2391.00	138	2.67
1425	2409.00	132	2.77
1426	2241.00	126	2.89
1427	2076.00	126	2.79
1428	1890.00	117	2.82
1429	1725.00	123	2.72
1430	1575.00	117	2.66
1431	1476.00	114	2.61
1432	1431.00	120	2.61
1433	1533.00	117	2.77
1434	1593.00	120	2.82
1435	1509.00	126	2.88
1436	1428.00	123	2.93
1437	1380.00	123	2.81
1438	1416.00	126	2.86
1439	1185.00	123	2.92
1440	1140.00	123	2.95
1441	1092.00	123	2.95
1442	1044.00	132	2.98
1443	963.00	126	3.06
1444	825.00	120	3.01
1445	744.00	108	3.06
1446	714.00	111	3.01
1447	717.00	108	2.95
1448	768.00	105	2.77
1449	795.00	111	2.74
1450	837.00	114	2.75
1451	945.00	120	2.77
1452	981.00	123	2.81
1453	936.00	117	2.90
1454	900.00	114	2.96
1455	873.00	114	3.08
1456	849.00	111	3.17
1457	816.00	108	3.25
1458	813.00	108	3.17
1459	819.00	105	3.16
1460	792.00	108	3.17
1461	753.00	105	3.20
1462	684.00	96	3.32
1463	690.00	102	3.34
1464	630.00	102	3.30
1465	597.00	93	3.25
1466	522.00	99	3.17
1467	540.00	96	3.06
1468	537.00	96	2.96
1469	573.00	108	2.90
1470	552.00	102	2.81
1471	597.00	117	2.81
1472	627.00	117	2.61
1473	621.00	126	2.60
1474	648.00	126	2.59
1475	645.00	132	2.66
1476	663.00	126	2.68
1477	666.00	126	2.74
1478	630.00	126	2.80
1479	681.00	117	2.94
1480	648.00	120	3.10
1481	612.00	111	3.16
1482	618.00	105	3.17
1483	609.00	114	3.30
1484	612.00	114	3.27
1485	633.00	114	3.23
1486	597.00	114	3.23
1487	600.00	108	3.13
1488	633.00	108	2.95
1489	594.00	102	2.77
1490	561.00	99	2.78
1491	573.00	111	2.71
1492	555.00	108	2.81
1493	501.00	96	2.89
1494	477.00	96	2.83
1495	477.00	96	2.84
1496	504.00	99	2.90
1497	456.00	90	2.89
1498	444.00	96	2.90
1499	465.00	105	2.94
1500	519.00	105	2.93
1501	534.00	120	2.87
1502	525.00	117	2.95
1503	501.00	105	2.90
1504	438.00	93	2.82
1505	411.00	87	2.77
1506	372.00	87	2.76
1507	330.00	81	2.73
1508	285.00	78	2.64
1509	234.00	60	2.76
1510	237.00	75	2.76
1511	261.00	81	2.83
1512	216.00	69	2.81
1513	249.00	72	2.92
1514	261.00	69	2.96
1515	261.00	57	2.96
1516	276.00	57	2.92
1517	306.00	66	2.88
1518	324.00	60	2.89
1519	378.00	66	2.79
1520	423.00	78	2.78
1521	468.00	72	2.84
1522	492.00	69	2.71
1523	504.00	66	2.71
1524	558.00	69	2.60
1525	591.00	69	2.48
1526	645.00	81	2.47
1527	690.00	75	2.50
1528	741.00	81	2.60
1529	816.00	93	2.63
1530	861.00	81	2.68
1531	846.00	84	2.70
1532	828.00	84	2.74
1533	828.00	87	2.64
1534	843.00	93	2.64
1535	846.00	93	2.64
1536	834.00	87	2.64
1537	735.00	72	2.70
1538	660.00	57	2.82
1539	582.00	57	2.86
1540	504.00	45	2.89
1541	444.00	45	2.85
1542	351.00	48	2.70
1543	303.00	45	2.79
1544	261.00	42	2.76
1545	225.00	39	2.78
1546	192.00	36	2.80
1547	174.00	42	2.89
1548	213.00	42	2.87
1549	204.00	48	3.03
1550	183.00	48	3.02
1551	168.00	45	3.07
1552	159.00	45	2.99
1553	153.00	42	2.89
1554	156.00	48	2.73
1555	171.00	54	2.78
1556	201.00	54	2.80
1557	237.00	57	2.78
1558	264.00	66	2.86
1559	285.00	60	2.86
1560	306.00	57	2.88
1561	339.00	60	2.93
1562	294.00	54	2.92
1563	285.00	54	3.02
1564	267.00	63	2.91
1565	240.00	51	3.02
1566	219.00	51	2.97
1567	204.00	54	3.04
1568	189.00	51	3.05
1569	171.00	48	3.12
1570	153.00	45	3.08
1571	147.00	42	3.17
1572	132.00	36	3.11
1573	180.00	51	3.15
1574	138.00	39	3.14
1575	141.00	45	3.05
1576	123.00	36	2.92
1577	123.00	39	2.88
1578	111.00	33	2.80
1579	120.00	39	2.65
1580	114.00	36	2.48
1581	141.00	39	2.39
1582	162.00	48	2.35
1583	153.00	42	2.38
1584	135.00	45	2.44
1585	111.00	36	2.40
1586	126.00	42	2.32
1587	150.00	51	2.46
1588	186.00	63	2.51
1589	228.00	60	2.67
1590	270.00	63	2.82
1591	327.00	75	2.95
1592	318.00	63	3.08
1593	333.00	66	3.14
1594	345.00	63	3.13
1595	366.00	66	3.16
1596	393.00	63	3.21
1597	432.00	72	3.28
1598	474.00	78	3.18
1599	519.00	75	3.16
1600	567.00	75	3.25
1601	492.00	69	3.30
1602	423.00	63	3.34
1603	366.00	60	3.41
1604	306.00	54	3.41
1605	252.00	51	3.39
1606	207.00	36	3.28
1607	198.00	42	3.26
1608	174.00	48	3.24
1609	171.00	45	3.26
1610	183.00	54	3.26
1611	180.00	51	3.35
1612	150.00	48	3.40
1613	162.00	48	3.49
1614	189.00	48	3.38
1615	231.00	57	3.44
1616	270.00	57	3.38
1617	315.00	63	3.23
1618	375.00	72	3.24
1619	435.00	78	3.16
1620	498.00	75	3.13
1621	594.00	96	3.12
1622	630.00	96	3.08
1623	669.00	93	3.05
1624	768.00	108	3.00
1625	828.00	108	2.81
1626	873.00	108	2.72
1627	924.00	105	2.71
1628	990.00	111	2.60
1629	1056.00	111	2.53
1630	1134.00	117	2.60
1631	1215.00	123	2.58
1632	1290.00	117	2.64
1633	1377.00	123	2.71
1634	1500.00	126	2.72
1635	1593.00	129	2.71
1636	1686.00	132	2.74
1637	1773.00	126	2.98
1638	1872.00	129	3.05
1639	2013.00	141	3.12
1640	2115.00	138	3.08
1641	2217.00	135	3.09
1642	2355.00	141	3.10
1643	2466.00	141	2.97
1644	2571.00	138	2.92
1645	2685.00	144	2.88
1646	2703.00	144	2.81
1647	2748.00	144	2.75
1648	2760.00	138	2.70
1649	2781.00	141	2.69
1650	2808.00	141	2.66
1651	2868.00	144	2.63
1652	2982.00	147	2.66
1653	3018.00	147	2.55
1654	3060.00	150	2.58
1655	3123.00	150	2.48
1656	3132.00	144	2.49
1657	3171.00	141	2.61
1658	3057.00	150	2.66
1659	2925.00	150	2.72
1660	2793.00	150	2.73
1661	2658.00	144	2.79
1662	2604.00	150	2.71
1663	2598.00	153	2.76
1664	2589.00	156	2.63
1665	2613.00	165	2.57
1666	2754.00	171	2.59
1667	2763.00	183	2.57
1668	2778.00	183	2.65
1669	2781.00	189	2.64
1670	2793.00	186	2.64
1671	2982.00	192	2.64
1672	3114.00	192	2.56
1673	3231.00	198	2.43
1674	3351.00	201	2.41
1675	3450.00	195	2.29
1676	3579.00	207	2.33
1677	3732.00	210	2.23
1678	3864.00	207	2.24
1679	4002.00	207	2.37
1680	4113.00	198	2.39
1681	4221.00	192	2.47
1682	4413.00	195	2.65
1683	4557.00	198	2.71
1684	4695.00	195	2.57
1685	4638.00	189	2.54
1686	4587.00	186	2.49
1687	4557.00	201	2.46
1688	4509.00	192	2.55
1689	4458.00	183	2.50
1690	4404.00	183	2.51
1691	4365.00	189	2.59
1692	4317.00	180	2.57
1693	4287.00	174	2.56
1694	4269.00	171	2.44
1695	4446.00	177	2.34
1696	4347.00	177	2.40
1697	4251.00	171	2.32
1698	4155.00	168	2.36
1699	4059.00	165	2.39
1700	3963.00	165	2.26
1701	4032.00	165	2.33
1702	3942.00	165	2.24
1703	3855.00	171	2.21
1704	3735.00	165	2.22
1705	3621.00	162	2.23
1706	3603.00	165	2.19
1707	3510.00	174	2.28
1708	3348.00	162	2.25
1709	3435.00	165	2.24
1710	3273.00	159	2.17
1711	3153.00	153	2.20
1712	3087.00	147	2.22
1713	3036.00	150	2.29
1714	3132.00	147	2.30
1715	3207.00	150	2.34
1716	3090.00	150	2.31
1717	2985.00	153	2.31
1718	3027.00	153	2.28
1719	2754.00	147	2.33
1720	2883.00	159	2.50
1721	2604.00	153	2.57
1722	2685.00	147	2.66
1723	2583.00	144	2.65
1724	2448.00	135	2.66
1725	2334.00	135	2.68
1726	2289.00	129	2.61
1727	2328.00	132	2.50
1728	2193.00	117	2.45
1729	2082.00	114	2.48
1730	1974.00	114	2.54
1731	1839.00	108	2.57
1732	1704.00	105	2.66
1733	1734.00	111	2.77
1734	1605.00	102	2.73
1735	1509.00	102	2.89
1736	1374.00	93	2.78
1737	1242.00	90	2.84
1738	1299.00	93	3.02
1739	1191.00	87	3.07
1740	1065.00	87	3.25
1741	927.00	78	3.34
1742	750.00	72	3.38
1743	717.00	72	3.46
1744	714.00	72	3.47
1745	726.00	78	3.35
1746	756.00	75	3.31
1747	726.00	72	3.20
1748	741.00	81	3.21
1749	783.00	78	3.08
1750	786.00	78	3.18
1751	846.00	87	3.18
1752	828.00	81	3.04
1753	828.00	84	3.09
1754	813.00	72	3.09
1755	807.00	78	3.02
1756	801.00	72	3.05
1757	882.00	81	3.07
1758	891.00	87	3.16
1759	903.00	84	3.11
1760	924.00	78	3.04
1761	891.00	72	2.99
1762	909.00	66	2.90
1763	885.00	54	2.89
1764	879.00	54	2.79
1765	897.00	51	2.78
1766	879.00	48	2.80
1767	873.00	45	2.72
1768	915.00	51	2.75
1769	903.00	48	2.82
1770	954.00	60	2.75
1771	972.00	54	2.72
1772	996.00	54	2.62
1773	1026.00	54	2.56
1774	1056.00	57	2.40
1775	1086.00	60	2.44
1776	1086.00	57	2.40
1777	1113.00	57	2.55
1778	1125.00	51	2.57
1779	1131.00	45	2.65
1780	1131.00	42	2.66
1781	1146.00	48	2.62
1782	1173.00	48	2.65
1783	1197.00	51	2.50
1784	1206.00	42	2.43
1785	1221.00	51	2.49
1786	1248.00	51	2.51
1787	1275.00	51	2.55
1788	1299.00	45	2.52
1789	1326.00	48	2.60
1790	1353.00	48	2.71
1791	1392.00	54	2.90
1792	1437.00	57	2.99
1793	1488.00	57	3.05
1794	1497.00	48	3.00
1795	1515.00	45	2.82
1796	1536.00	48	2.98
1797	1575.00	54	2.99
1798	1611.00	54	3.04
1799	1644.00	51	2.95
1800	1686.00	48	3.00
1801	1731.00	48	3.00
1802	1764.00	48	3.08
1803	1818.00	54	3.06
1804	1848.00	54	3.14
1805	1884.00	60	3.10
1806	1923.00	60	3.11
1807	1956.00	63	3.13
1808	1974.00	66	3.09
1809	2010.00	60	2.93
1810	2061.00	66	3.06
1811	2115.00	69	2.99
1812	2175.00	69	2.95
1813	2235.00	69	2.92
1814	2289.00	72	2.83
1815	2364.00	78	2.99
1816	2433.00	75	3.02
1817	2514.00	81	3.19
1818	2601.00	87	3.15
1819	2697.00	96	3.20
1820	2742.00	93	3.20
1821	2796.00	96	3.07
1822	2853.00	99	3.04
1823	2913.00	102	3.03
1824	2979.00	108	2.96
1825	3039.00	105	2.92
1826	3105.00	105	2.89
1827	3177.00	108	2.87
1828	3252.00	108	2.81
1829	3339.00	120	2.87
1830	3465.00	126	2.85
1831	3564.00	132	2.82
1832	3591.00	126	2.69
1833	3633.00	126	2.64
1834	3687.00	132	2.53
1835	3777.00	132	2.56
1836	3879.00	144	2.51
1837	3954.00	144	2.44
1838	4038.00	147	2.47
1839	4134.00	156	2.40
1840	4236.00	153	2.35
1841	4398.00	162	2.33
1842	4524.00	165	2.31
1843	4659.00	171	2.30
1844	4794.00	171	2.31
1845	4926.00	168	2.33
1846	5067.00	174	2.37
1847	5205.00	171	2.42
1848	5355.00	183	2.43
1849	5502.00	180	2.50
1850	5655.00	183	2.48
1851	5844.00	189	2.32
1852	6012.00	198	2.38
1853	6189.00	201	2.21
1854	6369.00	204	2.02
1855	6555.00	213	1.79
1856	6747.00	219	1.69
1857	6951.00	228	1.50
1858	7158.00	228	1.47
1859	7392.00	234	1.39
1860	7509.00	240	1.38
1861	7632.00	246	1.40
1862	7782.00	252	1.38
1863	7917.00	258	1.46
1864	8055.00	255	1.53
1865	8187.00	255	1.56
1866	8325.00	252	1.59
1867	8469.00	252	1.62
1868	8610.00	249	1.66
1869	8754.00	249	1.69
1870	9009.00	258	1.64
1871	9171.00	258	1.61
1872	9225.00	249	1.62
1873	9324.00	249	1.61
1874	9537.00	255	1.63
1875	9735.00	255	1.69
1876	9951.00	255	1.70
1877	10197.00	261	1.71
1878	10446.00	261	1.73
1879	10701.00	267	1.66
1880	10965.00	270	1.73
1881	11205.00	267	1.81
1882	11460.00	270	1.96
1883	11703.00	273	1.97
1884	11976.00	279	1.96
1885	12261.00	285	1.91
1886	12531.00	282	1.91
1887	12819.00	291	1.84
1888	13116.00	297	1.81
1889	13419.00	303	1.74
1890	13722.00	306	1.71
1891	14001.00	306	1.65
1892	14286.00	312	1.66
1893	14409.00	309	1.71
1894	14529.00	303	1.69
1895	14676.00	306	1.74
1896	14811.00	306	1.81
1897	14967.00	309	1.85
1898	14979.00	306	1.91
1899	14994.00	306	1.95
1900	15039.00	306	1.93
1901	15087.00	309	1.91
1902	15102.00	300	1.96
1903	15144.00	297	2.04
1904	15249.00	300	2.16
1905	15378.00	303	2.21
1906	15645.00	303	2.28
1907	15774.00	297	2.37
1908	15255.00	297	2.40
1909	14940.00	291	2.36
1910	14490.00	288	2.43
1911	14082.00	288	2.47
1912	13716.00	285	2.57
1913	13362.00	285	2.67
1914	13071.00	282	2.77
1915	12798.00	282	2.72
1916	12684.00	285	2.70
1917	12834.00	294	2.61
1918	12588.00	291	2.65
1919	12381.00	300	2.70
1920	12186.00	297	2.76
1921	12150.00	297	2.78
1922	11931.00	294	2.85
1923	11709.00	285	2.73
1924	11643.00	288	2.74
1925	11445.00	285	2.70
1926	11259.00	285	2.59
1927	11388.00	285	2.60
1928	11211.00	285	2.57
1929	11025.00	282	2.56
1930	10989.00	285	2.59
1931	10818.00	285	2.53
1932	10656.00	282	2.50
1933	10779.00	285	2.41
1934	10593.00	288	2.41
1935	10413.00	291	2.32
1936	9699.00	279	2.30
1937	9036.00	279	2.14
1938	8370.00	279	2.16
1939	7734.00	270	2.01
1940	7269.00	276	1.89
1941	6777.00	270	1.94
1942	6195.00	258	1.92
1943	5799.00	264	1.89
1944	5619.00	270	1.77
1945	5436.00	264	1.78
1946	4956.00	258	1.77
1947	4512.00	258	1.72
1948	4173.00	252	1.73
1949	4116.00	249	1.77
1950	4158.00	249	1.82
1951	4101.00	246	1.80
1952	4188.00	255	1.81
1953	4218.00	258	1.88
1954	4380.00	261	1.94
1955	4413.00	252	2.00
1956	4461.00	261	2.03
1957	4617.00	267	2.03
1958	4608.00	249	1.98
1959	4650.00	261	2.06
1960	4683.00	270	2.12
1961	4707.00	264	2.09
1962	4791.00	273	2.06
1963	4935.00	270	2.07
1964	4992.00	270	2.10
1965	5025.00	270	2.11
1966	4764.00	261	2.17
1967	4578.00	255	2.16
1968	4497.00	258	2.03
1969	4560.00	246	1.98
1970	4506.00	240	1.99
1971	4500.00	240	1.98
1972	4512.00	237	2.01
1973	4569.00	243	1.95
1974	4575.00	240	1.74
1975	4590.00	234	1.77
1976	4563.00	219	1.82
1977	4530.00	213	1.97
1978	4485.00	201	1.99
1979	4464.00	195	2.08
1980	4563.00	195	2.10
1981	4296.00	183	2.06
1982	3924.00	180	2.14
1983	3609.00	180	2.16
1984	3321.00	171	2.04
1985	3168.00	171	2.02
1986	2970.00	165	1.85
1987	2748.00	156	1.77
1988	2619.00	150	1.77
1989	2517.00	150	1.71
1990	2343.00	150	1.78
1991	2187.00	138	1.86
1992	2094.00	147	1.93
1993	2094.00	144	1.81
1994	2064.00	144	1.76
1995	2112.00	141	1.74
1996	2172.00	138	1.76
1997	2190.00	144	1.82
1998	2124.00	135	1.93
1999	2073.00	132	2.04
2000	2058.00	135	2.07
2001	2004.00	126	2.25
2002	2040.00	117	2.32
2003	2088.00	120	2.39
2004	2181.00	129	2.40
2005	2286.00	138	2.51
2006	2394.00	150	2.45
2007	2454.00	141	2.38
2008	2553.00	144	2.42
2009	2664.00	147	2.26
2010	2778.00	156	2.14
2011	2808.00	147	1.93
2012	2922.00	153	1.77
2013	3021.00	162	1.56
2014	3165.00	177	1.44
2015	3282.00	183	1.39
2016	3429.00	186	1.31
2017	3543.00	186	1.16
2018	3636.00	183	1.14
2019	3771.00	186	1.08
2020	3915.00	192	1.07
2021	3927.00	198	1.03
2022	3987.00	207	0.92
2023	4056.00	207	1.00
2024	4131.00	216	1.04
2025	4161.00	210	1.08
2026	4269.00	222	1.10
2027	4383.00	228	1.11
2028	4521.00	240	1.11
2029	4641.00	234	1.09
2030	4782.00	246	1.12
2031	4923.00	246	0.99
2032	4980.00	243	1.08
2033	5064.00	240	1.08
2034	5121.00	240	1.07
2035	5220.00	246	1.08
2036	5277.00	246	1.13
2037	5352.00	252	1.05
2038	5394.00	249	1.10
2039	5508.00	252	1.16
2040	5637.00	255	1.15
2041	5841.00	258	1.22
2042	6009.00	261	1.23
2043	6096.00	267	1.32
2044	5922.00	264	1.39
2045	6030.00	267	1.54
2046	5961.00	273	1.59
2047	5679.00	255	1.64
2048	5676.00	258	1.77
2049	5664.00	252	1.79
2050	5727.00	249	1.89
2051	5826.00	252	2.04
2052	5823.00	249	2.21
2053	5907.00	243	2.30
2054	5898.00	234	2.37
2055	5949.00	231	2.34
2056	5733.00	222	2.35
2057	5580.00	210	2.36
2058	5448.00	207	2.34
2059	5412.00	207	2.37
2060	5367.00	201	2.38
2061	5325.00	195	2.37
2062	5364.00	192	2.27
2063	5358.00	186	2.24
2064	5346.00	183	2.23
2065	5340.00	177	2.28
2066	5343.00	177	2.28
2067	5325.00	165	2.38
2068	5322.00	165	2.44
2069	5310.00	153	2.44
2070	5403.00	159	2.37
2071	5370.00	159	2.41
2072	5340.00	156	2.54
2073	5301.00	150	2.48
2074	5250.00	147	2.58
2075	5220.00	150	2.53
2076	5184.00	144	2.61
2077	5232.00	147	2.55
2078	5199.00	147	2.62
2079	5160.00	141	2.57
2080	5220.00	141	2.50
2081	5181.00	138	2.46
2082	5145.00	138	2.46
2083	5100.00	141	2.44
2084	5055.00	141	2.56
2085	4809.00	138	2.55
2086	4473.00	135	2.66
2087	4455.00	129	2.77
2088	4329.00	114	2.84
2089	4230.00	108	2.90
2090	4311.00	108	3.00
2091	4341.00	102	3.07
2092	4374.00	108	3.06
2093	4413.00	111	3.09
2094	4449.00	114	3.00
2095	4572.00	123	3.08
2096	4605.00	126	3.21
2097	4218.00	120	3.27
2098	3840.00	117	3.30
2099	3693.00	105	3.37
2100	3288.00	105	3.42
2101	3054.00	99	3.60
2102	2826.00	93	3.62
2103	2424.00	87	3.63
2104	1962.00	87	3.70
2105	1494.00	81	3.77
2106	1467.00	78	3.61
2107	981.00	66	3.49
2108	507.00	66	3.44
2109	465.00	72	3.29
2110	408.00	66	3.36
2111	318.00	54	3.49
2112	315.00	48	3.55
2113	267.00	45	3.61
2114	216.00	39	3.63
2115	201.00	39	3.69
2116	186.00	39	3.55
2117	165.00	36	3.47
2118	177.00	42	3.41
2119	168.00	42	3.44
2120	195.00	48	3.48
2121	189.00	51	3.42
2122	192.00	57	3.29
2123	192.00	51	3.32
2124	213.00	60	3.30
2125	225.00	60	3.39
2126	240.00	60	3.52
2127	282.00	63	3.74
2128	291.00	63	3.90
2129	282.00	54	4.07
2130	276.00	48	4.06
2131	309.00	51	4.17
2132	312.00	48	4.14
2133	294.00	45	4.15
2134	279.00	45	4.07
2135	267.00	42	4.11
2136	249.00	42	4.05
2137	282.00	42	4.06
2138	273.00	48	4.07
2139	255.00	42	3.99
2140	279.00	39	3.93
2141	309.00	36	3.85
2142	288.00	39	3.84
2143	276.00	36	3.84
2144	273.00	45	3.90
2145	273.00	45	3.96
2146	285.00	57	3.74
2147	282.00	51	3.71
2148	288.00	54	3.61
2149	303.00	57	3.60
2150	369.00	66	3.72
2151	399.00	69	3.61
2152	405.00	72	3.48
2153	414.00	75	3.49
2154	459.00	72	3.56
