step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,agents_total_stopped,agents_total_accumulated_waiting_time
2225.0,64,2564.0,29.471264367816094,2.0919195075345303,0,0
2230.0,66,2681.0,29.788888888888888,1.7340312905803645,0,0
2235.0,67,2809.0,31.211111111111112,1.6105299567710751,0,0
2240.0,67,2944.0,32.71111111111111,1.4741934104352472,0,0
2245.0,72,3243.0,36.03333333333333,1.4355143304046902,0,0
2250.0,76,3611.0,38.41489361702128,1.5491031839308869,0,0
2255.0,79,3910.0,41.1578947368421,1.4166760610029092,0,0
2260.0,72,3493.0,36.385416666666664,1.726607088049284,0,0
2265.0,64,2734.0,28.185567010309278,1.842488541313589,0,0
2270.0,62,2723.0,28.66315789473684,2.077439743497551,0,0
2275.0,62,2701.0,28.431578947368422,2.5959889500476176,0,0
2280.0,59,2721.0,29.9010989010989,2.6427550608131725,0,0
2285.0,54,2767.0,30.406593406593405,3.1100617205373036,0,0
2290.0,51,2955.0,33.20224719101124,3.595775845402351,0,0
2295.0,51,3201.0,35.96629213483146,3.858254187240041,0,0
2300.0,52,3452.0,39.67816091954023,3.7645322792342246,0,0
2305.0,51,3707.0,43.61176470588235,3.740338995370612,0,0
2310.0,53,3962.0,47.166666666666664,3.735690784522173,0,0
2315.0,51,4217.0,50.80722891566265,4.147891300850426,0,0
2320.0,51,4472.0,56.607594936708864,3.8570483056502933,0,0
2325.0,50,4396.0,56.35897435897436,3.7616860151935416,0,0
2330.0,45,4107.0,54.03947368421053,3.95096943761134,0,0
2335.0,42,3815.0,50.86666666666667,3.7400373022253968,0,0
2340.0,38,2721.0,36.28,3.882930129241896,0,0
2345.0,33,1520.0,20.82191780821918,3.509797098258972,0,0
2350.0,27,570.0,8.142857142857142,3.6005695803676936,0,0
2355.0,36,355.0,4.930555555555555,3.7703480518033823,0,0
2360.0,37,423.0,6.042857142857143,4.200362324710382,0,0
2365.0,37,482.0,7.088235294117647,4.060164735670026,0,0
2370.0,36,563.0,8.796875,3.945277821261464,0,0
2375.0,31,633.0,9.890625,4.372571394254122,0,0
2380.0,26,669.0,10.790322580645162,4.093990768248827,0,0
2385.0,25,711.0,11.109375,4.3037326435232925,0,0
2390.0,23,768.0,11.815384615384616,4.6606558232160555,0,0
2395.0,26,893.0,13.328358208955224,4.3787207235484225,0,0
2400.0,35,1044.0,15.818181818181818,3.3176066517483185,0,0
2405.0,37,1191.0,17.014285714285716,2.7487440640613405,0,0
2410.0,37,1339.0,18.094594594594593,3.3230645243151264,0,0
2415.0,39,1511.0,19.623376623376622,3.304282272955779,0,0
2420.0,43,1700.0,21.518987341772153,2.597662360608714,0,0
2425.0,48,1926.0,23.77777777777778,2.2661282663378053,0,0
2430.0,52,2173.0,26.5,2.131046591672274,0,0
2435.0,55,2443.0,29.083333333333332,2.247438136941934,0,0
2440.0,61,2736.0,32.57142857142857,1.9740341922880815,0,0
2445.0,67,3051.0,34.67045454545455,1.689584594355099,0,0
2450.0,70,3386.0,37.20879120879121,1.858266228597592,0,0
2455.0,74,3738.0,41.07692307692308,1.5584374224480877,0,0
2460.0,80,4120.0,44.30107526881721,1.5664113885093547,0,0
2465.0,80,4516.0,48.55913978494624,1.4698027311868356,0,0
2470.0,76,4384.0,46.14736842105263,1.4740033773171868,0,0
2475.0,71,4013.0,41.802083333333336,1.8413265535787875,0,0
2480.0,72,4082.0,43.42553191489362,1.7953314364429853,0,0
2485.0,68,3808.0,39.666666666666664,1.845542297428535,0,0
2490.0,67,3171.0,33.03125,1.3575607661815392,0,0
2495.0,65,2977.0,30.690721649484537,1.738268314945614,0,0
2500.0,70,3218.0,32.505050505050505,1.7460449518705203,0,0
2505.0,80,3586.0,35.504950495049506,1.7837784896738342,0,0
2510.0,82,3989.0,39.495049504950494,1.6633762449713965,0,0
2515.0,85,4407.0,44.07,1.4765808010034656,0,0
2520.0,87,4836.0,48.36,1.4190203738153844,0,0
2525.0,86,5266.0,53.19191919191919,1.4738878373774804,0,0
2530.0,86,5696.0,58.12244897959184,1.3295325898712134,0,0
2535.0,87,6126.0,62.51020408163265,1.3021314147979197,0,0
2540.0,86,6556.0,66.89795918367346,1.344003534093205,0,0
2545.0,86,6986.0,72.02061855670104,1.246592670463022,0,0
2550.0,87,7416.0,74.9090909090909,1.4214947844241366,0,0
2555.0,85,7766.0,80.0618556701031,1.355470426699036,0,0
2560.0,80,7795.0,80.36082474226804,1.5891682981189745,0,0
2565.0,79,7814.0,78.92929292929293,1.597183673680387,0,0
2570.0,75,7804.0,79.63265306122449,1.6996143508200776,0,0
2575.0,74,7868.0,81.95833333333333,1.4572229950086175,0,0
2580.0,77,7860.0,81.03092783505154,1.4911905959562002,0,0
2585.0,76,7852.0,80.12244897959184,1.542129166035755,0,0
2590.0,78,7864.0,80.24489795918367,1.4886059240194223,0,0
2595.0,83,8261.0,81.79207920792079,1.4164675938598212,0,0
2600.0,84,8675.0,86.75,1.4052859913336733,0,0
2605.0,87,9106.0,91.97979797979798,1.2635140355166483,0,0
2610.0,88,9541.0,96.37373737373737,1.1939546531096787,0,0
2615.0,87,9976.0,99.76,1.373967442444443,0,0
2620.0,87,10411.0,103.07920792079207,1.432894379639841,0,0
2625.0,88,10846.0,108.46,1.4719288760085842,0,0
2630.0,87,11281.0,115.11224489795919,1.3494873771164928,0,0
2635.0,87,11716.0,119.55102040816327,1.3002282479136786,0,0
2640.0,88,12151.0,123.98979591836735,1.2314977859283278,0,0
2645.0,87,12586.0,128.42857142857142,1.3008327811454898,0,0
2650.0,88,13021.0,131.5252525252525,1.2646713326439405,0,0
2655.0,88,13456.0,134.56,1.3698581840826611,0,0
2660.0,87,13891.0,140.31313131313132,1.375256842321329,0,0
2665.0,83,13829.0,136.92079207920793,1.2625003515752635,0,0
2670.0,82,13775.0,136.3861386138614,1.4973170229368409,0,0
2675.0,80,13797.0,136.6039603960396,1.6140553372253397,0,0
2680.0,81,13712.0,134.4313725490196,1.455825808490854,0,0
2685.0,83,13745.0,134.7549019607843,1.4128016762831217,0,0
2690.0,81,13661.0,132.63106796116506,1.6530956011192,0,0
2695.0,82,13592.0,131.96116504854368,1.4897035661323221,0,0
2700.0,87,13823.0,132.91346153846155,1.3907999500823318,0,0
2705.0,88,14260.0,139.80392156862746,1.1707739019685324,0,0
2710.0,91,14713.0,144.2450980392157,1.1867405881862934,0,0
2715.0,92,15168.0,145.84615384615384,1.344520513008061,0,0
2720.0,92,15623.0,150.22115384615384,1.3517097990391909,0,0
2725.0,91,16078.0,156.09708737864077,1.3166483050169582,0,0
2730.0,88,16284.0,155.0857142857143,1.5540568070769538,0,0
2735.0,83,16424.0,156.41904761904763,1.5893367393948346,0,0
2740.0,84,16559.0,156.21698113207546,1.5850145209884687,0,0
2745.0,84,16688.0,160.46153846153845,1.1596232692156971,0,0
2750.0,88,16896.0,160.9142857142857,1.2478700404232432,0,0
2755.0,86,17044.0,159.28971962616822,1.4120382702865453,0,0
2760.0,88,17197.0,159.2314814814815,1.438465021105944,0,0
2765.0,88,17525.0,163.78504672897196,1.4003431828786492,0,0
2770.0,92,17979.0,169.61320754716982,1.253001286403941,0,0
2775.0,96,18447.0,174.02830188679246,1.167536972261139,0,0
2780.0,95,18922.0,180.2095238095238,1.0887784232834927,0,0
2785.0,95,19397.0,181.2803738317757,1.1769079810146656,0,0
2790.0,96,19872.0,185.7196261682243,1.2326079729272597,0,0
2795.0,95,20347.0,188.39814814814815,1.3141896084390707,0,0
2800.0,96,20824.0,191.045871559633,1.348573176112235,0,0
2805.0,97,21304.0,193.6727272727273,1.3226612571465937,0,0
2810.0,97,21787.0,201.7314814814815,1.1668475353741081,0,0
2815.0,91,21144.0,195.77777777777777,1.2092321680513278,0,0
2820.0,79,17977.0,166.4537037037037,1.451436775922395,0,0
2825.0,74,16459.0,149.62727272727273,1.9549471935877007,0,0
2830.0,74,16051.0,148.62037037037038,1.974541753192133,0,0
2835.0,77,16122.0,150.6728971962617,1.6650390833434932,0,0
2840.0,82,16130.0,152.16981132075472,1.5539248887955046,0,0
2845.0,83,16159.0,149.62037037037038,1.6862942371848386,0,0
2850.0,85,16355.0,151.4351851851852,1.5697719991708339,0,0
2855.0,89,16792.0,155.4814814814815,1.479846208964828,0,0
2860.0,92,17245.0,158.21100917431193,1.401015602169063,0,0
2865.0,96,17715.0,164.02777777777777,1.2832306293105586,0,0
2870.0,96,18195.0,170.0467289719626,1.2218452308371153,0,0
2875.0,96,18675.0,172.91666666666666,1.2418674036491018,0,0
2880.0,97,19155.0,175.73394495412845,1.3813522242652878,0,0
2885.0,96,19635.0,183.50467289719626,1.2096965081734612,0,0
2890.0,97,20116.0,186.25925925925927,1.162337269776445,0,0
2895.0,98,20601.0,190.75,1.1489791999402825,0,0
2900.0,97,21086.0,195.24074074074073,1.261794384985996,0,0
2905.0,94,21338.0,197.57407407407408,1.2215731224753488,0,0
2910.0,82,20733.0,190.21100917431193,1.4886360709602573,0,0
2915.0,74,20310.0,188.05555555555554,1.6907634459982037,0,0
2920.0,72,20029.0,188.95283018867926,2.0530294998899223,0,0
2925.0,75,20082.0,189.45283018867926,2.2029679715169026,0,0
2930.0,69,20047.0,190.92380952380952,2.6149535684086604,0,0
2935.0,66,20000.0,188.67924528301887,2.7358028922345863,0,0
2940.0,66,18239.0,170.45794392523365,2.413217949316014,0,0
2945.0,67,16344.0,155.65714285714284,1.8793930720837813,0,0
2950.0,71,15807.0,150.54285714285714,1.8106032281390196,0,0
2955.0,77,15907.0,148.66355140186917,1.6205818608779055,0,0
2960.0,86,16316.0,149.6880733944954,1.5151995624835348,0,0
2965.0,93,16769.0,153.8440366972477,1.3071707757676505,0,0
2970.0,96,17241.0,156.73636363636365,1.26960146375224,0,0
2975.0,97,17725.0,162.61467889908258,1.2861786374778024,0,0
2980.0,98,18212.0,165.56363636363636,1.1914203910536514,0,0
2985.0,99,18702.0,170.01818181818183,1.125824159130536,0,0
2990.0,98,19192.0,177.7037037037037,0.9847263280522709,0,0
2995.0,98,19682.0,180.56880733944953,1.0428211806577183,0,0
3000.0,99,20172.0,181.72972972972974,1.1882460932528505,0,0
3005.0,98,20662.0,187.83636363636364,1.1513001812458625,0,0
3010.0,98,21152.0,190.55855855855856,1.2286824580173865,0,0
3015.0,97,21476.0,191.75,1.3618585519968416,0,0
3020.0,91,21551.0,194.15315315315314,1.7310435403913196,0,0
3025.0,88,21690.0,197.1818181818182,1.9921409248764923,0,0
3030.0,73,20574.0,188.75229357798165,2.3157958045532756,0,0
3035.0,66,19893.0,189.45714285714286,2.600966779957597,0,0
3040.0,64,19509.0,185.8,2.810433350083532,0,0
3045.0,66,19437.0,194.37,2.661308349466316,0,0
3050.0,64,19445.0,194.45,3.0769917409697327,0,0
3055.0,63,19760.0,199.59595959595958,3.231741509585712,0,0
3060.0,62,19609.0,200.09183673469389,2.91286258513973,0,0
3065.0,56,19336.0,201.41666666666666,2.6948845682102465,0,0
3070.0,54,19066.0,196.55670103092783,2.9580442184988622,0,0
3075.0,58,19216.0,194.1010101010101,3.513495061232939,0,0
3080.0,59,19503.0,197.0,3.730263525088266,0,0
3085.0,65,19813.0,202.1734693877551,3.414592520228551,0,0
3090.0,65,20133.0,209.71875,3.497932204496029,0,0
3095.0,65,20453.0,215.29473684210527,3.4784627664347165,0,0
3100.0,61,18045.0,189.94736842105263,3.4589468623427346,0,0
3105.0,60,14959.0,160.8494623655914,3.377635913657976,0,0
3110.0,58,12550.0,136.41304347826087,3.3532322797933065,0,0
3115.0,58,9473.0,101.86021505376344,3.2278949826134067,0,0
3120.0,52,6558.0,72.06593406593407,2.9685783907716314,0,0
3125.0,44,3501.0,38.472527472527474,2.8524749757329233,0,0
3130.0,47,1356.0,14.580645161290322,3.085610740399293,0,0
3135.0,55,1435.0,15.76923076923077,3.19314140834669,0,0
3140.0,62,1733.0,19.043956043956044,3.1161353371565963,0,0
3145.0,63,1807.0,19.641304347826086,3.105497063215542,0,0
3150.0,60,1723.0,18.934065934065934,3.188953899615937,0,0
3155.0,58,1715.0,19.269662921348313,3.049293233089738,0,0
3160.0,58,1733.0,19.471910112359552,3.096390653641205,0,0
3165.0,61,2030.0,22.555555555555557,3.2583548079462226,0,0
3170.0,63,2339.0,26.885057471264368,2.933818411032889,0,0
3175.0,63,2513.0,28.235955056179776,3.0039744090143694,0,0
3180.0,59,2462.0,27.977272727272727,3.066297526810013,0,0
3185.0,57,2480.0,28.50574712643678,3.1851903190197475,0,0
3190.0,57,2494.0,28.34090909090909,3.098991940918995,0,0
3195.0,51,2158.0,24.804597701149426,3.1079232068355567,0,0
3200.0,47,1752.0,20.137931034482758,3.2329712168005673,0,0
3205.0,51,1742.0,19.142857142857142,3.285756419080961,0,0
3210.0,55,1857.0,20.865168539325843,3.1774704568030994,0,0
3215.0,54,1716.0,19.5,2.945993565683976,0,0
3220.0,57,1668.0,18.533333333333335,3.1492547134271147,0,0
3225.0,62,1966.0,21.604395604395606,3.3462764252228983,0,0
3230.0,64,2278.0,25.886363636363637,3.0849148987826953,0,0
3235.0,64,2593.0,29.46590909090909,3.1354810589609525,0,0
3240.0,60,2634.0,30.275862068965516,3.0811237142698586,0,0
3245.0,60,2577.0,28.95505617977528,3.1187675763562837,0,0
3250.0,57,2431.0,27.942528735632184,3.2058494164384865,0,0
3255.0,56,2426.0,27.885057471264368,3.4963248796342694,0,0
3260.0,58,2477.0,27.831460674157302,3.3609072365277184,0,0
3265.0,57,2385.0,27.413793103448278,3.3679808843815424,0,0
3270.0,56,2375.0,27.298850574712645,3.3793069609783224,0,0
3275.0,53,2133.0,24.802325581395348,3.2430384097261267,0,0
3280.0,48,1724.0,20.523809523809526,3.1084028937658865,0,0
3285.0,47,1510.0,17.558139534883722,3.4110193065005707,0,0
3290.0,51,1546.0,17.568181818181817,3.6766281289669407,0,0
3295.0,55,1736.0,20.91566265060241,3.0953477712575745,0,0
3300.0,57,2015.0,23.160919540229884,3.2012486790456562,0,0
3305.0,63,2254.0,25.613636363636363,3.1470323259054,0,0
3310.0,53,1791.0,20.825581395348838,3.1945590012475606,0,0
3315.0,52,1413.0,16.24137931034483,3.3390662672109714,0,0
3320.0,55,1454.0,16.71264367816092,3.036639398950269,0,0
3325.0,60,1736.0,19.727272727272727,3.2642028995714485,0,0
3330.0,62,2039.0,23.436781609195403,3.242023541994315,0,0
3335.0,64,2353.0,27.36046511627907,2.921773857371511,0,0
3340.0,64,2668.0,31.023255813953487,2.998598603757669,0,0
3345.0,63,2901.0,32.96590909090909,3.1467086073615507,0,0
3350.0,59,2802.0,31.84090909090909,3.135566140493712,0,0
3355.0,54,2485.0,28.563218390804597,3.293055734891981,0,0
3360.0,48,2078.0,23.613636363636363,3.3418609199873845,0,0
3365.0,52,1850.0,20.555555555555557,3.083746396629528,0,0
3370.0,55,1825.0,20.977011494252874,2.5426427881173628,0,0
3375.0,57,1755.0,19.943181818181817,2.261046375951236,0,0
3380.0,63,1979.0,21.51086956521739,2.251459645972856,0,0
3385.0,69,2307.0,24.54255319148936,2.111813415381517,0,0
3390.0,75,2665.0,26.91919191919192,2.107313164978716,0,0
3395.0,79,3047.0,29.872549019607842,2.301160879758299,0,0
3400.0,81,3441.0,33.73529411764706,2.1036680905883935,0,0
3405.0,84,3851.0,37.754901960784316,1.798235634125268,0,0
3410.0,87,4278.0,41.13461538461539,1.6361573565132375,0,0
3415.0,89,4716.0,44.91428571428571,1.4233123023772432,0,0
3420.0,92,5167.0,48.74528301886792,1.311065826244076,0,0
3425.0,95,5628.0,51.163636363636364,1.3245684282905013,0,0
3430.0,95,6099.0,54.945945945945944,1.388556611917603,0,0
3435.0,97,6579.0,57.71052631578947,1.3982622562050377,0,0
3440.0,101,7075.0,61.52173913043478,1.1009460270979663,0,0
3445.0,103,7587.0,65.97391304347826,1.1645694665728605,0,0
3450.0,103,8102.0,69.84482758620689,1.2243773826762046,0,0
3455.0,98,8024.0,69.17241379310344,1.2473060242812595,0,0
3460.0,86,7124.0,62.49122807017544,1.4298391190010362,0,0
3465.0,79,6350.0,55.70175438596491,1.5457205337630353,0,0
3470.0,71,5872.0,51.9646017699115,2.098242088029272,0,0
3475.0,71,5924.0,53.85454545454545,2.26999045718588,0,0
3480.0,73,6016.0,55.19266055045872,2.52383310724845,0,0
3485.0,70,6178.0,57.73831775700935,2.693198766029655,0,0
3490.0,67,6425.0,61.77884615384615,2.7853632477859795,0,0
3495.0,68,6760.0,65.63106796116504,2.7280093675837866,0,0
3500.0,67,6905.0,67.03883495145631,2.8635872270162674,0,0
3505.0,62,6283.0,61.59803921568628,2.805421183475879,0,0
3510.0,61,5846.0,57.31372549019608,3.163240987796204,0,0
3515.0,61,5220.0,52.2,3.0587550293954315,0,0
3520.0,62,5485.0,54.85,3.4132002356713658,0,0
3525.0,64,5801.0,57.43564356435643,3.5234124787507723,0,0
3530.0,69,6133.0,61.94949494949495,3.2404179854927175,0,0
3535.0,62,5559.0,58.51578947368421,3.1840900854310887,0,0
3540.0,60,4981.0,52.43157894736842,3.2677709208214485,0,0
3545.0,60,4581.0,47.71875,3.191223342992324,0,0
3550.0,59,4184.0,44.51063829787234,3.3500824228912776,0,0
3555.0,56,3614.0,37.645833333333336,3.4186575248230042,0,0
3560.0,59,3214.0,33.83157894736842,3.2994278063483464,0,0
3565.0,59,3163.0,34.380434782608695,3.2648856007691602,0,0
3570.0,64,3470.0,37.71739130434783,2.9921070208087066,0,0
3575.0,68,3791.0,41.65934065934066,2.8581228904926874,0,0
3580.0,69,4129.0,45.87777777777778,2.7656656518238183,0,0
3585.0,62,3741.0,41.10989010989011,2.936090773267611,0,0
3590.0,58,2866.0,31.152173913043477,2.9873704094190794,0,0
3595.0,54,2410.0,26.483516483516482,3.310627674326726,0,0
3600.0,61,2697.0,28.69148936170213,3.287915213362955,0,0
3605.0,68,3023.0,33.58888888888889,2.9647205975233755,0,0
3610.0,62,2844.0,31.95505617977528,2.7482497208689103,0,0
3615.0,61,2664.0,29.6,3.0766127762873565,0,0
3620.0,56,2252.0,25.303370786516854,2.906625846812835,0,0
3625.0,54,2000.0,21.978021978021978,3.4327925794992225,0,0
3630.0,54,1893.0,20.802197802197803,3.2789950655074094,0,0
3635.0,61,1953.0,21.22826086956522,3.1293386092792654,0,0
3640.0,59,1874.0,21.0561797752809,2.7414907854409476,0,0
3645.0,64,1883.0,20.467391304347824,2.507300340954565,0,0
3650.0,64,1906.0,20.717391304347824,2.227930120861289,0,0
3655.0,69,2237.0,23.79787234042553,2.2019813712654335,0,0
3660.0,76,2597.0,26.232323232323232,1.9621780922905567,0,0
3665.0,81,2987.0,29.574257425742573,1.971832393977795,0,0
3670.0,82,3394.0,33.603960396039604,1.7312022176928366,0,0
3675.0,86,3813.0,36.66346153846154,1.7225013017699848,0,0
3680.0,89,4246.0,40.43809523809524,1.5956375066602106,0,0
3685.0,90,4693.0,44.27358490566038,1.4684361976009044,0,0
3690.0,93,5150.0,47.24770642201835,1.4263895457638458,0,0
3695.0,96,5617.0,51.06363636363636,1.3458621106948265,0,0
3700.0,96,6095.0,54.419642857142854,1.3323589340576942,0,0
3705.0,99,6582.0,57.23478260869565,1.2953740299280032,0,0
3710.0,102,7082.0,61.582608695652176,1.2106776477105612,0,0
3715.0,103,7592.0,66.01739130434783,1.0971277763421008,0,0
3720.0,104,8112.0,69.33333333333333,1.2004035305085323,0,0
3725.0,105,8632.0,73.15254237288136,1.2930573994808474,0,0
3730.0,102,8879.0,75.2457627118644,1.271570589270484,0,0
3735.0,89,7510.0,63.109243697478995,1.5689566682158667,0,0
3740.0,81,6416.0,54.3728813559322,1.769882633865664,0,0
3745.0,77,5873.0,50.1965811965812,2.27034814359516,0,0
3750.0,77,5905.0,52.256637168141594,2.2307960797773423,0,0
3755.0,76,5986.0,53.44642857142857,2.5362792398803933,0,0
3760.0,74,6142.0,56.34862385321101,2.703562274838045,0,0
3765.0,71,6350.0,59.905660377358494,2.6412802486758626,0,0
3770.0,72,6705.0,62.66355140186916,2.900901689659262,0,0
3775.0,72,7060.0,65.98130841121495,2.9217949803951804,0,0
3780.0,73,7415.0,69.29906542056075,2.9973360507428883,0,0
3785.0,69,7084.0,66.20560747663552,3.170456584842357,0,0
3790.0,65,6581.0,63.27884615384615,2.942268897583349,0,0
3795.0,65,6248.0,61.254901960784316,2.7554239650288825,0,0
3800.0,64,5991.0,58.16504854368932,2.852405304656165,0,0
3805.0,65,6230.0,59.333333333333336,3.2337646452056585,0,0
3810.0,66,6186.0,60.05825242718446,3.1351433923685392,0,0
3815.0,67,5594.0,55.386138613861384,3.018486729978135,0,0
3820.0,66,5193.0,51.93,3.2440493073388637,0,0
3825.0,63,4609.0,47.51546391752577,3.0593007800468937,0,0
3830.0,64,4208.0,42.93877551020408,2.9821240277610626,0,0
3835.0,59,3423.0,35.65625,2.6539510050773734,0,0
3840.0,52,2421.0,24.70408163265306,2.62596415304299,0,0
3845.0,46,1373.0,14.010204081632653,2.398259984688998,0,0
3850.0,46,806.0,8.141414141414142,2.453049058420596,0,0
3855.0,54,879.0,8.878787878787879,2.9057982151128305,0,0
3860.0,63,1045.0,10.555555555555555,3.0056478574493255,0,0
3865.0,67,1365.0,13.787878787878787,3.083724034029333,0,0
3870.0,68,1701.0,17.01,3.4552829887003513,0,0
3875.0,71,2046.0,20.46,3.135698601065919,0,0
3880.0,71,2396.0,24.448979591836736,3.2104107539543456,0,0
3885.0,66,2471.0,26.010526315789473,3.117632441394853,0,0
3890.0,66,2477.0,26.073684210526316,2.858894077888363,0,0
3895.0,65,2548.0,27.106382978723403,2.835909592149226,0,0
3900.0,62,2555.0,26.894736842105264,2.8550224256641408,0,0
3905.0,66,2635.0,27.447916666666668,2.6672552920645316,0,0
3910.0,66,2725.0,28.385416666666668,2.3406601753030976,0,0
3915.0,68,2882.0,29.11111111111111,2.4647840815679327,0,0
3920.0,75,3240.0,32.4,2.198619382227291,0,0
3925.0,82,3628.0,35.22330097087379,1.9245991479214748,0,0
3930.0,86,4053.0,38.97115384615385,1.7271557885277304,0,0
3935.0,90,4491.0,41.97196261682243,1.7580401878335943,0,0
3940.0,92,4940.0,45.321100917431195,1.6384452926250856,0,0
3945.0,94,5404.0,49.57798165137615,1.4601750865802483,0,0
3950.0,97,5880.0,52.0353982300885,1.479307188630725,0,0
3955.0,100,6369.0,56.36283185840708,1.2639323329712555,0,0
3960.0,100,6868.0,59.721739130434784,1.274438137140281,0,0
3965.0,103,7375.0,62.5,1.3173030224219882,0,0
3970.0,105,7892.0,66.31932773109244,1.204287515291534,0,0
3975.0,105,8279.0,68.42148760330579,1.2312428306038496,0,0
3980.0,103,8465.0,70.54166666666667,1.3644903643974393,0,0
3985.0,90,7592.0,63.79831932773109,1.6547145491357214,0,0
3990.0,82,6644.0,55.831932773109244,1.9746835077527696,0,0
3995.0,70,5253.0,45.28448275862069,2.2317589942392773,0,0
4000.0,66,4290.0,37.63157894736842,2.4915819165954485,0,0
4005.0,67,3864.0,34.5,2.7163222768775306,0,0
4010.0,67,3497.0,32.379629629629626,2.5969186792891517,0,0
4015.0,67,3706.0,34.31481481481482,2.9768586577036023,0,0
4020.0,69,4045.0,37.4537037037037,3.1953206377018466,0,0
4025.0,74,4402.0,41.923809523809524,3.0140709126342116,0,0
4030.0,73,4762.0,45.78846153846154,3.0892181341300198,0,0
4035.0,72,5122.0,49.728155339805824,3.186920554579046,0,0
4040.0,74,5482.0,52.71153846153846,3.227065602738383,0,0
4045.0,72,5842.0,57.27450980392157,3.302663005594372,0,0
4050.0,67,5397.0,53.97,3.1437708059367178,0,0
4055.0,67,4951.0,50.01010101010101,3.1417914521397785,0,0
4060.0,64,4654.0,48.479166666666664,3.0820927212627574,0,0
4065.0,62,4206.0,43.8125,2.9040574069037093,0,0
4070.0,61,3698.0,37.734693877551024,2.4425139637352866,0,0
4075.0,57,3050.0,31.122448979591837,2.488029882690446,0,0
4080.0,61,2777.0,27.495049504950494,2.148086488822278,0,0
4085.0,73,2855.0,27.99019607843137,1.933819046458546,0,0
4090.0,77,3084.0,29.37142857142857,1.8847474020758814,0,0
4095.0,86,3486.0,32.57943925233645,1.7211323258327327,0,0
4100.0,91,3928.0,36.370370370370374,1.6276570738057796,0,0
4105.0,92,4387.0,39.88181818181818,1.6210060159657664,0,0
4110.0,95,4854.0,43.339285714285715,1.485685784321613,0,0
4115.0,98,5333.0,47.19469026548673,1.4011381431268748,0,0
4120.0,98,5822.0,51.07017543859649,1.2876988169917873,0,0
4125.0,102,6322.0,54.5,1.1269913810866923,0,0
4130.0,104,6833.0,57.90677966101695,1.1461936493801175,0,0
4135.0,106,7356.0,61.81512605042017,1.0492932548562661,0,0
4140.0,109,7893.0,65.775,1.1312253872699525,0,0
4145.0,108,8433.0,69.12295081967213,1.2822041868679313,0,0
4150.0,108,8973.0,72.95121951219512,1.3223689849857876,0,0
4155.0,111,9517.0,78.00819672131148,1.0629244693543913,0,0
4160.0,111,10070.0,82.54098360655738,1.0583746614291096,0,0
4165.0,111,10625.0,87.09016393442623,0.993789544569312,0,0
4170.0,107,10685.0,87.58196721311475,1.0704978245835337,0,0
4175.0,101,10743.0,87.34146341463415,1.7152122734384696,0,0
4180.0,87,8984.0,74.24793388429752,1.7478485652053573,0,0
4185.0,81,7319.0,62.02542372881356,1.9007133099150486,0,0
4190.0,74,6157.0,53.077586206896555,2.315810167880382,0,0
4195.0,75,6162.0,53.12068965517241,2.6166455328475364,0,0
4200.0,77,6204.0,55.891891891891895,2.5437151971609975,0,0
4205.0,74,6447.0,57.5625,2.9297846598940933,0,0
4210.0,74,6817.0,61.972727272727276,2.9016000238922834,0,0
4215.0,76,7188.0,65.94495412844037,2.7714610115589027,0,0
4220.0,76,7563.0,68.75454545454545,2.958428621241226,0,0
4225.0,75,7938.0,72.16363636363636,3.084446779865544,0,0
4230.0,76,8313.0,76.97222222222223,3.063001339417568,0,0
4235.0,76,8504.0,80.99047619047619,2.886512795109544,0,0
4240.0,70,7958.0,75.79047619047618,2.9853411538036476,0,0
4245.0,70,7419.0,71.33653846153847,3.0029937146117365,0,0
4250.0,69,7060.0,68.54368932038835,3.0538972900053065,0,0
4255.0,65,6522.0,63.320388349514566,3.0111217434767847,0,0
4260.0,62,5412.0,53.584158415841586,2.667035798203088,0,0
4265.0,58,4049.0,40.49,2.892069223367285,0,0
4270.0,55,2857.0,28.858585858585858,3.083684756478505,0,0
4275.0,59,2105.0,20.436893203883496,3.3168132667402306,0,0
4280.0,59,1694.0,16.77227722772277,3.076989842553412,0,0
4285.0,62,1504.0,15.191919191919192,2.665779650520601,0,0
4290.0,67,1362.0,13.62,2.8712234278007895,0,0
4295.0,70,1611.0,16.11,2.916229674819694,0,0
4300.0,73,1971.0,19.71,2.6523136969303103,0,0
4305.0,77,2343.0,23.198019801980198,2.7128482784012076,0,0
4310.0,75,2718.0,27.454545454545453,2.629074991177648,0,0
4315.0,71,2839.0,28.39,2.759332442626045,0,0
4320.0,70,2847.0,28.47,2.8471711061920315,0,0
4325.0,65,2564.0,25.8989898989899,2.7155735207527294,0,0
4330.0,63,2415.0,24.15,2.9149380691314866,0,0
4335.0,61,2262.0,22.848484848484848,2.9083617864748916,0,0
4340.0,58,2110.0,22.4468085106383,2.5008183269806845,0,0
4345.0,51,1705.0,17.94736842105263,2.7115722266338063,0,0
4350.0,44,1252.0,13.178947368421053,3.2225624528771313,0,0
4355.0,48,1323.0,13.926315789473684,3.3314305136251563,0,0
4360.0,49,1535.0,16.684782608695652,2.9644689640739963,0,0
4365.0,57,1771.0,19.677777777777777,2.5026157586264555,0,0
4370.0,56,2016.0,21.91304347826087,2.4590571800642094,0,0
4375.0,55,2262.0,24.322580645161292,2.484988095603793,0,0
